ENHANCER_ID	CHROM	START	STOP	GENE_LIST
2_MACS_peak_1786_lociStitched	chr1	156448454	156479816	MEF2D,C1ORF61
2_MACS_peak_8249_lociStitched	chr14	106023223	106057942	TMEM121
4_MACS_peak_14324_lociStitched	chr2	37535738	37593688	QPCT,PRKD3
4_MACS_peak_19194_lociStitched	chr3	141079286	141132445	ZBTB38
6_MACS_peak_1715_lociStitched	chr1	154907544	154958197	PYGO2,LENEP,ZBTB7B,DCST1,DCST2,CKS1B,MIR4258,FLAD1,PMVK,PBXIP1,SHC1
4_MACS_peak_22697_lociStitched	chr6	289817	340337	DUSP22
1_MACS_peak_20241_lociStitched	chr4	71523399	71556279	IGJ,ENAM,RUFY3,UTP3
4_MACS_peak_8251_lociStitched	chr14	106144088	106176079	TMEM121
4_MACS_peak_1574_lociStitched	chr1	149800608	149835678	HIST2H2AA4,FCGR1A,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB,HIST2H4B,HIST2H3A,HIST2H2BC
6_MACS_peak_11085_lociStitched	chr17	37909357	37958427	GRB7,C17ORF37,IKZF3
2_MACS_peak_14906_lociStitched	chr2	89130691	89160504	ANKRD36BP2
3_MACS_peak_16372_lociStitched	chr20	30277214	30312075	BCL2L1,TPX2
1_MACS_peak_20469_lociStitched	chr4	90210361	90230191	GPRIN3
8_MACS_peak_2314_lociStitched	chr1	203236440	203281478	LOC730227,CHIT1,FMOD,BTG2
1_MACS_peak_16784_lociStitched	chr20	52192074	52216221	ZNF217
2_MACS_peak_1598_lociStitched	chr1	150532329	150553271	MCL1,MIR4257,ENSA,ADAMTSL4
3_MACS_peak_21585_lociStitched	chr5	55435960	55473481	ANKRD55
2_MACS_peak_11286_lociStitched	chr17	43297162	43315032	FMNL1,LOC100133991,C17ORF46
1_MACS_peak_26930_lociStitched	chr8	120914901	120950931	DEPDC6,DSCC1
3_MACS_peak_22809_lociStitched	chr6	7893934	7921051	TXNDC5,MUTED-TXNDC5
3_MACS_peak_25402_lociStitched	chr7	102062115	102093268	ORAI2,LRWD1,ALKBH4,POLR2J,PRKRIP1
1_MACS_peak_1792_lociStitched	chr1	156626830	156638747	NES,HAPLN2,BCAN,CRABP2
4_MACS_peak_26836_lociStitched	chr8	103793372	103828747	AZIN1
2_MACS_peak_1799_lociStitched	chr1	156708869	156723196	MRPL24,C1ORF66,PRCC,CRABP2,ISG20L2,HDGF
9_MACS_peak_17765_lociStitched	chr22	39822916	39871639	MGAT3,SMCR7L,ATF4,TAB1
7_MACS_peak_5819_lociStitched	chr12	48191002	48227734	HDAC7,SLC48A1,RAPGEF3
2_MACS_peak_2387_lociStitched	chr1	206727293	206750506	RASSF5,LGTN
1_MACS_peak_23817_lociStitched	chr6	106531150	106556885	PRDM1
1_MACS_peak_5546_lociStitched	chr12	12865982	12880738	CDKN1B,MIR613,GPR19,APOLD1
5_MACS_peak_11509_lociStitched	chr17	56401711	56431001	MIR142,MPO,BZRAP1,SUPT4H1
5_MACS_peak_1955_lociStitched	chr1	167502308	167535359	CREG1,CD247
3_MACS_peak_14138_lociStitched	chr2	20397914	20426441	SDC1
2_MACS_peak_25178_lociStitched	chr7	81418075	81443129	HGF
6_MACS_peak_12155_lociStitched	chr18	20800136	20848386	CABLES1
4_MACS_peak_29561_lociStitched	chrX	153232396	153255894	MIR3202-1,ARHGAP4,NAA10,RENBP,IRAK1,MIR718,TMEM187,HCFC1,MIR3202-2
2_MACS_peak_8348_lociStitched	chr15	31545353	31562412	KLF13
2_MACS_peak_28346_lociStitched	chr9	132244248	132261063	C9ORF50
2_MACS_peak_1721_lociStitched	chr1	154966166	154979573	ZBTB7B,CKS1B,MIR4258,FLAD1,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2,LENEP
1_MACS_peak_1763_lociStitched	chr1	155943492	155954487	ARHGEF2,RXFP4,SCARNA4,KIAA0907,SSR2
3_MACS_peak_10974_lociStitched	chr17	32688735	32721710	CCL1,CCL8,CCL13
5_MACS_peak_24677_lociStitched	chr7	29677592	29726602	LOC646762,DPY19L2P3,LOC100271874
7_MACS_peak_9205_lociStitched	chr15	93346261	93389674	ASB9P1,LOC100507217
1_MACS_peak_21218_lociStitched	chr5	1310410	1321755	TERT,CLPTM1L
1_MACS_peak_17724_lociStitched	chr22	38782066	38798378	LOC400927,KCNJ4
5_MACS_peak_8084_lociStitched	chr14	95944624	95987294	C14ORF49,GLRX5,SCARNA13,SNHG10
3_MACS_peak_25880_lociStitched	chr7	150062712	150086725	ZNF775,LRRC61,C7ORF29,LOC728743,LOC285972,ACTR3C,RARRES2,REPIN1
1_MACS_peak_24609_lociStitched	chr7	23504539	23519666	IGF2BP3,RPS2P32
5_MACS_peak_13550_lociStitched	chr19	45240478	45274734	BCL3,CEACAM16,CBLC,BCAM
2_MACS_peak_15914_lociStitched	chr2	219741463	219763269	WNT10A,WNT6,PRKAG3
6_MACS_peak_1724_lociStitched	chr1	155021944	155059552	EFNA4,ZBTB7B,EFNA1,SLC50A1,DCST2,DCST1,ADAM15,EFNA3
1_MACS_peak_2144_lociStitched	chr1	184709295	184725442	EDEM3
1_MACS_peak_17427_lociStitched	chr22	23265273	23286741	IGLL5
1_MACS_peak_2322_lociStitched	chr1	203288136	203299829	BTG2,LOC730227,FMOD
1_MACS_peak_21090_lociStitched	chr4	185200369	185211171	ENPP6
5_MACS_peak_17217_lociStitched	chr21	44829754	44860250	SIK1,C21ORF125,C21ORF84
5_MACS_peak_28152_lociStitched	chr9	123630126	123667712	PHF19,LOC253039,PSMD5,TRAF1
5_MACS_peak_23717_lociStitched	chr6	90055962	90085915	UBE2J1,GABRR2,RRAGD
1_MACS_peak_3015_lociStitched	chr10	15824877	15838265	ITGA8,FAM188A
9_MACS_peak_17417_lociStitched	chr22	23189886	23247650	IGLL5,MIR650
5_MACS_peak_23494_lociStitched	chr6	52392254	52424802	TRAM2
4_MACS_peak_11544_lociStitched	chr17	57902417	57931578	MIR21,RPS6KB1,TUBD1,TMEM49
3_MACS_peak_10721_lociStitched	chr17	16872088	16895546	TNFRSF13B
1_MACS_peak_2432_lociStitched	chr1	209274225	209286359	LOC642587
5_MACS_peak_16428_lociStitched	chr20	32250409	32275094	NECAB3,ZNF341,PXMP4,C20ORF144,C20ORF134,E2F1
7_MACS_peak_5447_lociStitched	chr12	7045895	7081108	PTPN6,LRRC23,ENO2,LPCAT3,ATN1,C12ORF57,MIR200C,MIR141,EMG1,PHB2,SCARNA12
4_MACS_peak_11116_lociStitched	chr17	38462394	38487512	RARA,CDC6,GJD3
4_MACS_peak_23855_lociStitched	chr6	108897191	108933104	FOXO3
4_MACS_peak_28364_lociStitched	chr9	132646047	132673963	USP20,C9ORF78,FNBP1
3_MACS_peak_12304_lociStitched	chr18	46439317	46462721	SMAD7
3_MACS_peak_23028_lociStitched	chr6	27093841	27116244	HIST1H4I,HIST1H2AG,HIST1H2AH,MIR3143,HIST1H2BJ,HIST1H2BK
4_MACS_peak_11868_lociStitched	chr17	76711393	76746415	CYTH1
7_MACS_peak_16346_lociStitched	chr20	25261081	25300763	PYGB,ABHD12
1_MACS_peak_20539_lociStitched	chr4	105405251	105418032	CXXC4
3_MACS_peak_5948_lociStitched	chr12	53582728	53605672	ITGB7,MFSD5,CSAD,ZNF740,RARG
3_MACS_peak_16447_lociStitched	chr20	32461208	32477563	CHMP4B
1_MACS_peak_2736_lociStitched	chr1	234733776	234749920	IRF2BP2,NCRNA00184
3_MACS_peak_10750_lociStitched	chr17	17720928	17744817	SREBF1,SMCR5,MIR33B
1_MACS_peak_5390_lociStitched	chr12	4377065	4388446	CCND2,C12ORF5
4_MACS_peak_13413_lociStitched	chr19	39880732	39904388	ZFP36,SAMD4B,SUPT5H,RPS16,MED29,PLEKHG2,PAF1
5_MACS_peak_1710_lociStitched	chr1	154821614	154860726	KCNN3,PMVK
5_MACS_peak_8425_lociStitched	chr15	40329933	40363482	SRP14,BMF
2_MACS_peak_22839_lociStitched	chr6	11711752	11736502	C6ORF105
3_MACS_peak_5968_lociStitched	chr12	53845159	53875376	PCBP2,AMHR2,PRR13,TARBP2,NPFF,MAP3K12
5_MACS_peak_26990_lociStitched	chr8	126283123	126322755	TRIB1,NSMCE2
1_MACS_peak_15725_lociStitched	chr2	201980259	201995088	CFLAR,NDUFB3,FAM126B
7_MACS_peak_22568_lociStitched	chr5	173310334	173356891	CPEB4
5_MACS_peak_2350_lociStitched	chr1	205196240	205233049	TMCC2,DSTYK
5_MACS_peak_412_lociStitched	chr1	25869564	25899197	LDLRAP1,MAN1C1
8_MACS_peak_14974_lociStitched	chr2	99054912	99107532	INPP4A
3_MACS_peak_29556_lociStitched	chrX	153188834	153201890	ARHGAP4,AVPR2,TMEM187,MIR3202-1,L1CAM,HCFC1,MIR3202-2,NAA10,RENBP
4_MACS_peak_12054_lociStitched	chr18	9061022	9087230	NDUFV2,ANKRD12
3_MACS_peak_9579_lociStitched	chr16	12051415	12072053	TNFRSF17,GSPT1,RUNDC2A
2_MACS_peak_11049_lociStitched	chr17	36852910	36863571	MLLT6,CISD3,PSMB3,C17ORF96,PCGF2
1_MACS_peak_16555_lociStitched	chr20	37498265	37506450	FAM83D,PPP1R16B
2_MACS_peak_19129_lociStitched	chr3	133178628	133199962	BFSP2
3_MACS_peak_17454_lociStitched	chr22	24176619	24192275	DERL3,SLC2A11,MIF,SMARCB1
3_MACS_peak_2098_lociStitched	chr1	182569797	182596518	LOC284648,RNASEL,RGS8,RGS16
2_MACS_peak_1644_lociStitched	chr1	152005994	152021973	S100A11,S100A10,TCHHL1
2_MACS_peak_23987_lociStitched	chr6	128198529	128223560	THEMIS
4_MACS_peak_10352_lociStitched	chr16	85626765	85650308	KIAA0182
