ENHANCER_ID	CHROM	START	STOP	GENE_LIST
5_MACS_peak_1198_lociStitched	chr1	150532540	150553181	MCL1,MIR4257,ENSA,ADAMTSL4
7_MACS_peak_1304_lociStitched	chr1	154908154	154935570	PBXIP1,CKS1B,MIR4258,FLAD1,LENEP,ZBTB7B,PMVK,PYGO2,SHC1
15_MACS_peak_14917_lociStitched	chr3	141117905	141161167	RASA2,ZBTB38
6_MACS_peak_10008_lociStitched	chr19	13944113	13961829	MIR23A,ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A
2_MACS_peak_3632_lociStitched	chr11	65183686	65199550	NEAT1,FRMD8,MIR612,SLC25A45
4_MACS_peak_10380_lociStitched	chr19	39888486	39903816	ZFP36,SUPT5H,PAF1,RPS16,MED29,PLEKHG2
2_MACS_peak_2155_lociStitched	chr1	234734103	234749311	IRF2BP2,NCRNA00184
2_MACS_peak_6423_lociStitched	chr15	31636616	31660979	KLF13
3_MACS_peak_17398_lociStitched	chr5	172191517	172205335	DUSP1
1_MACS_peak_10089_lociStitched	chr19	16434578	16442202	KLF2
3_MACS_peak_9679_lociStitched	chr19	2081699	2097979	MOBKL2A,MKNK2,IZUMO4
14_MACS_peak_7999_lociStitched	chr16	81840858	81876396	PLCG2
2_MACS_peak_3640_lociStitched	chr11	65263819	65278365	MALAT1,SCYL1,LTBP3
1_MACS_peak_16742_lociStitched	chr5	90673880	90680854	LOC100129716,ARRDC3
3_MACS_peak_13873_lociStitched	chr3	3138055	3153249	IL5RA,TRNT1
4_MACS_peak_19593_lociStitched	chr7	104649724	104659285	LOC100216545,MLL5
4_MACS_peak_9639_lociStitched	chr19	1258408	1277214	CIRBP,ATP5D,EFNA2,C19ORF26,MIDN,C19ORF24,C19ORF23
1_MACS_peak_9981_lociStitched	chr19	12899151	12905402	JUNB,BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN
3_MACS_peak_6698_lociStitched	chr15	52965899	52976386	KIAA1370
18_MACS_peak_1010_lociStitched	chr1	118147754	118181616	FAM46C
11_MACS_peak_3134_lociStitched	chr10	125822051	125855161	CHST15
17_MACS_peak_6329_lociStitched	chr14	106025049	106057587	TMEM121
2_MACS_peak_10020_lociStitched	chr19	14113753	14118503	RFX1,RLN3,IL27RA,PODNL1
1_MACS_peak_1827_lociStitched	chr1	203254932	203261234	LOC730227,BTG2
1_MACS_peak_4315_lociStitched	chr12	12866833	12879918	CDKN1B,MIR613,GPR19,APOLD1
4_MACS_peak_1860_lociStitched	chr1	204474968	204492026	MDM4,PIK3C2B
5_MACS_peak_7096_lociStitched	chr15	89164154	89184145	ISG20,MIR1179,MIR7-2,AEN
7_MACS_peak_3540_lociStitched	chr11	62306557	62325559	AHNAK,EEF1G,TUT1,MTA2
9_MACS_peak_18277_lociStitched	chr6	90049926	90068949	UBE2J1,GABRR2
2_MACS_peak_689_lociStitched	chr1	51432401	51449025	CDKN2C,FAF1
4_MACS_peak_10092_lociStitched	chr19	16473995	16485584	KLF2,EPS15L1
2_MACS_peak_21129_lociStitched	chr9	73026796	73036061	KLF9
10_MACS_peak_1384_lociStitched	chr1	156457453	156478911	MEF2D
1_MACS_peak_19764_lociStitched	chr7	129588113	129592974	UBE2H
1_MACS_peak_5259_lociStitched	chr12	125397695	125406909	UBC,SCARB1
4_MACS_peak_5213_lociStitched	chr12	123371109	123387062	VPS37B
11_MACS_peak_6350_lociStitched	chr14	106145511	106177310	TMEM121
5_MACS_peak_13264_lociStitched	chr21	44835060	44851506	SIK1,C21ORF125,C21ORF84
3_MACS_peak_19585_lociStitched	chr7	104576578	104586726	LOC723809
3_MACS_peak_14914_lociStitched	chr3	141097475	141111319	ZBTB38
7_MACS_peak_14139_lociStitched	chr3	42098892	42123812	TRAK1
2_MACS_peak_16726_lociStitched	chr5	88168010	88186115	MEF2C
7_MACS_peak_17002_lociStitched	chr5	131745732	131767355	C5ORF56,SLC22A5,MIR3936
9_MACS_peak_4205_lociStitched	chr12	4377550	4403292	CCND2,C12ORF5
6_MACS_peak_13484_lociStitched	chr22	29183475	29199050	XBP1,HSCB,CHEK2,CCDC117
2_MACS_peak_19777_lociStitched	chr7	130785032	130796350	FLJ43663,MKLN1
7_MACS_peak_13410_lociStitched	chr22	23269064	23286133	IGLL5
1_MACS_peak_2238_lociStitched	chr10	3824324	3828717	KLF6
