ENHANCER_ID	CHROM	START	STOP	GENE_LIST
7_MACS_peak_1304_lociStitched	chr1	154908154	154935570	ZBTB7B
15_MACS_peak_14917_lociStitched	chr3	141117905	141161167	ZBTB38
2_MACS_peak_6423_lociStitched	chr15	31636616	31660979	KLF13
1_MACS_peak_10089_lociStitched	chr19	16434578	16442202	KLF2
1_MACS_peak_9981_lociStitched	chr19	12899151	12905402	JUNB
2_MACS_peak_10020_lociStitched	chr19	14113753	14118503	RFX1
4_MACS_peak_10092_lociStitched	chr19	16473995	16485584	KLF2
2_MACS_peak_21129_lociStitched	chr9	73026796	73036061	KLF9
10_MACS_peak_1384_lociStitched	chr1	156457453	156478911	MEF2D
3_MACS_peak_14914_lociStitched	chr3	141097475	141111319	ZBTB38
2_MACS_peak_16726_lociStitched	chr5	88168010	88186115	MEF2C
6_MACS_peak_13484_lociStitched	chr22	29183475	29199050	XBP1
1_MACS_peak_2238_lociStitched	chr10	3824324	3828717	KLF6
1_MACS_peak_10155_lociStitched	chr19	18389498	18393877	JUND
4_MACS_peak_7177_lociStitched	chr15	93439539	93451565	CHD2
1_MACS_peak_10547_lociStitched	chr19	45970266	45973865	FOSB
5_MACS_peak_8274_lociStitched	chr17	8053901	8067028	HES7
2_MACS_peak_6960_lociStitched	chr15	75742348	75748869	SIN3A
8_MACS_peak_18360_lociStitched	chr6	106531895	106555020	PRDM1
4_MACS_peak_18387_lociStitched	chr6	108878486	108888238	FOXO3
4_MACS_peak_10615_lociStitched	chr19	48824068	48837690	ZNF114
2_MACS_peak_6419_lociStitched	chr15	31616415	31622089	KLF13
1_MACS_peak_19637_lociStitched	chr7	106807612	106811218	HBP1
2_MACS_peak_7175_lociStitched	chr15	93424921	93432231	CHD2
2_MACS_peak_2952_lociStitched	chr10	104153325	104159758	NFKB2
2_MACS_peak_17174_lociStitched	chr5	142774832	142785694	NR3C1
1_MACS_peak_9969_lociStitched	chr19	12720889	12725691	ZNF791,ZNF490
3_MACS_peak_9987_lociStitched	chr19	13043486	13057687	NFIX,KLF1
