ENHANCER_ID	CHROM	START	STOP	GENE_LIST
7_MACS_peak_12683_lociStitched	chr21	44838127	44848634	SIK1,C21ORF125,C21ORF84
1_MACS_peak_19659_lociStitched	chr8	126441053	126450795	TRIB1
2_MACS_peak_3232_lociStitched	chr11	65183818	65196205	NEAT1,FRMD8,MIR612,SLC25A45
2_MACS_peak_3242_lociStitched	chr11	65263643	65274806	MALAT1,SCYL1
14_MACS_peak_16823_lociStitched	chr6	7895641	7914718	TXNDC5,MUTED-TXNDC5
11_MACS_peak_16008_lociStitched	chr5	88168404	88186677	MEF2C
1_MACS_peak_12676_lociStitched	chr21	44772023	44776770	SIK1
2_MACS_peak_20637_lociStitched	chr9	134542825	134555305	RAPGEF1
1_MACS_peak_18759_lociStitched	chr7	104650616	104656560	LOC100216545,MLL5
1_MACS_peak_6564_lociStitched	chr15	72765353	72768418	ARIH1
1_MACS_peak_6885_lociStitched	chr15	93425033	93428665	LOC100507217,CHD2,MIR3175
4_MACS_peak_14277_lociStitched	chr3	141096794	141112023	ZBTB38
1_MACS_peak_12858_lociStitched	chr22	23229584	23238663	IGLL5
1_MACS_peak_16040_lociStitched	chr5	90674854	90680221	LOC100129716,ARRDC3
7_MACS_peak_8670_lociStitched	chr17	74257854	74269218	FAM100B,RNF157,QRICH2
2_MACS_peak_7133_lociStitched	chr16	11827506	11837668	TXNDC11
2_MACS_peak_6821_lociStitched	chr15	89177648	89185145	ISG20,MIR1179,MIR7-2,AEN
4_MACS_peak_11604_lociStitched	chr2	201980253	201992964	CFLAR,NDUFB3,FAM126B
1_MACS_peak_9676_lociStitched	chr19	18389722	18393756	JUND,PDE4C,LOC729966,KIAA1683,LSM4,MIR3188
2_MACS_peak_18887_lociStitched	chr7	130789577	130796243	FLJ43663,MKLN1
3_MACS_peak_12721_lociStitched	chr21	45572791	45581537	C21ORF33,PWP2
1_MACS_peak_16594_lociStitched	chr5	172196384	172200107	DUSP1
1_MACS_peak_14444_lociStitched	chr3	171756927	171760225	FNDC3B
1_MACS_peak_14281_lociStitched	chr3	141117971	141126472	ZBTB38
1_MACS_peak_11346_lociStitched	chr2	158295432	158301643	CYTIP
1_MACS_peak_20126_lociStitched	chr9	66454645	66459384	LOC442421
4_MACS_peak_4086_lociStitched	chr12	26269862	26280297	BHLHE41
2_MACS_peak_20200_lociStitched	chr9	74976893	74981229	ZFAND5
2_MACS_peak_9614_lociStitched	chr19	16434406	16440128	KLF2
5_MACS_peak_18155_lociStitched	chr7	8006930	8016479	GLCCI1
1_MACS_peak_17853_lociStitched	chr6	143264628	143269567	HIVEP2
1_MACS_peak_1941_lociStitched	chr10	3823605	3828661	KLF6
2_MACS_peak_6366_lociStitched	chr15	52968671	52973553	KIAA1370
1_MACS_peak_9601_lociStitched	chr19	16186259	16191674	TPM4,FLJ25328,RAB8A
1_MACS_peak_16073_lociStitched	chr5	95294763	95298850	ELL2
5_MACS_peak_5823_lociStitched	chr14	91832691	91844493	CCDC88C
1_MACS_peak_9529_lociStitched	chr19	12899277	12905465	JUNB,BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN
2_MACS_peak_11002_lociStitched	chr2	88922595	88928320	EIF2AK3
1_MACS_peak_16700_lociStitched	chr5	179245300	179249107	SQSTM1,LTC4S,MIR1229,MGAT4B,C5ORF45
2_MACS_peak_18756_lociStitched	chr7	104581255	104586800	LOC723809
1_MACS_peak_19100_lociStitched	chr7	158619965	158623446	ESYT2,WDR60
2_MACS_peak_13385_lociStitched	chr3	13049942	13060254	IQSEC1
1_MACS_peak_17521_lociStitched	chr6	89789269	89792863	PNRC1,SRSF12
1_MACS_peak_6290_lociStitched	chr15	45002350	45005705	B2M,TRIM69,SPG11,PATL2
1_MACS_peak_10065_lociStitched	chr19	47614025	47617752	ZC3H4,SAE1
2_MACS_peak_19461_lociStitched	chr8	95957733	95963693	TP53INP1
1_MACS_peak_10067_lociStitched	chr19	47729106	47735763	BBC3,CCDC9,PRR24,MIR3190,MIR3191
1_MACS_peak_17787_lociStitched	chr6	136609322	136612258	BCLAF1,FAM54A
2_MACS_peak_12518_lociStitched	chr21	30670564	30674482	BACH1
2_MACS_peak_17160_lociStitched	chr6	32935693	32941465	BRD2,HLA-DMB,HLA-DMA,HLA-DOA
1_MACS_peak_12610_lociStitched	chr21	38737732	38741223	DYRK1A
9_MACS_peak_6725_lociStitched	chr15	81583866	81597125	IL16,STARD5
1_MACS_peak_12565_lociStitched	chr21	34913315	34916439	GART,DNAJC28,DONSON,SON
