ENHANCER_ID	CHROM	START	STOP	GENE_LIST
6_MACS_peak_18950_lociStitched	chr22	23268220	23286986	IGLL5
5_MACS_peak_8624_lociStitched	chr14	106024770	106049557	TMEM121
9_MACS_peak_23902_lociStitched	chr6	7897711	7919947	TXNDC5,MUTED-TXNDC5
5_MACS_peak_6052_lociStitched	chr12	12866228	12880017	CDKN1B,MIR613,GPR19,APOLD1
5_MACS_peak_18940_lociStitched	chr22	23234439	23248947	IGLL5
5_MACS_peak_14073_lociStitched	chr19	16473815	16484642	KLF2,EPS15L1
9_MACS_peak_18999_lociStitched	chr22	24178735	24192774	DERL3,SMARCB1,SLC2A11,MIF
2_MACS_peak_11951_lociStitched	chr17	43298355	43308947	FMNL1,LOC100133991,C17ORF46
2_MACS_peak_24442_lociStitched	chr6	32935507	32941705	BRD2,HLA-DMB,HLA-DMA,HLA-DOA
2_MACS_peak_4877_lociStitched	chr11	65184009	65193173	NEAT1,FRMD8,MIR612,SLC25A45
2_MACS_peak_24621_lociStitched	chr6	36718595	36727013	CDKN1A,CPNE5
6_MACS_peak_8416_lociStitched	chr14	91832888	91843919	CCDC88C
2_MACS_peak_22387_lociStitched	chr4	185201142	185207120	ENPP6
1_MACS_peak_28712_lociStitched	chr9	66454640	66459213	LOC442421
6_MACS_peak_14515_lociStitched	chr19	39891837	39902326	ZFP36,MED29,PLEKHG2,SUPT5H,PAF1,RPS16
5_MACS_peak_1681_lociStitched	chr1	150532515	150541816	MIR4257,MCL1,ADAMTSL4
3_MACS_peak_12705_lociStitched	chr17	79477585	79487559	ACTG1,FSCN2,C17ORF70
4_MACS_peak_8631_lociStitched	chr14	106144222	106155560	TMEM121
11_MACS_peak_26898_lociStitched	chr7	137664973	137679525	CREB3L2
4_MACS_peak_11092_lociStitched	chr17	6062752	6071349	WSCD1
8_MACS_peak_26166_lociStitched	chr7	55581904	55595387	VOPP1
3_MACS_peak_23773_lociStitched	chr6	290494	299397	DUSP22
6_MACS_peak_24094_lociStitched	chr6	25403393	25413703	LRRC16A
4_MACS_peak_24614_lociStitched	chr6	36643676	36650860	CDKN1A
4_MACS_peak_12185_lociStitched	chr17	56407910	56416904	MIR142,MPO,BZRAP1,SUPT4H1
5_MACS_peak_23947_lociStitched	chr6	11726365	11736322	C6ORF105
4_MACS_peak_23780_lociStitched	chr6	315465	325302	DUSP22
2_MACS_peak_8559_lociStitched	chr14	103365158	103370684	AMN,TRAF3
10_MACS_peak_5604_lociStitched	chr11	122613581	122626305	CRTAM,UBASH3B
3_MACS_peak_9376_lociStitched	chr15	75334904	75340996	PPCDC,SCAMP5
6_MACS_peak_5747_lociStitched	chr11	130696546	130705432	SNX19
3_MACS_peak_1527_lociStitched	chr1	143462727	143469867	LOC100130000
2_MACS_peak_24826_lociStitched	chr6	43736771	43741361	VEGFA
1_MACS_peak_22520_lociStitched	chr5	1312137	1317933	TERT,CLPTM1L
4_MACS_peak_11058_lociStitched	chr17	4847684	4854386	PFN1,C17ORF107,GP1BA,KIF1C,CHRNE,SLC25A11,SPAG7,CAMTA2,INCA1,RNF167,ENO3
3_MACS_peak_24374_lociStitched	chr6	31701878	31709017	CLIC1,LY6G6F,LY6G6D,C6ORF25,C6ORF26,BAT5,LY6G6E,LY6G6C,DDAH2,C6ORF27,MSH5
5_MACS_peak_13252_lociStitched	chr18	60821795	60830795	BCL2
2_MACS_peak_6179_lociStitched	chr12	26273527	26280154	BHLHE41
1_MACS_peak_5930_lociStitched	chr12	7066306	7072005	MIR200C,ENO2,ATN1,C12ORF57,MIR141,EMG1,SCARNA12,PHB2,PTPN6
3_MACS_peak_8638_lociStitched	chr14	106161603	106168414	TMEM121
3_MACS_peak_14825_lociStitched	chr19	47729563	47736693	BBC3,CCDC9,PRR24,MIR3190,MIR3191
2_MACS_peak_5836_lociStitched	chr12	4224646	4230069	CCND2
4_MACS_peak_11033_lociStitched	chr17	4275526	4281790	UBE2G1
4_MACS_peak_4716_lociStitched	chr11	62306445	62314859	AHNAK,EEF1G,TUT1
3_MACS_peak_22551_lociStitched	chr5	6480062	6487197	UBE2QL1
1_MACS_peak_11104_lociStitched	chr17	6915492	6920759	C17ORF49,ALOX12,BCL6B,SLC16A13,MIR195,MIR497,SLC16A11,RNASEK
2_MACS_peak_15735_lociStitched	chr2	47208380	47214812	MCFD2,TTC7A
2_MACS_peak_24848_lociStitched	chr6	44229722	44234246	NFKBIE,SLC29A1,HSP90AB1,TMEM151B,SLC35B2,TCTE1,AARS2
4_MACS_peak_4944_lociStitched	chr11	65768585	65775659	EIF1AD,SART1,CST6,SF3B2,CATSPER1,GAL3ST3,BANF1
10_MACS_peak_15563_lociStitched	chr2	37542759	37553173	PRKD3,QPCT
4_MACS_peak_14089_lociStitched	chr19	16694321	16700183	SLC35E1,CHERP,MED26
4_MACS_peak_28078_lociStitched	chr8	126441146	126449016	TRIB1
2_MACS_peak_26175_lociStitched	chr7	55599794	55606278	VOPP1
5_MACS_peak_11669_lociStitched	chr17	36856429	36862893	MLLT6,CISD3,PSMB3,C17ORF96,PCGF2
3_MACS_peak_1962_lociStitched	chr1	156629303	156635776	NES,HAPLN2,BCAN,CRABP2
4_MACS_peak_22690_lociStitched	chr5	32581086	32588085	SUB1
5_MACS_peak_24451_lociStitched	chr6	33238757	33245661	RPS18,PFDN6,WDR46,RGL2,TAPBP,ZBTB22,DAXX,B3GALT4,VPS52
8_MACS_peak_20871_lociStitched	chr3	141096864	141106851	ZBTB38
2_MACS_peak_11718_lociStitched	chr17	37909402	37913403	GRB7,C17ORF37
6_MACS_peak_19756_lociStitched	chr3	13053329	13062102	IQSEC1
4_MACS_peak_16358_lociStitched	chr2	99075043	99083206	INPP4A
4_MACS_peak_2068_lociStitched	chr1	161151117	161157760	B4GALT3,UFC1,USP21,PPOX,NDUFS2,FCER1G,TOMM40L,DEDD,ADAMTS4,APOA2
1_MACS_peak_2269_lociStitched	chr1	178546232	178552555	C1ORF220
7_MACS_peak_9981_lociStitched	chr16	11828173	11837638	TXNDC11
3_MACS_peak_24646_lociStitched	chr6	37135906	37139789	PIM1
6_MACS_peak_22676_lociStitched	chr5	32530206	32539388	SUB1
3_MACS_peak_18698_lociStitched	chr21	44579967	44586605	CRYAA
5_MACS_peak_6356_lociStitched	chr12	48201437	48209001	HDAC7,SLC48A1,RAPGEF3
3_MACS_peak_16050_lociStitched	chr2	70311785	70316666	LOC400960,LOC100133985,PCBP1
11_MACS_peak_15710_lociStitched	chr2	46791326	46802137	RHOQ,CRIPT,ATP6V1E2,PIGF
2_MACS_peak_8707_lociStitched	chr15	31554758	31560843	KLF13
2_MACS_peak_4106_lociStitched	chr11	267592	271642	NLRP6,PSMD13,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5,IFITM3
5_MACS_peak_22421_lociStitched	chr4	185454611	185460859	IRF2
2_MACS_peak_11248_lociStitched	chr17	16890387	16895282	TNFRSF13B
3_MACS_peak_1814_lociStitched	chr1	154296566	154302055	ATP8B2,AQP10
4_MACS_peak_19530_lociStitched	chr22	46448026	46454977	C22ORF26,LOC730668,LOC400931,MIR3619,LOC100271722,LOC150381
3_MACS_peak_25221_lociStitched	chr6	106610789	106617375	PRDM1
3_MACS_peak_12029_lociStitched	chr17	46128872	46135404	NFE2L1,SNX11,MIR152,COPZ2,CBX1
1_MACS_peak_24981_lociStitched	chr6	64281727	64284427	PTP4A1
3_MACS_peak_19332_lociStitched	chr22	39543770	39549569	CBX7
3_MACS_peak_22411_lociStitched	chr4	185392804	185397387	IRF2
8_MACS_peak_15527_lociStitched	chr2	33712534	33722132	RASGRP3
5_MACS_peak_17412_lociStitched	chr2	232570516	232576103	PTMA,MIR1244-1
2_MACS_peak_5657_lociStitched	chr11	126334026	126338875	ST3GAL4,KIRREL3
2_MACS_peak_5847_lociStitched	chr12	4379988	4384693	CCND2,C12ORF5
8_MACS_peak_20274_lociStitched	chr3	55516126	55523723	WNT5A
5_MACS_peak_12573_lociStitched	chr17	75135758	75143450	SEC14L1
4_MACS_peak_28545_lociStitched	chr9	33452626	33459148	AQP3,NOL6
2_MACS_peak_22385_lociStitched	chr4	185186464	185191748	ENPP6
9_MACS_peak_20284_lociStitched	chr3	55638467	55646919	C3ORF51,ERC2
2_MACS_peak_18716_lociStitched	chr21	44772287	44776690	SIK1
3_MACS_peak_5927_lociStitched	chr12	7058002	7063623	PTPN6,LRRC23,ENO2,ATN1,C12ORF57,MIR200C,MIR141,EMG1,SCARNA12,PHB2
3_MACS_peak_26619_lociStitched	chr7	104651614	104656102	LOC100216545,MLL5
10_MACS_peak_22847_lociStitched	chr5	55981378	55990357	MAP3K1
9_MACS_peak_25198_lociStitched	chr6	106531941	106541273	PRDM1
5_MACS_peak_13953_lociStitched	chr19	13260692	13267168	IER2,NACC1,LYL1,TRMT1,STX10
1_MACS_peak_11000_lociStitched	chr17	3459572	3463189	TRPV3,TRPV1
2_MACS_peak_24761_lociStitched	chr6	42712634	42716865	TBCC,LOC442211,PRPH2
8_MACS_peak_16258_lociStitched	chr2	87813009	87821757	NCRNA00152
7_MACS_peak_846_lociStitched	chr1	40846173	40854023	SMAP2
3_MACS_peak_17917_lociStitched	chr20	32468221	32473752	CHMP4B
5_MACS_peak_5555_lociStitched	chr11	119186024	119193364	MCAM,RNF26,C1QTNF5,USP2
2_MACS_peak_18759_lociStitched	chr21	45576439	45581299	C21ORF33,PWP2
1_MACS_peak_25115_lociStitched	chr6	90060825	90064945	UBE2J1,GABRR2
5_MACS_peak_14799_lociStitched	chr19	47217083	47223610	PRKD2,FKRP,MIR320E,STRN4
3_MACS_peak_22397_lociStitched	chr4	185263872	185269869	ENPP6
3_MACS_peak_23789_lociStitched	chr6	389000	394372	IRF4
6_MACS_peak_11654_lociStitched	chr17	36577138	36585672	ARHGAP23
4_MACS_peak_9131_lociStitched	chr15	63792782	63798264	USP3
3_MACS_peak_22450_lociStitched	chr4	186228448	186233376	LRP2BP,SNX25
2_MACS_peak_7868_lociStitched	chr13	114829537	114834260	RASA3
5_MACS_peak_25891_lociStitched	chr7	26003135	26009424	MIR148A
3_MACS_peak_22394_lociStitched	chr4	185248175	185254296	ENPP6
3_MACS_peak_9161_lociStitched	chr15	65183679	65189078	ANKDD1A,PLEKHO2
3_MACS_peak_24708_lociStitched	chr6	40113503	40118309	MOCS1
2_MACS_peak_24631_lociStitched	chr6	37015739	37020743	FGD2
4_MACS_peak_17113_lociStitched	chr2	201986969	201992697	CFLAR
4_MACS_peak_24493_lociStitched	chr6	33586821	33592207	ITPR3,GGNBP1,BAK1,C6ORF227
3_MACS_peak_11088_lociStitched	chr17	5844431	5848954	WSCD1
6_MACS_peak_4720_lociStitched	chr11	62319054	62325832	AHNAK,EEF1G,TUT1,MTA2
5_MACS_peak_19423_lociStitched	chr22	42145534	42150873	CCDC134,MEI1
4_MACS_peak_14063_lociStitched	chr19	16434962	16440239	KLF2
2_MACS_peak_26572_lociStitched	chr7	102064164	102068208	ORAI2,LRWD1,ALKBH4,PRKRIP1
3_MACS_peak_2171_lociStitched	chr1	167596665	167601500	RCSD1
2_MACS_peak_16364_lociStitched	chr2	99095279	99101107	INPP4A
3_MACS_peak_1647_lociStitched	chr1	149820850	149825786	HIST2H2BC,HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB,HIST2H2AA4,HIST2H3A
2_MACS_peak_14808_lociStitched	chr19	47286905	47291886	SLC1A5,FKRP,STRN4,SNAR-E
3_MACS_peak_24315_lociStitched	chr6	30582189	30586620	PPP1R10,ABCF1,MIR877,ATAT1,C6ORF136,MRPS18B
2_MACS_peak_11660_lociStitched	chr17	36596595	36601382	ARHGAP23
4_MACS_peak_15669_lociStitched	chr2	43450722	43455732	ZFP36L2,LOC100129726
6_MACS_peak_1851_lociStitched	chr1	154971126	154977206	ZBTB7B,CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2
4_MACS_peak_15408_lociStitched	chr2	25640358	25645719	DNMT3A,DTNB
5_MACS_peak_13919_lociStitched	chr19	12899095	12905101	JUNB,BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN
3_MACS_peak_1835_lociStitched	chr1	154831167	154835562	KCNN3
1_MACS_peak_24312_lociStitched	chr6	30523141	30526012	PRR3,ABCF1,MIR877,GNL1
1_MACS_peak_24629_lociStitched	chr6	36971873	36975999	FGD2,PI16,MTCH1
2_MACS_peak_22467_lociStitched	chr4	186399274	186405132	CCDC110,C4ORF47
1_MACS_peak_14688_lociStitched	chr19	44284697	44289653	KCNN4,ZNF283,C19ORF61,LYPD5
3_MACS_peak_1644_lociStitched	chr1	149811240	149815643	HIST2H3A,HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H2BC,HIST2H2BE,HIST2H2AB,HIST2H2AA4
2_MACS_peak_16217_lociStitched	chr2	86261254	86266269	LOC90784,POLR1A
6_MACS_peak_3846_lociStitched	chr10	112113671	112119141	SMNDC1
3_MACS_peak_12533_lociStitched	chr17	74257649	74263017	FAM100B,RNF157,QRICH2
3_MACS_peak_14047_lociStitched	chr19	16186461	16191438	TPM4,FLJ25328,RAB8A
2_MACS_peak_9265_lociStitched	chr15	69109357	69114149	ANP32A,MIR548H4,MIR4312,C15ORF28
1_MACS_peak_26408_lociStitched	chr7	92461235	92466025	CDK6
3_MACS_peak_24528_lociStitched	chr6	34622438	34627038	C6ORF106
3_MACS_peak_4928_lociStitched	chr11	65624059	65628960	CFL1,SNX32,CTSW,CCDC85B,EFEMP2,FIBP,FOSL1,MUS81
2_MACS_peak_24415_lociStitched	chr6	32157038	32161013	PBX2,PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER,NOTCH4,GPSM3
9_MACS_peak_21965_lociStitched	chr4	105406606	105414066	CXXC4
1_MACS_peak_14459_lociStitched	chr19	38536042	38540731	SIPA1L3
1_MACS_peak_24898_lociStitched	chr6	52399435	52403538	TRAM2
4_MACS_peak_5738_lociStitched	chr11	130634558	130639710	SNX19
4_MACS_peak_18670_lociStitched	chr21	43480218	43486084	UMODL1,C21ORF121,ZNF295,C21ORF128
4_MACS_peak_4129_lociStitched	chr11	502915	507283	RNH1,LRRC56,HRAS
5_MACS_peak_13973_lociStitched	chr19	13949504	13954723	MIR23A,ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A
2_MACS_peak_1839_lociStitched	chr1	154913283	154917889	PMVK,CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1,PBXIP1
3_MACS_peak_13541_lociStitched	chr19	2697239	2702678	GNG7,DIRAS1,SLC39A3
1_MACS_peak_24404_lociStitched	chr6	31938106	31941193	DOM3Z,C2,CFB,SKIV2L,C4B,CYP21A2,MIR1236,RDBP,TNXA,TNXB,STK19
6_MACS_peak_12352_lociStitched	chr17	65642595	65649083	NOL11,PITPNC1
3_MACS_peak_11651_lociStitched	chr17	36570611	36574384	ARHGAP23
3_MACS_peak_9352_lociStitched	chr15	75077339	75083344	CSK,CYP1A2,LMAN1L,CPLX3
1_MACS_peak_10318_lociStitched	chr16	30195022	30198674	CORO1A
2_MACS_peak_4865_lociStitched	chr11	64899628	64903890	SYVN1,ZFPL1,C11ORF2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU
2_MACS_peak_22374_lociStitched	chr4	183837722	183841036	DCTD
2_MACS_peak_6244_lociStitched	chr12	31475752	31479640	FLJ13224,FAM60A
7_MACS_peak_23958_lociStitched	chr6	11830182	11836506	C6ORF105
2_MACS_peak_24766_lociStitched	chr6	42749166	42751798	TBCC,KIAA0240
6_MACS_peak_27797_lociStitched	chr8	95958601	95963716	TP53INP1
2_MACS_peak_1565_lociStitched	chr1	145434496	145439183	TXNIP,HFE2,ANKRD34A,LIX1L,POLR3GL
3_MACS_peak_11110_lociStitched	chr17	7033949	7037700	ASGR2,ASGR1
3_MACS_peak_18450_lociStitched	chr21	9967605	9970832	LOC100132288
5_MACS_peak_22835_lociStitched	chr5	55882782	55887836	MAP3K1
3_MACS_peak_25031_lociStitched	chr6	74229694	74234017	EEF1A1
3_MACS_peak_2270_lociStitched	chr1	178572878	178577760	C1ORF220
2_MACS_peak_18064_lociStitched	chr20	42309081	42312311	MYBL2,GTSF1L
2_MACS_peak_15184_lociStitched	chr19	58896449	58899516	RPS5,A1BG-AS1,LOC646862,ZNF584,A1BG,ZNF497,ZNF837
