ENHANCER_ID	CHROM	START	STOP	GENE_LIST
5_MACS_peak_8494_lociStitched	chr14	106023613	106057829	TMEM121
6_MACS_peak_8252_lociStitched	chr14	91829526	91857703	CCDC88C
5_MACS_peak_8500_lociStitched	chr14	106143465	106175689	TMEM121
1_MACS_peak_11610_lociStitched	chr17	43386533	43397102	MAP3K14,LOC100133991,C17ORF46
3_MACS_peak_18339_lociStitched	chr22	23268226	23287802	IGLL5
3_MACS_peak_4535_lociStitched	chr11	62223401	62234799	SCGB1A1,AHNAK
2_MACS_peak_5178_lociStitched	chr11	111230527	111251877	POU2AF1
1_MACS_peak_23605_lociStitched	chr6	315191	330552	DUSP22
4_MACS_peak_4673_lociStitched	chr11	65183550	65198693	NEAT1,FRMD8,MIR612,SLC25A45
3_MACS_peak_20090_lociStitched	chr3	141116052	141133771	RASA2,ZBTB38
4_MACS_peak_20086_lociStitched	chr3	141094036	141111319	ZBTB38
4_MACS_peak_27934_lociStitched	chr8	129276480	129289981	MIR1208
6_MACS_peak_16622_lociStitched	chr2	201979622	201997775	CFLAR,NDUFB3,CASP10,FAM126B
4_MACS_peak_14886_lociStitched	chr2	20404986	20426320	SDC1
5_MACS_peak_1552_lociStitched	chr1	118168564	118189651	FAM46C
3_MACS_peak_1558_lociStitched	chr1	118193625	118209346	FAM46C
3_MACS_peak_12513_lociStitched	chr18	9060391	9072182	NDUFV2
5_MACS_peak_22308_lociStitched	chr5	55435050	55449408	ANKRD55
3_MACS_peak_23716_lociStitched	chr6	7895779	7913728	TXNDC5,MUTED-TXNDC5
1_MACS_peak_11831_lociStitched	chr17	56407557	56417863	MIR142,MPO,BZRAP1,SUPT4H1
2_MACS_peak_26342_lociStitched	chr7	102063619	102070411	ORAI2,LRWD1,ALKBH4,POLR2J,PRKRIP1
1_MACS_peak_8262_lociStitched	chr14	91879261	91885416	CCDC88C
2_MACS_peak_26347_lociStitched	chr7	102080498	102088958	ORAI2,PRKRIP1,LRWD1,ALKBH4,POLR2J
3_MACS_peak_24200_lociStitched	chr6	32935489	32942713	BRD2,HLA-DMB,HLA-DMA,HLA-DOA
5_MACS_peak_14829_lociStitched	chr2	11884117	11896200	LPIN1
5_MACS_peak_1976_lociStitched	chr1	156456617	156472859	MEF2D
5_MACS_peak_23416_lociStitched	chr5	173160073	173174426	BOD1
2_MACS_peak_6868_lociStitched	chr12	123370643	123381598	VPS37B
2_MACS_peak_17440_lociStitched	chr20	37498595	37507295	FAM83D,PPP1R16B
9_MACS_peak_8175_lociStitched	chr14	81935770	81957757	SEL1L
2_MACS_peak_18089_lociStitched	chr21	44725861	44735527	SIK1
3_MACS_peak_14068_lociStitched	chr19	39891590	39904475	ZFP36,MED29,SUPT5H,PAF1,RPS16,PLEKHG2
4_MACS_peak_23998_lociStitched	chr6	27093944	27104329	HIST1H2BJ,HIST1H4I,HIST1H2AH,MIR3143,HIST1H2BK,HIST1H2AG
3_MACS_peak_15428_lociStitched	chr2	65157459	65168722	LOC400958,SLC1A4
5_MACS_peak_18638_lociStitched	chr22	38782988	38798078	LOC400927,KCNJ4
6_MACS_peak_28724_lociStitched	chr9	93675801	93690026	SYK
1_MACS_peak_8339_lociStitched	chr14	95980120	95987166	SCARNA13,GLRX5,C14ORF49,SNHG10
2_MACS_peak_26397_lociStitched	chr7	104651095	104657413	LOC100216545,MLL5
1_MACS_peak_10074_lociStitched	chr16	30193939	30199303	CORO1A
4_MACS_peak_6828_lociStitched	chr12	122233899	122244744	LOC338799,RHOF,SETD1B
4_MACS_peak_27607_lociStitched	chr8	95951940	95964760	TP53INP1,CCNE2
1_MACS_peak_6773_lociStitched	chr12	120971203	120978874	RNF10,DYNLL1,COQ5,POP5
2_MACS_peak_1880_lociStitched	chr1	154908061	154918834	PMVK,CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1,PBXIP1
2_MACS_peak_407_lociStitched	chr1	23850277	23858650	E2F2,ASAP3,ID3
3_MACS_peak_17553_lociStitched	chr20	45976895	45987186	ZMYND8,LOC100131496
3_MACS_peak_21907_lociStitched	chr5	1312104	1321613	TERT,CLPTM1L
7_MACS_peak_12530_lociStitched	chr18	9134752	9147838	ANKRD12,NDUFV2
3_MACS_peak_16889_lociStitched	chr2	232570350	232576046	PTMA,MIR1244-1
2_MACS_peak_4533_lociStitched	chr11	62210797	62219032	SCGB1A1,AHNAK
1_MACS_peak_24153_lociStitched	chr6	31701912	31709299	CLIC1,LY6G6F,LY6G6D,C6ORF25,C6ORF26,BAT5,LY6G6E,LY6G6C,DDAH2,C6ORF27,MSH5
1_MACS_peak_4540_lociStitched	chr11	62305329	62315133	AHNAK,EEF1G,TUT1
8_MACS_peak_20365_lociStitched	chr3	171811230	171826942	FNDC3B
2_MACS_peak_11270_lociStitched	chr17	32712453	32721656	CCL1,CCL13
3_MACS_peak_2446_lociStitched	chr1	203288212	203298453	BTG2,LOC730227,FMOD
2_MACS_peak_13609_lociStitched	chr19	16475231	16484831	KLF2,EPS15L1
2_MACS_peak_13625_lociStitched	chr19	16694223	16701245	SLC35E1,CHERP,MED26
1_MACS_peak_28747_lociStitched	chr9	93795501	93800759	LOC100129316
3_MACS_peak_23799_lociStitched	chr6	11827056	11836879	C6ORF105
8_MACS_peak_23429_lociStitched	chr5	173310273	173327751	CPEB4
1_MACS_peak_17255_lociStitched	chr20	30291937	30302098	BCL2L1,TPX2
4_MACS_peak_28732_lociStitched	chr9	93698320	93708763	SYK
3_MACS_peak_15494_lociStitched	chr2	70310799	70316961	LOC400960,LOC100133985,PCBP1
2_MACS_peak_1460_lociStitched	chr1	111173252	111182447	KCNA2,KCNA3
4_MACS_peak_12281_lociStitched	chr17	76710428	76722871	CYTH1
2_MACS_peak_15690_lociStitched	chr2	89048977	89056908	ANKRD36BP2,RPIA
6_MACS_peak_1544_lociStitched	chr1	118147707	118162113	FAM46C
1_MACS_peak_17310_lociStitched	chr20	32468127	32473878	CHMP4B
1_MACS_peak_9823_lociStitched	chr16	11773840	11785228	SNN,TXNDC11
1_MACS_peak_26250_lociStitched	chr7	98975496	98980029	ARPC1B,BUD31,PDAP1
5_MACS_peak_17947_lociStitched	chr21	34600847	34613070	IFNAR2,IL10RB
4_MACS_peak_9834_lociStitched	chr16	11826152	11837820	TXNDC11
3_MACS_peak_12212_lociStitched	chr17	75203459	75210802	SEC14L1
2_MACS_peak_26527_lociStitched	chr7	121943608	121951486	FEZF1,LOC154860
2_MACS_peak_1762_lociStitched	chr1	150532217	150541762	MIR4257,MCL1,ADAMTSL4
3_MACS_peak_12208_lociStitched	chr17	75135677	75145038	SEC14L1
3_MACS_peak_23807_lociStitched	chr6	12007088	12014065	HIVEP1
1_MACS_peak_25868_lociStitched	chr7	47513606	47522120	TNS3
2_MACS_peak_26632_lociStitched	chr7	130789464	130795893	FLJ43663,MKLN1
3_MACS_peak_24037_lociStitched	chr6	27857128	27864305	HIST1H2AM,HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2,HIST1H2BO,HIST1H3J
5_MACS_peak_6156_lociStitched	chr12	57021674	57031395	BAZ2A,SNORD59B,SNORD59A,ATP5B
3_MACS_peak_23600_lociStitched	chr6	291072	298364	DUSP22
2_MACS_peak_3095_lociStitched	chr10	15826417	15838008	FAM188A
2_MACS_peak_12868_lociStitched	chr18	60821562	60830652	BCL2
3_MACS_peak_11365_lociStitched	chr17	36856360	36863469	MLLT6,CISD3,PSMB3,C17ORF96,PCGF2
5_MACS_peak_24002_lociStitched	chr6	27105699	27115979	HIST1H4I,HIST1H2AG,HIST1H2BJ,HIST1H2AH,MIR3143,HIST1H2BK
2_MACS_peak_4935_lociStitched	chr11	72861643	72871005	FCHSD2
2_MACS_peak_2511_lociStitched	chr1	206728278	206738412	RASSF5,LGTN
2_MACS_peak_18330_lociStitched	chr22	23241753	23250487	IGLL5
3_MACS_peak_28743_lociStitched	chr9	93731025	93738784	LOC100129316
1_MACS_peak_13474_lociStitched	chr19	12898878	12905676	JUNB,BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN
1_MACS_peak_6119_lociStitched	chr12	56320019	56326487	WIBG,CDK2,RAB5B,SILV,DGKA
2_MACS_peak_4714_lociStitched	chr11	65623901	65629747	CFL1,SNX32,CTSW,CCDC85B,EFEMP2,FIBP,FOSL1,MUS81
8_MACS_peak_512_lociStitched	chr1	27018597	27029304	ARID1A
2_MACS_peak_13582_lociStitched	chr19	16186158	16191519	TPM4,FLJ25328,RAB8A
3_MACS_peak_6163_lociStitched	chr12	57076707	57084095	PTGES3,BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA
2_MACS_peak_26344_lociStitched	chr7	102071639	102077008	ORAI2,PRKRIP1,LRWD1,ALKBH4,POLR2J
2_MACS_peak_23952_lociStitched	chr6	26194954	26200907	HIST1H3D,HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H4E,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F,HIST1H2BF,HIST1H2AD
2_MACS_peak_26333_lociStitched	chr7	101945238	101952602	MIR4285,SPDYE6,SH2B2
1_MACS_peak_6923_lociStitched	chr12	125398288	125406445	UBC,SCARB1
4_MACS_peak_23422_lociStitched	chr5	173213396	173223083	CPEB4
2_MACS_peak_12524_lociStitched	chr18	9101440	9109679	NDUFV2,ANKRD12
6_MACS_peak_6061_lociStitched	chr12	53590801	53603523	ITGB7,ZNF740,MFSD5,CSAD,RARG
1_MACS_peak_8266_lociStitched	chr14	91974948	91977807	SMEK1
1_MACS_peak_19001_lociStitched	chr3	14159422	14167589	CHCHD4,TMEM43
3_MACS_peak_53_lociStitched	chr1	1706934	1715157	NADK,SLC35E2
2_MACS_peak_23504_lociStitched	chr5	176852169	176859816	GRK6,SLC34A1,PRR7,PFN3,F12,DBN1
2_MACS_peak_28213_lociStitched	chr9	5625093	5631760	KIAA1432
1_MACS_peak_5265_lociStitched	chr11	118658697	118664291	DDX6
7_MACS_peak_2811_lociStitched	chr1	234739453	234749369	IRF2BP2,NCRNA00184
3_MACS_peak_26692_lociStitched	chr7	139473224	139479300	HIPK2,TBXAS1
3_MACS_peak_18979_lociStitched	chr3	13050962	13061710	IQSEC1
2_MACS_peak_8237_lociStitched	chr14	91579312	91583983	C14ORF159,SNORA11B
2_MACS_peak_1660_lociStitched	chr1	145448094	145457212	TXNIP,HFE2,ANKRD34A,LIX1L,POLR3GL
