GENE	TF	CHROM	START	STOP	ENHANCER_ID
AAMP	0	chr2	219080532	219096732	2_MACS_peak_16613_lociStitched
AARS2	0	chr6	44204323	44239422	4_MACS_peak_24921_lociStitched
AASDHPPT	0	chr11	105946635	105964637	3_MACS_peak_5400_lociStitched
ABCA7	0	chr19	1015820	1030383	2_MACS_peak_13146_lociStitched
ABCB6	0	chr2	220109075	220120812	1_MACS_peak_16639_lociStitched
ABCF1	0	chr6	30577203	30587189	1_MACS_peak_24603_lociStitched
ABHD2	0	chr15	89643796	89677400	4_MACS_peak_10053_lociStitched
ABHD3	0	chr18	19314804	19332974	4_MACS_peak_12673_lociStitched
ABHD3	0	chr18	19281138	19286687	1_MACS_peak_12672_lociStitched
ABHD4	0	chr14	23018372	23059691	5_MACS_peak_8140_lociStitched
ACAT2	0	chr6	160208024	160214117	1_MACS_peak_26006_lociStitched
ACBD4	0	chr17	43208939	43230107	4_MACS_peak_11837_lociStitched
ACOXL	0	chr2	111874272	111881839	1_MACS_peak_15639_lociStitched
ACRC	0	chrX	70750866	70767907	1_MACS_peak_30871_lociStitched
ACTR3C	0	chr7	150064033	150081657	3_MACS_peak_27726_lociStitched
ADAM10	0	chr15	59014743	59043791	3_MACS_peak_9543_lociStitched
ADAM17	0	chr2	9678536	9697329	3_MACS_peak_14425_lociStitched
ADAM19	0	chr5	156953932	156983555	5_MACS_peak_23834_lociStitched
ADAMTS4	0	chr1	161122529	161163810	7_MACS_peak_2005_lociStitched
ADAMTSL4	0	chr1	150531240	150553727	1_MACS_peak_1707_lociStitched
ADAT3	0	chr19	1846794	1866063	2_MACS_peak_13187_lociStitched
ADD1	0	chr4	2786694	2820989	6_MACS_peak_21007_lociStitched
ADD3	0	chr10	111827171	111847317	3_MACS_peak_4056_lociStitched
ADM	0	chr11	10322913	10345792	4_MACS_peak_4398_lociStitched
ADM2	0	chr22	50962728	50988595	4_MACS_peak_18615_lociStitched
ADORA2A	0	chr22	24819102	24834567	2_MACS_peak_18122_lociStitched
ADRA2B	0	chr2	96795322	96815681	3_MACS_peak_15464_lociStitched
ADRB2	0	chr5	148204097	148223521	2_MACS_peak_23719_lociStitched
ADRBK1	0	chr11	67028167	67058344	3_MACS_peak_4967_lociStitched
AEN	0	chr15	89163937	89202205	4_MACS_peak_10041_lociStitched
AFF1	0	chr4	87851112	87870564	4_MACS_peak_21558_lociStitched
AFTPH	0	chr2	64748858	64767580	4_MACS_peak_15128_lociStitched
AGER	0	chr6	32143020	32165648	3_MACS_peak_24668_lociStitched
AGPAT1	0	chr6	32143020	32165648	3_MACS_peak_24668_lociStitched
AGPAT3	0	chr21	45274242	45288409	2_MACS_peak_17883_lociStitched
AGRP	0	chr16	67562111	67601534	5_MACS_peak_10902_lociStitched
AHNAK	0	chr11	62305496	62329625	3_MACS_peak_4771_lociStitched
AHNAK	0	chr11	62357295	62381810	4_MACS_peak_4775_lociStitched
AHNAK	0	chr11	62337447	62345073	1_MACS_peak_4774_lociStitched
AIM2	0	chr1	159035632	159048771	1_MACS_peak_1952_lociStitched
AK1	0	chr9	130660710	130681551	3_MACS_peak_30254_lociStitched
AKAP2	0	chr9	112903221	112936320	3_MACS_peak_30009_lociStitched
AKAP2	0	chr9	112842414	112880256	6_MACS_peak_30001_lociStitched
AKAP2	0	chr9	112809184	112836441	4_MACS_peak_29997_lociStitched
AKAP5	0	chr14	64965326	64979415	1_MACS_peak_8517_lociStitched
AKAP8	0	chr19	15440320	15446233	1_MACS_peak_13590_lociStitched
AKIRIN2	0	chr6	88400858	88413691	2_MACS_peak_25204_lociStitched
AKR1D1	0	chr7	137604293	137717908	13_MACS_peak_27584_lociStitched
AKT1S1	0	chr19	50369225	50382138	2_MACS_peak_14201_lociStitched
AKT1S1	0	chr19	50423202	50434728	2_MACS_peak_14205_lociStitched
ALCAM	0	chr3	105083674	105096627	2_MACS_peak_19729_lociStitched
ALDH16A1	0	chr19	49989811	50006980	2_MACS_peak_14188_lociStitched
ALDH1A3	0	chr15	101456615	101499944	5_MACS_peak_10216_lociStitched
ALDH3B1	0	chr11	67760301	67778813	1_MACS_peak_4993_lociStitched
ALG12	0	chr22	50352465	50365024	2_MACS_peak_18595_lociStitched
ALG2	0	chr9	101982035	102002556	3_MACS_peak_29908_lociStitched
ALKBH4	0	chr7	102063989	102092976	4_MACS_peak_27147_lociStitched
ALKBH5	0	chr17	18076911	18092868	2_MACS_peak_11388_lociStitched
ALOX5	0	chr10	45912660	45938535	4_MACS_peak_3378_lociStitched
ALPK1	0	chr4	113193949	113211902	2_MACS_peak_21733_lociStitched
AMBN	0	chr4	71501785	71534557	5_MACS_peak_21401_lociStitched
AMH	0	chr19	2254913	2275075	2_MACS_peak_13213_lociStitched
AMZ2	0	chr17	66230135	66246634	2_MACS_peak_12219_lociStitched
AMZ2P1	0	chr17	62957178	62983888	4_MACS_peak_12166_lociStitched
ANAPC16	0	chr10	73973764	73989513	3_MACS_peak_3620_lociStitched
ANKDD1A	0	chr15	65169120	65191351	3_MACS_peak_9649_lociStitched
ANKHD1-EIF4EBP3	0	chr5	139926129	139951532	5_MACS_peak_23619_lociStitched
ANKIB1	0	chr7	91873069	91882141	1_MACS_peak_26991_lociStitched
