ENHANCER_ID	CHROM	START	STOP	GENE_LIST
5_MACS_peak_20235_lociStitched	chr3	141078470	141174818	ZBTB38
2_MACS_peak_23457_lociStitched	chr5	131742460	131837964	IRF1
18_MACS_peak_25349_lociStitched	chr6	108861974	109025351	FOXO3
3_MACS_peak_5715_lociStitched	chr11	128552866	128610620	FLI1
13_MACS_peak_27584_lociStitched	chr7	137604293	137717908	CREB3L2
1_MACS_peak_9132_lociStitched	chr15	31614741	31663531	KLF13
6_MACS_peak_10142_lociStitched	chr15	93423796	93482129	CHD2
4_MACS_peak_26675_lociStitched	chr7	50339191	50370885	IKZF1
4_MACS_peak_13512_lociStitched	chr19	12885108	12913873	JUNB
6_MACS_peak_24107_lociStitched	chr6	285564	348074	IRF4
5_MACS_peak_14148_lociStitched	chr19	49119068	49153567	DBP
10_MACS_peak_10132_lociStitched	chr15	93340086	93394161	CHD2
1_MACS_peak_27262_lociStitched	chr7	113721566	113731553	FOXP2
8_MACS_peak_18400_lociStitched	chr22	39813403	39875181	ATF4
1_MACS_peak_23699_lociStitched	chr5	142771703	142786064	NR3C1
3_MACS_peak_12843_lociStitched	chr18	46443599	46480595	SMAD7
4_MACS_peak_13137_lociStitched	chr19	905255	928918	ARID3A
2_MACS_peak_24115_lociStitched	chr6	380736	413341	IRF4
1_MACS_peak_25309_lociStitched	chr6	106530617	106563686	PRDM1
1_MACS_peak_13616_lociStitched	chr19	16472943	16498254	KLF2
2_MACS_peak_26372_lociStitched	chr7	26219818	26246562	NFE2L3
1_MACS_peak_6075_lociStitched	chr12	26265012	26281793	BHLHE41
5_MACS_peak_24075_lociStitched	chr5	180210193	180249716	ZFP62
3_MACS_peak_29622_lociStitched	chr9	73009561	73037779	KLF9
5_MACS_peak_17734_lociStitched	chr21	36390467	36430805	RUNX1
5_MACS_peak_25766_lociStitched	chr6	143227364	143270424	HIVEP2
4_MACS_peak_4704_lociStitched	chr11	58339150	58365864	ZFP91
3_MACS_peak_9582_lociStitched	chr15	60859622	60886181	RORA
2_MACS_peak_23060_lociStitched	chr5	88163326	88187536	MEF2C
10_MACS_peak_23050_lociStitched	chr5	88095345	88153157	MEF2C
3_MACS_peak_4916_lociStitched	chr11	65827603	65854926	CST6
2_MACS_peak_1896_lociStitched	chr1	156448822	156480157	MEF2D
3_MACS_peak_13672_lociStitched	chr19	18388426	18405271	JUND
2_MACS_peak_12932_lociStitched	chr18	52966925	52991444	TCF4
3_MACS_peak_30414_lociStitched	chr9	139426523	139447420	NOTCH1
1_MACS_peak_8517_lociStitched	chr14	64965326	64979415	ZBTB1
5_MACS_peak_68_lociStitched	chr1	2456323	2489939	HES5
3_MACS_peak_11697_lociStitched	chr17	37909010	37938166	IKZF3
7_MACS_peak_18951_lociStitched	chr3	31977090	32024495	ZNF860
1_MACS_peak_13675_lociStitched	chr19	18411606	18419850	JUND
4_MACS_peak_17729_lociStitched	chr21	36339555	36370352	RUNX1
2_MACS_peak_15059_lociStitched	chr2	60767486	60785353	BCL11A
4_MACS_peak_5718_lociStitched	chr11	128616702	128647041	FLI1
5_MACS_peak_18408_lociStitched	chr22	39891853	39929404	ATF4
5_MACS_peak_14290_lociStitched	chr19	56142628	56171911	ZNF524,FIZ1,ZNF784,ZNF580,ZNF581
6_MACS_peak_10083_lociStitched	chr15	90612448	90647203	ZNF710
1_MACS_peak_9514_lociStitched	chr15	57208379	57218168	TCF12
1_MACS_peak_17636_lociStitched	chr21	30666439	30681198	BACH1
2_MACS_peak_26370_lociStitched	chr7	26190698	26209972	NFE2L3
5_MACS_peak_13975_lociStitched	chr19	42362991	42401126	DMRTC2
7_MACS_peak_2005_lociStitched	chr1	161122529	161163810	NR1I3
