ENHANCER_ID	CHROM	START	STOP	GENE_LIST
5_MACS_peak_28046_lociStitched	chr6	106531606	106552689	PRDM1
4_MACS_peak_22641_lociStitched	chr3	141096910	141110520	ZBTB38
3_MACS_peak_3468_lociStitched	chr10	3821631	3828855	KLF6
1_MACS_peak_22645_lociStitched	chr3	141117738	141126158	ZBTB38
5_MACS_peak_3177_lociStitched	chr1	228269130	228274581	ARF1
3_MACS_peak_11044_lociStitched	chr15	93425105	93430199	CHD2
9_MACS_peak_30182_lociStitched	chr7	137662320	137679576	CREB3L2
4_MACS_peak_9878_lociStitched	chr15	31642536	31654737	KLF13
6_MACS_peak_6730_lociStitched	chr12	26269280	26280080	BHLHE41
7_MACS_peak_14393_lociStitched	chr18	52977313	52990891	TCF4
3_MACS_peak_11047_lociStitched	chr15	93443056	93452179	CHD2
2_MACS_peak_20400_lociStitched	chr22	29193375	29198764	XBP1
4_MACS_peak_2051_lociStitched	chr1	156466491	156475934	MEF2D
3_MACS_peak_22646_lociStitched	chr3	141126883	141135819	ZBTB38
2_MACS_peak_26023_lociStitched	chr5	131790721	131796198	IRF1
1_MACS_peak_32307_lociStitched	chr9	73032971	73036449	KLF9
3_MACS_peak_2048_lociStitched	chr1	156455768	156465985	MEF2D
1_MACS_peak_31773_lociStitched	chr9	3524759	3529029	RFX3
1_MACS_peak_28493_lociStitched	chr6	143264852	143269461	HIVEP2
2_MACS_peak_31509_lociStitched	chr8	128746906	128754195	MYC
2_MACS_peak_28090_lociStitched	chr6	108878497	108883894	FOXO3
1_MACS_peak_29311_lociStitched	chr7	50343710	50352497	IKZF1
3_MACS_peak_24942_lociStitched	chr4	185392582	185397758	IRF2
3_MACS_peak_26030_lociStitched	chr5	131821024	131827616	IRF1
1_MACS_peak_28382_lociStitched	chr6	136609247	136612318	BCLAF1
1_MACS_peak_19554_lociStitched	chr20	48806536	48811037	CEBPB
4_MACS_peak_7288_lociStitched	chr12	57912115	57917970	DDIT3
1_MACS_peak_2949_lociStitched	chr1	212780087	212783592	ATF3
4_MACS_peak_26703_lociStitched	chr6	391089	397461	IRF4
7_MACS_peak_25658_lociStitched	chr5	88175339	88185687	MEF2C
2_MACS_peak_15077_lociStitched	chr19	12899233	12905195	JUNB
3_MACS_peak_9864_lociStitched	chr15	31554805	31560329	KLF13
2_MACS_peak_18109_lociStitched	chr2	178126548	178130627	NFE2L2
2_MACS_peak_15296_lociStitched	chr19	18390189	18393841	JUND
1_MACS_peak_11111_lociStitched	chr15	100104782	100108008	MEF2A
3_MACS_peak_21866_lociStitched	chr3	57581272	57585216	ARF4
1_MACS_peak_26240_lociStitched	chr5	142781574	142785648	NR3C1
2_MACS_peak_28059_lociStitched	chr6	106610738	106616504	PRDM1
1_MACS_peak_1035_lociStitched	chr1	59247510	59251331	JUN
2_MACS_peak_19928_lociStitched	chr21	36256726	36262843	RUNX1
1_MACS_peak_12535_lociStitched	chr17	7588370	7591247	TP53
1_MACS_peak_1954_lociStitched	chr1	154971389	154978479	ZBTB7B
1_MACS_peak_2144_lociStitched	chr1	160311611	160314359	NHLH1
