ENHANCER_ID	CHROM	START	STOP	GENE_LIST
14_MACS_peak_4473_lociStitched	chr11	128556440	128631533	FLI1
8_MACS_peak_15561_lociStitched	chr3	141078794	141135918	ZBTB38
13_MACS_peak_17719_lociStitched	chr5	131789708	131837146	IRF1
8_MACS_peak_4500_lociStitched	chr11	129278651	129320238	BARX2
5_MACS_peak_10420_lociStitched	chr19	12885805	12905720	JUNB
10_MACS_peak_10851_lociStitched	chr19	44251741	44289754	ZNF283
5_MACS_peak_1530_lociStitched	chr1	156450264	156478823	MEF2D
5_MACS_peak_6897_lociStitched	chr15	31630534	31661052	KLF13
5_MACS_peak_17415_lociStitched	chr5	88108943	88139036	MEF2C
8_MACS_peak_608_lociStitched	chr1	40838733	40870808	ZNF643
4_MACS_peak_16002_lociStitched	chr4	35637	63233	ZNF595,ZNF718
4_MACS_peak_18262_lociStitched	chr5	180228479	180249594	ZFP62
2_MACS_peak_12294_lociStitched	chr2	157188237	157200988	NR4A2
8_MACS_peak_9894_lociStitched	chr18	46449030	46480196	SMAD7
1_MACS_peak_17420_lociStitched	chr5	88168294	88187015	MEF2C
1_MACS_peak_3564_lociStitched	chr11	58340180	58347809	ZFP91
5_MACS_peak_8113_lociStitched	chr16	29815835	29837005	MAZ
4_MACS_peak_11019_lociStitched	chr19	50369767	50381983	ATF5
1_MACS_peak_17920_lociStitched	chr5	142774232	142785840	NR3C1
2_MACS_peak_4741_lociStitched	chr12	26266142	26281085	BHLHE41
4_MACS_peak_11024_lociStitched	chr19	50414141	50434271	ATF5
4_MACS_peak_8979_lociStitched	chr17	37909192	37935510	IKZF3
1_MACS_peak_7470_lociStitched	chr15	75741858	75748981	SIN3A
4_MACS_peak_10114_lociStitched	chr19	1847592	1865568	KLF16
4_MACS_peak_19204_lociStitched	chr6	106531107	106551983	PRDM1
3_MACS_peak_10821_lociStitched	chr19	42616758	42637776	POU2F2,ZNF574
3_MACS_peak_11010_lociStitched	chr19	50165874	50184202	IRF3
8_MACS_peak_14154_lociStitched	chr22	29179611	29198881	XBP1
5_MACS_peak_10809_lociStitched	chr19	42363271	42389041	DMRTC2
5_MACS_peak_20651_lociStitched	chr7	137663606	137688017	CREB3L2
3_MACS_peak_2971_lociStitched	chr10	104153208	104159876	NFKB2
9_MACS_peak_14408_lociStitched	chr22	39897703	39928918	ATF4
4_MACS_peak_17908_lociStitched	chr5	142585411	142610232	NR3C1
3_MACS_peak_8159_lociStitched	chr16	30661367	30672873	ZNF689
2_MACS_peak_7681_lociStitched	chr15	93439384	93450875	CHD2
1_MACS_peak_3283_lociStitched	chr11	6981335	6986660	ZNF215
4_MACS_peak_10958_lociStitched	chr19	48823460	48837839	ZNF114
1_MACS_peak_10110_lociStitched	chr19	1646168	1653716	TCF3
4_MACS_peak_10817_lociStitched	chr19	42578858	42597199	ZNF574,POU2F2
3_MACS_peak_8628_lociStitched	chr17	6915049	6926205	BCL6B
7_MACS_peak_17401_lociStitched	chr5	88023122	88044130	MEF2C
3_MACS_peak_10681_lociStitched	chr19	36230992	36239989	ZBTB32
3_MACS_peak_10955_lociStitched	chr19	48746652	48764601	ZNF114
1_MACS_peak_5931_lociStitched	chr13	74696615	74710649	KLF12
3_MACS_peak_10210_lociStitched	chr19	4051407	4067922	ZBTB7A
2_MACS_peak_10569_lociStitched	chr19	18388868	18396456	JUND
3_MACS_peak_8140_lociStitched	chr16	30379814	30391498	ZNF48,ZNF771
1_MACS_peak_11145_lociStitched	chr19	59065274	59071683	MZF1
1_MACS_peak_10455_lociStitched	chr19	14115278	14118428	RFX1
4_MACS_peak_18748_lociStitched	chr6	32152360	32164795	PBX2
5_MACS_peak_8679_lociStitched	chr17	8053690	8067281	HES7
1_MACS_peak_10895_lociStitched	chr19	45970304	45973966	FOSB
3_MACS_peak_8548_lociStitched	chr17	2295114	2306010	MNT
7_MACS_peak_5241_lociStitched	chr12	96587247	96609801	ELK3
3_MACS_peak_17426_lociStitched	chr5	88595555	88611450	MEF2C
5_MACS_peak_11950_lociStitched	chr2	97191747	97205659	ARID5A
3_MACS_peak_8606_lociStitched	chr17	4841997	4854737	CAMTA2
3_MACS_peak_10892_lociStitched	chr19	45942450	45955665	FOSB
