ENHANCER_ID	CHROM	START	STOP	GENE_LIST
4_MACS_peak_4793_lociStitched	chr11	65183589	65198970	NEAT1,FRMD8,MIR612,SLC25A45
4_MACS_peak_4807_lociStitched	chr11	65263563	65276239	MALAT1,SCYL1,LTBP3
1_MACS_peak_24005_lociStitched	chr6	388942	405813	IRF4
11_MACS_peak_8943_lociStitched	chr14	106025287	106049423	TMEM121
1_MACS_peak_14056_lociStitched	chr19	39891502	39902342	ZFP36,MED29,PLEKHG2,SUPT5H,PAF1,RPS16
1_MACS_peak_22982_lociStitched	chr5	90674632	90680731	ARRDC3,LOC100129716
4_MACS_peak_23992_lociStitched	chr6	315982	331032	DUSP22
1_MACS_peak_28206_lociStitched	chr8	126441077	126450796	TRIB1
3_MACS_peak_8709_lociStitched	chr14	91829926	91844764	CCDC88C
1_MACS_peak_28897_lociStitched	chr9	66454645	66459581	LOC442421
1_MACS_peak_14282_lociStitched	chr19	47286392	47291997	SLC1A5,FKRP,STRN4,SNAR-E
1_MACS_peak_14299_lociStitched	chr19	47728676	47735404	MIR3191,CCDC9,PRR24,MIR3190,BBC3
3_MACS_peak_18154_lociStitched	chr21	45572826	45581474	C21ORF33,PWP2
4_MACS_peak_20473_lociStitched	chr3	141097354	141112438	ZBTB38
1_MACS_peak_9632_lociStitched	chr15	72765302	72768264	ARIH1
8_MACS_peak_24140_lociStitched	chr6	7905276	7918676	TXNDC5,MUTED-TXNDC5
1_MACS_peak_9058_lociStitched	chr15	31616536	31622055	KLF13
1_MACS_peak_13683_lociStitched	chr19	16434127	16440355	KLF2
4_MACS_peak_30420_lociStitched	chrX	106953583	106962662	TSC22D3
1_MACS_peak_24605_lociStitched	chr6	32935671	32941757	BRD2,HLA-DMB,HLA-DMA,HLA-DOA
8_MACS_peak_18370_lociStitched	chr22	23222747	23238838	IGLL5
1_MACS_peak_18508_lociStitched	chr22	29193943	29199050	XBP1,CCDC117
1_MACS_peak_19413_lociStitched	chr3	39191925	39195775	CSRNP1,TTC21A,GORASP1,XIRP1
1_MACS_peak_13571_lociStitched	chr19	12899020	12905553	JUNB,BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN
3_MACS_peak_23655_lociStitched	chr5	150457065	150467189	TNIP1
4_MACS_peak_7279_lociStitched	chr12	125397040	125406471	UBC,SCARB1
4_MACS_peak_19056_lociStitched	chr3	5226194	5234382	EDEM1
1_MACS_peak_25579_lociStitched	chr6	143264708	143269656	HIVEP2
1_MACS_peak_4354_lociStitched	chr11	10323553	10332641	ADM,SBF2
4_MACS_peak_4325_lociStitched	chr11	7531857	7538481	PPFIBP2,OLFML1
1_MACS_peak_26869_lociStitched	chr7	104651099	104656540	LOC100216545,MLL5
1_MACS_peak_14358_lociStitched	chr19	49375292	49379969	PPP1R15A,NUCB1,HSD17B14,PLEKHA4,TULP2
1_MACS_peak_22304_lociStitched	chr5	9990	11806	PLEKHG4B
2_MACS_peak_23439_lociStitched	chr5	138723266	138730314	MZB1,PAIP2,SLC23A1,SPATA24,DNAJC18,LOC389333
8_MACS_peak_9811_lociStitched	chr15	81583689	81598334	IL16,STARD5
2_MACS_peak_4628_lociStitched	chr11	58340317	58347871	LPXN,CNTF,ZFP91-CNTF,ZFP91
2_MACS_peak_18101_lociStitched	chr21	44772059	44777111	SIK1
2_MACS_peak_13220_lociStitched	chr19	2082078	2091524	MOBKL2A,IZUMO4,MKNK2
1_MACS_peak_29208_lociStitched	chr9	101983064	101986326	SEC61B,ALG2
3_MACS_peak_9473_lociStitched	chr15	63793135	63798953	USP3
3_MACS_peak_10713_lociStitched	chr16	56963985	56971097	HERPUD1,CETP
2_MACS_peak_15068_lociStitched	chr2	43445025	43455796	ZFP36L2,LOC100129726
1_MACS_peak_9202_lociStitched	chr15	41244177	41247089	CHAC1,DLL4
