GENE	CHROM	START	STOP	ENHANCER_ID
ARF1	chr1	228269394	228273853	1_MACS_peak_3178_lociStitched
ARF4	chr3	57579123	57585737	3_MACS_peak_23282_lociStitched
ARID3A	chr19	923808	928504	1_MACS_peak_15592_lociStitched
ARID3A	chr19	906950	914062	3_MACS_peak_15588_lociStitched
ARID3B	chr15	74832367	74841211	2_MACS_peak_11613_lociStitched
ATF4	chr22	39853406	39870824	7_MACS_peak_22097_lociStitched
BACH1	chr21	30670607	30678025	3_MACS_peak_21221_lociStitched
BCL11A	chr2	60756818	60782392	5_MACS_peak_17901_lociStitched
BCL11A	chr2	60575873	60586442	4_MACS_peak_17869_lociStitched
BCL11A	chr2	60726341	60743820	10_MACS_peak_17888_lociStitched
BCL6B	chr17	6914989	6919573	1_MACS_peak_13472_lociStitched
BCLAF1	chr6	136608707	136612486	1_MACS_peak_30073_lociStitched
BHLHE41	chr12	26265791	26289034	4_MACS_peak_7231_lociStitched
BHLHE41	chr12	26302670	26321118	4_MACS_peak_7235_lociStitched
BRCA1	chr17	41321284	41324743	1_MACS_peak_14067_lociStitched
CAMTA2	chr17	4847957	4855179	2_MACS_peak_13446_lociStitched
CEBPB	chr20	48806543	48810606	1_MACS_peak_20922_lociStitched
CEBPG	chr19	33862882	33866480	1_MACS_peak_16395_lociStitched
CHD2	chr15	93443031	93451771	1_MACS_peak_12000_lociStitched
CHD2	chr15	93424288	93431520	3_MACS_peak_11996_lociStitched
CREB1	chr2	208392780	208398519	2_MACS_peak_19732_lociStitched
CREB3L2	chr7	137658936	137689799	8_MACS_peak_32228_lociStitched
CREB3L2	chr7	137634875	137652936	9_MACS_peak_32219_lociStitched
CREB3L2	chr7	137706044	137718466	6_MACS_peak_32241_lociStitched
CTCF	chr16	67562076	67567143	1_MACS_peak_12883_lociStitched
CTCFL	chr20	56043962	56058489	5_MACS_peak_21040_lociStitched
CUX1	chr7	101624191	101647115	8_MACS_peak_31693_lociStitched
CUX1	chr7	101920911	101940176	6_MACS_peak_31711_lociStitched
CUX1	chr7	101496795	101508715	5_MACS_peak_31669_lociStitched
DDIT3	chr12	57912024	57917733	2_MACS_peak_7843_lociStitched
ELF1	chr13	41550755	41563008	2_MACS_peak_9244_lociStitched
ELF2	chr4	140096036	140100413	2_MACS_peak_25972_lociStitched
ELK4	chr1	205595008	205602277	3_MACS_peak_2861_lociStitched
ERF	chr19	42720249	42725089	2_MACS_peak_16624_lociStitched
ESR1	chr6	152126493	152146826	4_MACS_peak_30289_lociStitched
ESR1	chr6	152075454	152087447	5_MACS_peak_30284_lociStitched
ESRRA	chr11	64050932	64053933	1_MACS_peak_5715_lociStitched
ESRRA	chr11	64083974	64087137	1_MACS_peak_5718_lociStitched
ESRRA	chr11	64070929	64074595	2_MACS_peak_5716_lociStitched
ESRRG	chr1	216692535	216705657	6_MACS_peak_2980_lociStitched
ETS1	chr11	128475818	128484885	2_MACS_peak_6823_lociStitched
ETV6	chr12	11899873	11920575	7_MACS_peak_7070_lociStitched
FLI1	chr11	128581200	128611950	3_MACS_peak_6830_lociStitched
FOSB	chr19	45970176	45973666	1_MACS_peak_16705_lociStitched
FOXD4L5	chr9	69877402	69892038	3_MACS_peak_34570_lociStitched
FOXN3	chr14	89767957	89775477	1_MACS_peak_10507_lociStitched
FOXN3	chr14	90079989	90088283	3_MACS_peak_10531_lociStitched
FOXO3	chr6	108877702	108887646	1_MACS_peak_29637_lociStitched
FOXP2	chr7	113722057	113731663	1_MACS_peak_31921_lociStitched
FOXR1	chr11	118795641	118801154	1_MACS_peak_6718_lociStitched
GZF1	chr20	23337342	23347303	4_MACS_peak_20328_lociStitched
HAP1	chr17	39843987	39846972	1_MACS_peak_14012_lociStitched
HBP1	chr7	106807151	106811264	2_MACS_peak_31868_lociStitched
HES7	chr17	8053758	8068344	6_MACS_peak_13515_lociStitched
HEY1	chr8	80631644	80641674	1_MACS_peak_33265_lociStitched
HEY2	chr6	126108942	126142334	11_MACS_peak_29903_lociStitched
HEY2	chr6	126066786	126074088	1_MACS_peak_29900_lociStitched
HIVEP2	chr6	143159673	143180312	5_MACS_peak_30158_lociStitched
HIVEP2	chr6	143264802	143269854	1_MACS_peak_30167_lociStitched
IKZF1	chr7	50339755	50358783	4_MACS_peak_31234_lociStitched
IKZF1	chr7	50290004	50315300	12_MACS_peak_31220_lociStitched
IKZF3	chr17	38015870	38029725	2_MACS_peak_13976_lociStitched
IRF1	chr5	131789474	131816225	10_MACS_peak_27604_lociStitched
IRF1	chr5	131821080	131836993	3_MACS_peak_27614_lociStitched
IRF2	chr4	185363725	185386692	9_MACS_peak_26351_lociStitched
IRF2	chr4	185449173	185460835	4_MACS_peak_26366_lociStitched
IRF2	chr4	185390266	185398052	1_MACS_peak_26360_lociStitched
IRF2	chr4	185337499	185349467	4_MACS_peak_26347_lociStitched
IRF3	chr19	50178568	50184091	3_MACS_peak_16861_lociStitched
IRF4	chr6	285927	359856	9_MACS_peak_28288_lociStitched
IRF4	chr6	387654	405169	5_MACS_peak_28300_lociStitched
JUN	chr1	59247053	59251740	1_MACS_peak_1093_lociStitched
JUNB	chr19	12899034	12905404	1_MACS_peak_16071_lociStitched
JUND	chr19	18388997	18393870	2_MACS_peak_16274_lociStitched
KLF10	chr8	103665126	103675768	2_MACS_peak_33517_lociStitched
KLF13	chr15	31626273	31661005	10_MACS_peak_10932_lociStitched
KLF13	chr15	31520413	31532224	4_MACS_peak_10920_lociStitched
KLF13	chr15	31615707	31622009	1_MACS_peak_10931_lociStitched
KLF13	chr15	31552859	31563302	3_MACS_peak_10925_lociStitched
KLF16	chr19	1853405	1865798	5_MACS_peak_15654_lociStitched
KLF2	chr19	16471038	16496242	7_MACS_peak_16195_lociStitched
KLF2	chr19	16434302	16442432	2_MACS_peak_16186_lociStitched
KLF3	chr4	38664415	38676102	4_MACS_peak_25130_lociStitched
KLF6	chr10	3824314	3828729	1_MACS_peak_3384_lociStitched
KLF7	chr2	208028240	208032203	2_MACS_peak_19719_lociStitched
MAF	chr16	79629416	79641701	3_MACS_peak_13096_lociStitched
MEF2B	chr19	19265408	19281862	10_MACS_peak_16315_lociStitched
MEF2C	chr5	88164216	88188905	4_MACS_peak_27103_lociStitched
MEF2C	chr5	88728782	88746266	2_MACS_peak_27123_lociStitched
MEF2C	chr5	88109051	88138380	14_MACS_peak_27088_lociStitched
MEF2C	chr5	88024749	88038798	4_MACS_peak_27074_lociStitched
MEF2C	chr5	88595484	88605423	3_MACS_peak_27114_lociStitched
MEF2D	chr1	156456898	156475907	3_MACS_peak_2199_lociStitched
MNT	chr17	2295006	2306201	3_MACS_peak_13374_lociStitched
MXD1	chr2	70138842	70145797	4_MACS_peak_18180_lociStitched
MYBL2	chr20	42305883	42314238	5_MACS_peak_20723_lociStitched
MYBL2	chr20	42335892	42341879	1_MACS_peak_20730_lociStitched
MZF1	chr19	59065400	59071539	2_MACS_peak_17049_lociStitched
MZF1	chr19	59083626	59087872	2_MACS_peak_17051_lociStitched
NFE2	chr12	54670111	54675743	2_MACS_peak_7762_lociStitched
NFE2L1	chr17	46124473	46134915	5_MACS_peak_14192_lociStitched
NFE2L2	chr2	178075771	178078873	1_MACS_peak_19238_lociStitched
NFE2L2	chr2	178126798	178131023	1_MACS_peak_19240_lociStitched
NFE2L3	chr7	26237120	26242690	1_MACS_peak_30882_lociStitched
NFKB1	chr4	103420141	103426351	2_MACS_peak_25674_lociStitched
NFKB2	chr10	104153221	104160028	2_MACS_peak_4638_lociStitched
NR1D1	chr17	38251335	38260763	2_MACS_peak_13990_lociStitched
NR1D2	chr3	23986106	23993194	3_MACS_peak_22679_lociStitched
NR3C1	chr5	142774287	142785731	1_MACS_peak_27825_lociStitched
NR4A2	chr2	157195584	157201090	1_MACS_peak_18947_lociStitched
NR4A2	chr2	157187818	157192247	1_MACS_peak_18946_lociStitched
PAX5	chr9	36980443	37013720	13_MACS_peak_34452_lociStitched
PAX5	chr9	37024810	37039214	6_MACS_peak_34465_lociStitched
PBX2	chr6	32152629	32164868	3_MACS_peak_28906_lociStitched
POU2F2	chr19	42615635	42628239	2_MACS_peak_16620_lociStitched
POU5F1	chr6	31164804	31172737	3_MACS_peak_28856_lociStitched
PPARD	chr6	35264791	35273674	1_MACS_peak_28987_lociStitched
PRDM1	chr6	106529115	106555290	3_MACS_peak_29588_lociStitched
PRDM1	chr6	106428363	106446770	4_MACS_peak_29582_lociStitched
PRDM1	chr6	106607836	106619088	2_MACS_peak_29601_lociStitched
PRDM10	chr11	129871194	129874681	1_MACS_peak_6844_lociStitched
PRDM14	chr8	71125238	71135289	1_MACS_peak_33208_lociStitched
PRDM14	chr8	71060352	71073422	6_MACS_peak_33202_lociStitched
PRDM5	chr4	121831219	121848827	5_MACS_peak_25874_lociStitched
PRDM5	chr4	121772493	121792195	9_MACS_peak_25859_lociStitched
PRDM5	chr4	121635756	121660828	11_MACS_peak_25824_lociStitched
PRDM5	chr4	121683358	121703358	9_MACS_peak_25841_lociStitched
PRDM5	chr4	121734568	121745644	4_MACS_peak_25855_lociStitched
RARA	chr17	38465965	38487043	5_MACS_peak_13998_lociStitched
REL	chr2	61107376	61113460	2_MACS_peak_17923_lociStitched
RELA	chr11	65428671	65432192	1_MACS_peak_5804_lociStitched
RERE	chr1	8478314	8500601	5_MACS_peak_147_lociStitched
RERE	chr1	8548951	8558039	2_MACS_peak_163_lociStitched
RERE	chr1	8683589	8697647	5_MACS_peak_180_lociStitched
RFX1	chr19	14111316	14118463	4_MACS_peak_16117_lociStitched
RFX3	chr9	3522049	3529362	2_MACS_peak_34149_lociStitched
RREB1	chr6	7127645	7165628	9_MACS_peak_28394_lociStitched
RUNX1	chr21	36598023	36608820	2_MACS_peak_21352_lociStitched
RUNX1	chr21	36576835	36588456	2_MACS_peak_21349_lociStitched
RUNX1	chr21	36253611	36262616	1_MACS_peak_21343_lociStitched
RXRB	chr6	33166966	33176984	3_MACS_peak_28924_lociStitched
SF1	chr11	64544338	64547714	1_MACS_peak_5722_lociStitched
SIN3A	chr15	75742317	75748969	1_MACS_peak_11676_lociStitched
SMAD3	chr15	67366435	67386830	10_MACS_peak_11476_lociStitched
SMAD7	chr18	46440680	46480173	15_MACS_peak_15295_lociStitched
SMAD7	chr18	46305394	46318235	3_MACS_peak_15286_lociStitched
SP100	chr2	231275259	231285046	4_MACS_peak_19957_lociStitched
SP3	chr2	174824777	174831530	2_MACS_peak_19188_lociStitched
SREBF2	chr22	42223710	42230736	3_MACS_peak_22189_lociStitched
TCF12	chr15	57208905	57216822	4_MACS_peak_11299_lociStitched
TCF3	chr19	1647685	1653837	1_MACS_peak_15644_lociStitched
TFEB	chr6	41670434	41703456	12_MACS_peak_29105_lociStitched
TGIF2	chr20	35200404	35204412	1_MACS_peak_20603_lociStitched
TGIF2	chr20	35232568	35236255	1_MACS_peak_20607_lociStitched
THRA	chr17	38251335	38260763	2_MACS_peak_13990_lociStitched
XBP1	chr22	29179661	29200350	9_MACS_peak_21817_lociStitched
XBP1	chr22	29204443	29227264	5_MACS_peak_21826_lociStitched
ZBTB1	chr14	64966356	64975465	2_MACS_peak_10169_lociStitched
ZBTB20	chr3	114154983	114180799	6_MACS_peak_23764_lociStitched
ZBTB20	chr3	114123461	114142174	11_MACS_peak_23751_lociStitched
ZBTB32	chr19	36230766	36239882	3_MACS_peak_16427_lociStitched
ZBTB38	chr3	141085242	141135065	6_MACS_peak_24076_lociStitched
ZBTB7A	chr19	4059156	4068456	3_MACS_peak_15798_lociStitched
ZBTB7B	chr1	154942474	154949480	3_MACS_peak_2120_lociStitched
ZBTB7B	chr1	154971220	154981239	2_MACS_peak_2124_lociStitched
ZFP62	chr5	180227889	180249434	6_MACS_peak_28252_lociStitched
ZFP91	chr11	58340692	58348172	1_MACS_peak_5594_lociStitched
ZNF143	chr11	9480935	9484515	2_MACS_peak_5131_lociStitched
ZNF217	chr20	52195519	52212236	3_MACS_peak_20985_lociStitched
ZNF217	chr20	52268296	52279803	5_MACS_peak_20993_lociStitched
ZNF283	chr19	44267851	44289724	9_MACS_peak_16651_lociStitched
ZNF526	chr19	42720249	42725089	2_MACS_peak_16624_lociStitched
ZNF574	chr19	42615635	42628239	2_MACS_peak_16620_lociStitched
ZNF689	chr16	30667856	30672121	2_MACS_peak_12678_lociStitched
ZNF76	chr6	35264791	35273674	1_MACS_peak_28987_lociStitched
ZNF775	chr7	150098101	150108818	3_MACS_peak_32403_lociStitched
ZNF860	chr3	31975277	32023660	18_MACS_peak_22757_lociStitched
ZNF860	chr3	31949341	31970583	9_MACS_peak_22748_lociStitched
