ENHANCER_ID	CHROM	START	STOP	GENE_LIST
3_MACS_peak_11413_lociStitched	chr14	106024782	106050013	TMEM121
3_MACS_peak_11433_lociStitched	chr14	106145194	106170440	TMEM121
3_MACS_peak_19946_lociStitched	chr2	89151071	89175635	ANKRD36BP2
3_MACS_peak_6311_lociStitched	chr11	65183340	65200029	NEAT1,FRMD8,MIR612,SLC25A45
6_MACS_peak_7111_lociStitched	chr11	111227677	111251810	POU2AF1
1_MACS_peak_19945_lociStitched	chr2	89128744	89150320	ANKRD36BP2
8_MACS_peak_6332_lociStitched	chr11	65259485	65275663	MALAT1,MIR612,SCYL1
3_MACS_peak_36157_lociStitched	chr8	126440977	126452643	TRIB1
3_MACS_peak_23164_lociStitched	chr21	44834025	44848553	SIK1,C21ORF125,C21ORF84
1_MACS_peak_30659_lociStitched	chr6	7895349	7918790	TXNDC5,MUTED-TXNDC5
2_MACS_peak_33226_lociStitched	chr7	25998004	26012366	MIR148A
1_MACS_peak_28373_lociStitched	chr5	9987	11819	PLEKHG4B
1_MACS_peak_38059_lociStitched	chr9	134541739	134555788	RAPGEF1
2_MACS_peak_33011_lociStitched	chr7	8004042	8020548	GLCCI1
4_MACS_peak_7732_lociStitched	chr12	12866178	12879317	CDKN1B,MIR613,GPR19,APOLD1
2_MACS_peak_33612_lociStitched	chr7	50343113	50359118	IKZF1
1_MACS_peak_11152_lociStitched	chr14	91829157	91845241	CCDC88C
1_MACS_peak_2052_lociStitched	chr1	118194957	118209677	FAM46C
4_MACS_peak_29790_lociStitched	chr5	139034519	139053743	CXXC5
5_MACS_peak_23137_lociStitched	chr21	44723028	44736661	SIK1
5_MACS_peak_2035_lociStitched	chr1	118147488	118161465	FAM46C
2_MACS_peak_22354_lociStitched	chr20	45974718	45990392	ZMYND8,LOC100131496
2_MACS_peak_18004_lociStitched	chr19	39891472	39902546	ZFP36,MED29,PLEKHG2,SUPT5H,PAF1,RPS16
3_MACS_peak_30266_lociStitched	chr5	173309102	173324535	CPEB4
1_MACS_peak_29631_lociStitched	chr5	131755138	131768827	C5ORF56,SLC22A5
4_MACS_peak_11613_lociStitched	chr15	31635935	31654718	KLF13
5_MACS_peak_20598_lociStitched	chr2	158289976	158302073	CYTIP
5_MACS_peak_21157_lociStitched	chr2	201979896	201996564	CFLAR,NDUFB3,FAM126B
2_MACS_peak_35803_lociStitched	chr8	95954081	95964331	TP53INP1,CCNE2
2_MACS_peak_34551_lociStitched	chr7	130788970	130797174	FLJ43663,MKLN1
2_MACS_peak_14393_lociStitched	chr16	90060131	90065984	DBNDD1,DEF8,GAS8,CENPBD1,C16ORF3,LOC100130015,AFG3L1P
3_MACS_peak_34215_lociStitched	chr7	104649224	104656528	LOC100216545,MLL5
3_MACS_peak_29166_lociStitched	chr5	90673136	90680786	LOC100129716,ARRDC3
4_MACS_peak_29638_lociStitched	chr5	131790351	131804052	IRF1,C5ORF56
5_MACS_peak_26036_lociStitched	chr3	141096849	141111562	ZBTB38
3_MACS_peak_7877_lociStitched	chr12	26266144	26280812	BHLHE41
8_MACS_peak_23446_lociStitched	chr22	23266185	23282948	IGLL5
1_MACS_peak_9456_lociStitched	chr12	125396204	125406717	UBC,SCARB1
3_MACS_peak_29696_lociStitched	chr5	133975405	133986525	SEC24A,SAR1B
3_MACS_peak_31981_lociStitched	chr6	106531134	106543032	PRDM1
2_MACS_peak_33224_lociStitched	chr7	25985112	25992347	MIR148A
7_MACS_peak_18811_lociStitched	chr2	20403824	20426201	SDC1
1_MACS_peak_17100_lociStitched	chr19	2615992	2625635	GNG7
1_MACS_peak_34721_lociStitched	chr7	139466433	139478535	HIPK2,TBXAS1
1_MACS_peak_11436_lociStitched	chr14	106172081	106179568	TMEM121
3_MACS_peak_30256_lociStitched	chr5	173212371	173223168	CPEB4
3_MACS_peak_13813_lociStitched	chr16	56963852	56977114	HERPUD1,CETP,NLRC5
2_MACS_peak_24429_lociStitched	chr3	13048659	13063171	IQSEC1
1_MACS_peak_3926_lociStitched	chr10	3821878	3828965	KLF6
4_MACS_peak_4303_lociStitched	chr10	22602030	22615266	BMI1,SPAG6,COMMD3
1_MACS_peak_3772_lociStitched	chr1	234737871	234749438	IRF2BP2,NCRNA00184
1_MACS_peak_4307_lociStitched	chr10	22623545	22634868	SPAG6,COMMD3,BMI1
6_MACS_peak_34645_lociStitched	chr7	137662329	137678391	CREB3L2
5_MACS_peak_30464_lociStitched	chr6	315715	332564	DUSP22
10_MACS_peak_30478_lociStitched	chr6	388894	404986	IRF4
3_MACS_peak_12017_lociStitched	chr15	52967552	52977080	KIAA1370
1_MACS_peak_30397_lociStitched	chr5	179245008	179250333	SQSTM1,LTC4S,MIR1229,MGAT4B,C5ORF45
1_MACS_peak_28447_lociStitched	chr5	6478610	6488913	UBE2QL1
1_MACS_peak_7195_lociStitched	chr11	115089464	115096557	CADM1
5_MACS_peak_4602_lociStitched	chr10	61891193	61901004	ANK3
7_MACS_peak_27210_lociStitched	chr4	40190843	40210406	RHOH
2_MACS_peak_18126_lociStitched	chr19	42437945	42446125	RABAC1,ARHGEF1
4_MACS_peak_36945_lociStitched	chr9	37527939	37535032	FBXO10,POLR1E
