GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079083-141160634	1	1	2.279
RASA2	NM_006506	chr3:141079083-141160634	1	1	0.08050000000000002
INPP4A	NM_004027	chr2:99054428-99132454	2	1	1.8559
FOXO3	NM_201559	chr6:108878218-108975008,chr6:108982509-108999008	3,235	1	1.6255
SNN	NM_003498	chr16:11765873-11843329	4	1	1.8961000000000001
TXNDC11	NM_015914	chr16:11765873-11843329	4	1	2.4013999999999998
ZC3H7A	NM_014153	chr16:11765873-11843329	4	1	0.19810000000000003
FAM46C	NM_017709	chr1:118136975-118219316	5	1	3.7919
BMP6	NM_001718	chr6:7878028-7920367	6	1	0.022199999999999998
MUTED-TXNDC5	NR_037616	chr6:7878028-7920367	6	1	1.4989
TXNDC5	NM_001145549	chr6:7878028-7920367	6	1	5.6627
CCDC88C	NM_001080414	chr14:91812871-91885875	7	1	1.248
QPCT	NM_012413	chr2:37526045-37586500	8	1	2.9231
PRKD3	NM_005813	chr2:37526045-37586500	8	1	1.2645
BCL2L1	NM_001191	chr20:30249136-30312238	9	1	2.3545
COX4I2	NM_032609	chr20:30249136-30312238	9	1	0.0
TPX2	NM_012112	chr20:30249136-30312238	9	1	0.0
CKS1B	NR_024163	chr1:154908006-154957995,chr1:154970829-154979763	10,450	1	2.1638
MIR4258	NR_036212	chr1:154908006-154957995,chr1:154970829-154979763	10,450	1	2.5733
FLAD1	NM_201398	chr1:154908006-154957995,chr1:154970829-154979763	10,450	1	0.2861
PMVK	NM_006556	chr1:154908006-154957995	10	1	2.1054
PBXIP1	NM_020524	chr1:154908006-154957995,chr1:154970829-154979763	10,450	1	4.3692
PYGO2	NM_138300	chr1:154908006-154957995,chr1:154970829-154979763	10,450	1	3.9167
SHC1	NM_001130041	chr1:154908006-154957995,chr1:154970829-154979763	10,450	1	1.9007999999999998
LENEP	NM_018655	chr1:154908006-154957995,chr1:154970829-154979763	10,450	1	0.2195
ZBTB7B	NM_015872	chr1:154970829-154979763,chr1:154908006-154957995	10,450	1	1.7117
DCST1	NM_001143687	chr1:154908006-154957995,chr1:154970829-154979763	10,450	1	0.10759999999999997
DCST2	NM_144622	chr1:154908006-154957995,chr1:154970829-154979763	10,450	1	0.36029999999999995
NDUFV2	NM_021074	chr18:9101617-9158228,chr18:9055113-9085237	11,79	1	2.7774
ANKRD12	NM_001083625	chr18:9101617-9158228	11	1	0.40469999999999995
DUSP22	NM_020185	chr6:290045-337873	12	1	2.4543999999999997
ERN1	NM_001433	chr17:62132919-62187423,chr17:62195594-62210332	13,215	1	1.4433
SNORD104	NR_004380	chr17:62132919-62187423,chr17:62195594-62210332	13,215	1	0.4718
SNORA76	NR_002995	chr17:62132919-62187423,chr17:62195594-62210332	13,215	1	0.4722
ICAM2	NM_000873	chr17:62132919-62187423	13	1	0.0
TRAM2	NM_012288	chr6:52392441-52443078	14	1	1.3788
CELF2	NM_001025077	chr10:11202461-11224351,chr10:11278676-11313063	15,55	1	0.7102999999999999
NEAT1	NR_028272	chr11:65183322-65214694	16	1	9.163499999999999
MIR612	NR_030343	chr11:65183322-65214694,chr11:65254336-65279049	16,81	1	0.5569999999999999
FRMD8	NM_031904	chr11:65183322-65214694	16	1	1.0535999999999999
SLC25A45	NM_001077241	chr11:65183322-65214694	16	1	0.9044
CCL4L1	NM_001001435	chr17:34597879-34641474,chr17:34509792-34539869	17,32	1	1.8533
CCL3L1	NM_021006	chr17:34597879-34641474,chr17:34509792-34539869	17,32	1	4.1024
CCL3L3	NM_001001437	chr17:34597879-34641474,chr17:34509792-34539869	17,32	1	4.1048
TBC1D3C	NM_001001418	chr17:34597879-34641474	17	1	0.0
CHMP4B	NM_176812	chr20:32398778-32452254	18	1	1.4096
ZNF740	NM_001004304	chr12:53573107-53604040	19	1	0.7913
CSAD	NM_015989	chr12:53573107-53604040	19	1	0.1703
ITGB7	NM_000889	chr12:53573107-53604040	19	1	4.757
MFSD5	NM_001170790	chr12:53573107-53604040	19	1	0.06169999999999999
RARG	NM_001042728	chr12:53573107-53604040	19	1	1.3897
C5orf56	NM_001013717	chr5:131789644-131837968,chr5:131744809-131774311	20,45	1	2.5676
IRF1	NM_002198	chr5:131789644-131837968	20	1	0.6351
IL5	NM_000879	chr5:131789644-131837968	20	1	0.0
ARL8B	NM_018184	chr3:5221718-5257157	21	1	0.23009999999999997
EDEM1	NM_014674	chr3:5221718-5257157	21	1	2.1905
CLPTM1L	NM_030782	chr5:1311482-1346061	22	1	3.0768999999999997
TERT	NM_001193376	chr5:1311482-1346061	22	1	0.0
BTG2	NM_006763	chr1:203255008-203281716,chr1:203288258-203298025	23,133	1	2.4953000000000003
