GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079083-141160634	1	1	2.279
RASA2	NM_006506	chr3:141079083-141160634	1	1	0.08050000000000002
INPP4A	NM_004027	chr2:99054428-99132454	2	1	1.8559
BMP6	NM_001718	chr6:7878028-7920367	3	1	0.022199999999999998
MUTED-TXNDC5	NR_037616	chr6:7878028-7920367,chr6:7959689-7965380	3,758	1	1.4989
TXNDC5	NM_001145549	chr6:7878028-7920367,chr6:7959689-7965380	3,758	1	5.6627
FAM46C	NM_017709	chr1:118136975-118219316	4	1	3.7919
QPCT	NM_012413	chr2:37526045-37586500,chr2:37600503-37606612	5,220	1	2.9231
PRKD3	NM_005813	chr2:37526045-37586500	5	1	1.2645
CKS1B	NR_024163	chr1:154908006-154957995,chr1:154970829-154979763	6,355	1	2.1638
MIR4258	NR_036212	chr1:154908006-154957995,chr1:154970829-154979763	6,355	1	2.5733
FLAD1	NM_201398	chr1:154908006-154957995,chr1:154970829-154979763	6,355	1	0.2861
PMVK	NM_006556	chr1:154908006-154957995	6	1	2.1054
PBXIP1	NM_020524	chr1:154908006-154957995,chr1:154970829-154979763	6,355	1	4.3692
PYGO2	NM_138300	chr1:154908006-154957995,chr1:154970829-154979763	6,355	1	3.9167
SHC1	NM_001130041	chr1:154908006-154957995,chr1:154970829-154979763	6,355	1	1.9007999999999998
LENEP	NM_018655	chr1:154908006-154957995,chr1:154970829-154979763	6,355	1	0.2195
ZBTB7B	NM_015872	chr1:154970829-154979763,chr1:154908006-154957995	6,355	1	1.7117
DCST1	NM_001143687	chr1:154908006-154957995,chr1:154970829-154979763	6,355	1	0.10759999999999997
DCST2	NM_144622	chr1:154908006-154957995,chr1:154970829-154979763	6,355	1	0.36029999999999995
FOXO3	NM_201559	chr6:108878218-108975008,chr6:108982509-108999008	7,336	1	1.6255
SNN	NM_003498	chr16:11765873-11843329	8	1	1.8961000000000001
TXNDC11	NM_015914	chr16:11765873-11843329	8	1	2.4013999999999998
ZC3H7A	NM_014153	chr16:11765873-11843329	8	1	0.19810000000000003
CCDC88C	NM_001080414	chr14:91812871-91885875	9	1	1.248
DUSP22	NM_020185	chr6:290045-337873	10	1	2.4543999999999997
BCL2L1	NM_001191	chr20:30249136-30312238	11	1	2.3545
COX4I2	NM_032609	chr20:30249136-30312238	11	1	0.0
TPX2	NM_012112	chr20:30249136-30312238	11	1	0.0
CELF2	NM_001025077	chr10:11202461-11224351,chr10:11278676-11313063	12,78	1	0.7102999999999999
NDUFV2	NM_021074	chr18:9101617-9158228,chr18:9055113-9085237	13,56	1	2.7774
ANKRD12	NM_001083625	chr18:9101617-9158228	13	1	0.40469999999999995
NEAT1	NR_028272	chr11:65183322-65214694,chr11:65236259-65246416	14,739	1	9.163499999999999
MIR612	NR_030343	chr11:65183322-65214694,chr11:65254336-65279049,chr11:65236259-65246416	14,63,739	1	0.5569999999999999
FRMD8	NM_031904	chr11:65183322-65214694	14	1	1.0535999999999999
SLC25A45	NM_001077241	chr11:65183322-65214694	14	1	0.9044
BTG2	NM_006763	chr1:203255008-203281716,chr1:203288258-203298025	15,87	1	2.4953000000000003
LOC730227	NR_034150	chr1:203255008-203281716,chr1:203288258-203298025	15,87	1	3.9489000000000005
FMOD	NM_002023	chr1:203255008-203281716,chr1:203288258-203298025	15,87	1	0.0
ZNF740	NM_001004304	chr12:53573107-53604040	16	1	0.7913
CSAD	NM_015989	chr12:53573107-53604040	16	1	0.1703
ITGB7	NM_000889	chr12:53573107-53604040	16	1	4.757
MFSD5	NM_001170790	chr12:53573107-53604040	16	1	0.06169999999999999
RARG	NM_001042728	chr12:53573107-53604040	16	1	1.3897
IGLL5	NM_001178126	chr22:23221486-23247674,chr22:23269422-23286287,chr22:23189756-23209787	17,23,239	1	6.3187
CLPTM1L	NM_030782	chr5:1311482-1346061	18	1	3.0768999999999997
TERT	NM_001193376	chr5:1311482-1346061	18	1	0.0
GNG7	NM_052847	chr19:2595011-2628928	19	1	0.6175
CCL8	NM_005623	chr17:32690467-32727021	20	1	0.0
CCL13	NM_005408	chr17:32690467-32727021	20	1	0.0
CCL1	NM_002981	chr17:32690467-32727021	20	1	1.3844
SELPLG	NM_003006	chr12:109009148-109036353	21	1	4.9916
TMEM119	NM_181724	chr12:109009148-109036353,chr12:108952734-108970695	21,108	1	0.0
GPRIN3	NM_198281	chr4:90204950-90230282	22	1	1.6253
IZUMO4	NM_001039846	chr19:2073555-2098539,chr19:2040866-2062886	24,692	1	1.4554
MOBKL2A	NM_130807	chr19:2073555-2098539,chr19:2040866-2062886	24,692	1	3.2743
MKNK2	NM_017572	chr19:2040866-2062886,chr19:2073555-2098539	24,692	1	0.4554
