GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079038-141151152	1	1	3.6868000000000003
SNN	NM_003498	chr16:11761577-11843304	2	1	2.2827
TXNDC11	NM_015914	chr16:11761577-11843304	2	1	3.7428
ZC3H7A	NM_014153	chr16:11761577-11843304	2	1	0.31800000000000006
FOXO3	NM_201559	chr6:108878208-108960677,chr6:108986047-108998749	3,265	1	1.6648
CCDC88C	NM_001080414	chr14:91812818-91886084,chr14:91781701-91802261	4,298	1	1.5353
QPCT	NM_012413	chr2:37525695-37588322,chr2:37598514-37606495,chr2:37615142-37624954	5,322,593	1	4.4045
PRKD3	NM_005813	chr2:37525695-37588322	5	1	0.9066000000000001
BMP6	NM_001718	chr6:7878308-7919710	6	1	0.026399999999999993
MUTED-TXNDC5	NR_037616	chr6:7878308-7919710	6	1	1.7487000000000001
TXNDC5	NM_001145549	chr6:7878308-7919710	6	1	5.9241
INPP4A	NM_004027	chr2:99054617-99108382	7	1	1.5059
BCL2L1	NM_001191	chr20:30261605-30312299	8	1	2.9121
COX4I2	NM_032609	chr20:30261605-30312299	8	1	0.0
TPX2	NM_012112	chr20:30261605-30312299	8	1	0.03889999999999999
DUSP22	NM_020185	chr6:289887-337909	9	1	3.2209000000000003
TMEM121	NM_025268	chr14:106023315-106053032	10	1	0.1421
CHMP4B	NM_176812	chr20:32398649-32452401	11	1	2.5825
TRAM2	NM_012288	chr6:52392497-52443165	12	1	1.8882000000000003
FAM46C	NM_017709	chr1:118142003-118188289,chr1:118194995-118219236	13,64	1	3.6409
SMAD7	NM_005904	chr18:46440330-46482895	14	1	2.5089
CCL4L1	NM_001001435	chr17:34597256-34641689,chr17:34509498-34539955	15,38	1	1.8640999999999996
CCL3L1	NM_021006	chr17:34597256-34641689,chr17:34509498-34539955	15,38	1	4.459300000000001
CCL3L3	NM_001001437	chr17:34597256-34641689,chr17:34509498-34539955	15,38	1	4.4596
TBC1D3C	NM_001001418	chr17:34597256-34641689	15	1	0.0
GPRIN3	NM_198281	chr4:90204992-90230223	16	1	2.7505
ERN1	NM_001433	chr17:62150029-62187586,chr17:62196772-62210570	17,237	1	1.5903
