GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
BTG2	NM_006763	chr1:203236165-203299617	1	1	4.9522
LOC730227	NR_034150	chr1:203236165-203299617	1	1	7.5887
CHIT1	NM_003465	chr1:203236165-203299617	1	1	0.0
FMOD	NM_002023	chr1:203236165-203299617	1	1	0.06739999999999999
ZBTB38	NM_001080412	chr3:141079084-141160642	2	1	3.0574
RASA2	NM_006506	chr3:141079084-141160642	2	1	0.0
QPCT	NM_012413	chr2:37525716-37624917	3	1	4.9001
PRKD3	NM_005813	chr2:37525716-37624917	3	1	0.9366999999999999
CCL1	NM_002981	chr17:32688179-32729404	4	1	3.7312999999999996
CCL8	NM_005623	chr17:32688179-32729404	4	1	0.0
CCL13	NM_005408	chr17:32688179-32729404	4	1	0.6286
TMEM121	NM_025268	chr14:106023334-106056622	5	1	0.0972
IGLL5	NM_001178126	chr22:23188422-23249167,chr22:23265455-23298606	6,10	1	7.7171
MIR650	NR_030755	chr22:23188422-23249167	6	1	1.3185
FAM46C	NM_017709	chr1:118147481-118219684	7	1	2.5371
SNN	NM_003498	chr16:11754652-11843245	8	1	2.6334
TXNDC11	NM_015914	chr16:11754652-11843245	8	1	3.0551000000000004
ZC3H7A	NM_014153	chr16:11754652-11843245	8	1	0.281
CCL4L1	NM_001001435	chr17:34597245-34646085,chr17:34508268-34544400	9,11	1	5.7864
CCL3L1	NM_021006	chr17:34597245-34646085,chr17:34508268-34544400	9,11	1	6.4645
CCL3L3	NM_001001437	chr17:34597245-34646085,chr17:34508268-34544400	9,11	1	6.4638
TBC1D3C	NM_001001418	chr17:34597245-34646085,chr17:34508268-34544400	9,11	1	0.00520000000000001
TBC1D3B	NM_001001417	chr17:34508268-34544400	11	1	0.09989999999999999
INPP4A	NM_004027	chr2:99054560-99108536	12	1	1.4255
CCDC88C	NM_001080414	chr14:91812869-91886033	13	1	1.273
TNFRSF13B	NM_012452	chr17:16847545-16895801	14	1	2.4946
RBM20	NM_001134363	chr10:112596381-112633444	15	1	0.2925
PDCD4	NM_145341	chr10:112596381-112633444	15	1	0.7525
LOC282997	NR_026932	chr10:112596381-112633444	15	1	5.1192
SHOC2	NM_007373	chr10:112596381-112633444	15	1	0.01970000000000001
NCRNA00081	NM_001195306	chr10:112596381-112633444	15	1	0.21369999999999997
GPRIN3	NM_198281	chr4:90204250-90230490	16	1	2.403
BFSP2	NM_003571	chr3:133177374-133213686,chr3:133159524-133169707	18,535	1	1.9434
SLC2A11	NM_001024938	chr22:24177245-24200900	19	1	0.1439
DERL3	NM_001002862	chr22:24177245-24200900	19	1	2.2714
SMARCB1	NM_001007468	chr22:24177245-24200900	19	1	0.3721
MIF	NM_002415	chr22:24177245-24200900	19	1	0.5714
MUTED-TXNDC5	NR_037616	chr6:7882201-7921979,chr6:7958903-7965971	20,902	1	0.9894000000000001
TXNDC5	NM_001145549	chr6:7882201-7921979,chr6:7958903-7965971	20,902	1	2.9348
C1orf186	NM_001007544	chr1:206271553-206311384	21	1	1.9002
AVPR1B	NM_000707	chr1:206271553-206311384	21	1	0.0874
CTSE	NM_148964	chr1:206271553-206311384	21	1	0.0446
DEPDC6	NM_022783	chr8:120915184-120952095,chr8:120885019-120890821	22,376	1	1.0869
DSCC1	NM_024094	chr8:120915184-120952095,chr8:120885019-120890821	22,376	1	0.0348
CDC6	NM_001254	chr17:38458838-38484841	23	1	0.1179
RARA	NM_000964	chr17:38458838-38484841	23	1	2.4645
GJD3	NM_152219	chr17:38458838-38484841	23	1	0.02149999999999999
DUSP22	NM_020185	chr6:289715-338154	24	1	2.0583
SKAP1	NM_003726	chr17:46505688-46572079	25	1	0.00739999999999999
HOXB1	NM_002144	chr17:46505688-46572079,chr17:46580540-46596092	25,907	1	0.0
VOPP1	NM_030796	chr7:55568734-55606381,chr7:55615629-55643922	26,227	1	1.7916
FOXO3	NM_201559	chr6:108878154-108960461,chr6:108986352-108997847	27,479	1	1.3307
FCHSD2	NM_014824	chr11:72850754-72871370	28	1	0.0889
CELF2	NM_001025077	chr10:11201598-11224567,chr10:11281832-11313179	29,200	1	0.6293
BCL2L1	NM_001191	chr20:30271497-30312299	30	1	2.1368
COX4I2	NM_032609	chr20:30271497-30312299	30	1	0.0
TPX2	NM_012112	chr20:30271497-30312299	30	1	0.0
C5orf56	NM_001013717	chr5:131789798-131842798,chr5:131744354-131774604	31,35	1	3.2066999999999997
IRF1	NM_002198	chr5:131789798-131842798	31	1	1.0633000000000001
RAD50	NM_005732	chr5:131789798-131842798	31	1	0.040999999999999995
IL5	NM_000879	chr5:131789798-131842798	31	1	0.0
NDUFV2	NM_021074	chr18:9094811-9154924,chr18:9053884-9085265	32,53	1	2.2014
KLHL6	NM_130446	chr3:183220230-183261282,chr3:183268934-183279126	33,747	1	2.1102
LOC284632	NR_027087	chr1:24511606-24534216	34	1	2.3593
IL28RA	NM_173065	chr1:24511606-24534216	34	1	1.9145
IL22RA1	NM_021258	chr1:24511606-24534216	34	1	0.01759999999999999
SLC22A5	NM_003060	chr5:131744354-131774604	35	1	0.0758
MIR3936	NR_037500	chr5:131744354-131774604	35	1	0.22429999999999997
NEAT1	NR_028272	chr11:65183195-65199958,chr11:65237805-65246500	37,949	1	7.8086
FRMD8	NM_031904	chr11:65183195-65199958	37	1	1.1461999999999999
MIR612	NR_030343	chr11:65183195-65199958,chr11:65237805-65246500	37,949	1	0.25650000000000006
SLC25A45	NM_001077241	chr11:65183195-65199958	37	1	0.7571
SELPLG	NM_003006	chr12:109008901-109036304,chr12:109071866-109088295	38,404	1	5.4026
TMEM119	NM_181724	chr12:109008901-109036304,chr12:108953549-108972376	38,337	1	0.012300000000000005
UTP3	NM_020368	chr4:71523428-71555476	39	1	0.8103
IGJ	NM_144646	chr4:71523428-71555476	39	1	2.6619
ENAM	NM_031889	chr4:71523428-71555476	39	1	0.0
RUFY3	NM_001130709	chr4:71523428-71555476	39	1	0.054199999999999984
PRKRIP1	NM_024653	chr7:102063347-102093408	40	1	1.4602
ORAI2	NM_032831	chr7:102063347-102093408	40	1	2.218
LRWD1	NM_152892	chr7:102063347-102093408	40	1	0.1625
ALKBH4	NM_017621	chr7:102063347-102093408	40	1	0.3519
POLR2J	NM_006234	chr7:102063347-102093408	40	1	0.05860000000000001
ARMC2	NM_032131	chr6:109185991-109236570	41	1	1.0342
PMVK	NM_006556	chr1:154907763-154935931,chr1:154942209-154957784	42,825	1	1.7619
PBXIP1	NM_020524	chr1:154907763-154935931,chr1:154942209-154957784,chr1:154971032-154979718	42,825,849	1	3.5488
PYGO2	NM_138300	chr1:154907763-154935931,chr1:154942209-154957784,chr1:154971032-154979718	42,825,849	1	2.9265
SHC1	NM_001130041	chr1:154907763-154935931,chr1:154942209-154957784,chr1:154971032-154979718	42,825,849	1	1.5223
CKS1B	NR_024163	chr1:154942209-154957784,chr1:154907763-154935931,chr1:154971032-154979718	42,825,849	1	1.4934999999999998
MIR4258	NR_036212	chr1:154942209-154957784,chr1:154907763-154935931,chr1:154971032-154979718	42,825,849	1	1.8814000000000002
FLAD1	NM_201398	chr1:154942209-154957784,chr1:154907763-154935931,chr1:154971032-154979718	42,825,849	1	0.0955
LENEP	NM_018655	chr1:154907763-154935931,chr1:154942209-154957784,chr1:154971032-154979718	42,825,849	1	0.06699999999999998
ZBTB7B	NM_015872	chr1:154971032-154979718,chr1:154907763-154935931,chr1:154942209-154957784	42,825,849	1	1.0953
PPP1R16B	NM_015568	chr20:37486638-37511809,chr20:37518068-37523840	43,364	1	1.491
FAM83D	NM_030919	chr20:37486638-37511809,chr20:37518068-37523840	43,364	1	0.0058
TK2	NM_001172643	chr16:66548817-66562283,chr16:66581994-66588414	44,745	1	2.8615000000000004
CKLF	NM_181641	chr16:66581994-66588414,chr16:66548817-66562283	44,745	1	1.0216
CMTM1	NM_181271	chr16:66548817-66562283,chr16:66581994-66588414	44,745	1	0.0
LRRC16A	NM_001173977	chr6:25401507-25416554,chr6:25365495-25390651	46,223	1	0.5475
FNDC3B	NM_001135095	chr3:171801645-171828881	47	1	0.3771
MIR148A	NR_029597	chr7:25979979-26012452	48	1	2.6023
GAS2	NM_001143830	chr11:22676416-22704591	49	1	0.7293000000000001
FANCF	NM_022725	chr11:22676416-22704591	49	1	0.41989999999999994
NAV2	NM_001111018	chr11:19449404-19468900	50	1	0.1411
REPIN1	NM_013400	chr7:150052202-150084989,chr7:150100490-150113936	51,349	1	4.7465
ZNF775	NM_173680	chr7:150052202-150084989,chr7:150100490-150113936,chr7:150124584-150134471	51,349,363	1	1.9618
LRRC61	NM_001142928	chr7:150052202-150084989	51	1	0.6571
C7orf29	NM_138434	chr7:150052202-150084989	51	1	0.0
LOC728743	NR_027237	chr7:150100490-150113936,chr7:150052202-150084989,chr7:150124584-150134471	51,349,363	1	2.4951
LOC285972	NR_034033	chr7:150124584-150134471,chr7:150052202-150084989,chr7:150100490-150113936	51,349,363	1	1.6103
ACTR3C	NM_001164458	chr7:150052202-150084989	51	1	0.15960000000000002
RARRES2	NM_002889	chr7:150052202-150084989	51	1	0.0
CHST15	NM_015892	chr10:125821494-125855166,chr10:125862158-125868635	52,573	1	1.2905
ANKRD12	NM_001083625	chr18:9094811-9154924	53	1	0.2893
GNG7	NM_052847	chr19:2594252-2629211	54	1	0.618
CD28	NM_006139	chr2:204536513-204586966	55	1	2.0300000000000002
CCR1	NM_001295	chr3:46244069-46265563	56	1	4.9540999999999995
CCR3	NM_001837	chr3:46244069-46265563,chr3:46317403-46366462	56,60	1	0.012700000000000003
SCNN1B	NM_000336	chr16:23333965-23366510,chr16:23372941-23386702	58,455	1	1.7569
BZRAP1	NM_004758	chr17:56404514-56430925	59	1	0.8469
MIR142	NR_029683	chr17:56404514-56430925	59	1	4.8448
SUPT4H1	NM_003168	chr17:56404514-56430925	59	1	0.8073
MPO	NM_000250	chr17:56404514-56430925	59	1	0.0
CCR2	NM_001123396	chr3:46388381-46440055,chr3:46317403-46366462	60,121	1	2.2141
CCR5	NM_001100168	chr3:46388381-46440055,chr3:46317403-46366462	60,121	1	1.0519
ADM	NM_001124	chr11:10314301-10345209	61	1	5.0296
SBF2	NM_030962	chr11:10314301-10345209	61	1	0.0
SMNDC1	NM_005871	chr10:112103421-112128795	62	1	0.10929999999999998
ALOX5	NM_000698	chr10:45913216-45936518	63	1	1.3628
LOC400958	NR_036586	chr2:65155552-65179026,chr2:65139610-65146887	64,528	1	2.0167
SLC1A4	NM_001193493	chr2:65155552-65179026,chr2:65254882-65268369	64,371	1	0.3406
CHMP4B	NM_176812	chr20:32398429-32436211,chr20:32442348-32474824	65,150	1	1.7635999999999998
ADAMTSL4	NM_019032	chr1:150532134-150553468	66	1	3.2230999999999996
MCL1	NM_001197320	chr1:150532134-150553468	66	1	1.0657
MIR4257	NR_036211	chr1:150532134-150553468	66	1	0.0
ENSA	NM_207046	chr1:150532134-150553468	66	1	0.5465
TNFRSF17	NM_001192	chr16:12052049-12072318	68	1	7.765699999999999
RUNDC2A	NM_032167	chr16:12052049-12072318	68	1	0.11770000000000001
GSPT1	NM_001130006	chr16:12052049-12072318	68	1	0.0179
LAPTM5	NM_006762	chr1:31213529-31235915	69	1	2.985
LOC100129196	NR_034182	chr1:31213529-31235915	69	1	0.1411
MATN1	NM_002379	chr1:31213529-31235915	69	1	0.1011
UMODL1	NM_001199527	chr21:43478832-43487352,chr21:43449015-43454997	71,379	1	1.4536
C21orf121	NR_027273	chr21:43478832-43487352,chr21:43449015-43454997	71,379	1	0.08709999999999998
ZNF295	NM_020727	chr21:43478832-43487352,chr21:43449015-43454997	71,379	1	0.5356
C21orf128	NR_027243	chr21:43478832-43487352	71	1	0.7794
MDM4	NM_002393	chr1:204474269-204495399	73	1	1.8443
PIK3C2B	NM_002646	chr1:204474269-204495399	73	1	0.0716
CEACAM21	NM_001098506	chr19:42022142-42070641	74	1	0.0
COQ2	NM_015697	chr4:84130457-84163971	75	1	0.3096
IZUMO4	NM_001039846	chr19:2081307-2098533,chr19:2049158-2062895	78,670	1	1.3159
MOBKL2A	NM_130807	chr19:2081307-2098533,chr19:2049158-2062895	78,670	1	2.9071
MKNK2	NM_017572	chr19:2049158-2062895,chr19:2081307-2098533	78,670	1	0.5727
CDKN1B	NM_004064	chr12:12865855-12882003	79	1	6.7192
APOLD1	NM_001130415	chr12:12865855-12882003	79	1	0.5437
MIR613	NR_030344	chr12:12865855-12882003	79	1	0.0
GPR19	NM_006143	chr12:12865855-12882003	79	1	0.2121
C21orf33	NM_198155	chr21:45552484-45581507	80	1	1.239
PWP2	NM_005049	chr21:45552484-45581507	80	1	0.07570000000000002
ZDHHC14	NM_024630	chr6:157975336-158007583	82	1	0.3574
MIR3692	NR_037463	chr6:157975336-158007583	82	1	0.0
