GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
QPCT	NM_012413	chr2:37525716-37624917	1	1	4.9001
PRKD3	NM_005813	chr2:37525716-37624917	1	1	0.9366999999999999
FOXO3	NM_201559	chr6:108878154-108960461,chr6:108986352-108997847	2,513	1	1.3307
ZBTB38	NM_001080412	chr3:141079084-141160642	3	1	3.0574
RASA2	NM_006506	chr3:141079084-141160642	3	1	0.0
SNN	NM_003498	chr16:11754652-11843245,chr16:11712373-11724198	4,830	1	2.6334
TXNDC11	NM_015914	chr16:11754652-11843245	4	1	3.0551000000000004
ZC3H7A	NM_014153	chr16:11754652-11843245	4	1	0.281
FAM46C	NM_017709	chr1:118147481-118219684	5	1	2.5371
CCDC88C	NM_001080414	chr14:91812869-91886033,chr14:91781622-91801900	6,431	1	1.273
BTG2	NM_006763	chr1:203236165-203299617	7	1	4.9522
LOC730227	NR_034150	chr1:203236165-203299617	7	1	7.5887
CHIT1	NM_003465	chr1:203236165-203299617	7	1	0.0
FMOD	NM_002023	chr1:203236165-203299617	7	1	0.06739999999999999
IGLL5	NM_001178126	chr22:23188422-23249167,chr22:23265455-23298606	8,57	1	7.7171
MIR650	NR_030755	chr22:23188422-23249167	8	1	1.3185
SKAP1	NM_003726	chr17:46505688-46572079	9	1	0.00739999999999999
HOXB1	NM_002144	chr17:46505688-46572079,chr17:46580540-46596092	9,329	1	0.0
INPP4A	NM_004027	chr2:99054560-99108536,chr2:99115122-99123680	10,960	1	1.4255
NDUFV2	NM_021074	chr18:9094811-9154924,chr18:9053884-9085265	11,56	1	2.2014
ANKRD12	NM_001083625	chr18:9094811-9154924	11	1	0.2893
CCL4L1	NM_001001435	chr17:34597245-34646085,chr17:34508268-34544400	13,34	1	5.7864
CCL3L1	NM_021006	chr17:34597245-34646085,chr17:34508268-34544400	13,34	1	6.4645
CCL3L3	NM_001001437	chr17:34597245-34646085,chr17:34508268-34544400	13,34	1	6.4638
TBC1D3C	NM_001001418	chr17:34597245-34646085,chr17:34508268-34544400	13,34	1	0.00520000000000001
LOC541471	NR_015395	chr2:112185909-112242286	14	1	0.7798
TNFRSF13B	NM_012452	chr17:16847545-16895801	15	1	2.4946
CCR3	NM_001837	chr3:46317403-46366462,chr3:46244069-46265563	16,177	1	0.012700000000000003
CCR2	NM_001123396	chr3:46388381-46440055,chr3:46317403-46366462	16,24	1	2.2141
CCR5	NM_001100168	chr3:46388381-46440055,chr3:46317403-46366462	16,24	1	1.0519
CCL1	NM_002981	chr17:32688179-32729404	17	1	3.7312999999999996
CCL8	NM_005623	chr17:32688179-32729404	17	1	0.0
CCL13	NM_005408	chr17:32688179-32729404	17	1	0.6286
SMAD7	NM_005904	chr18:46439414-46483268	18	1	1.8876
CD28	NM_006139	chr2:204536513-204586966,chr2:204513881-204530044	19,351	1	2.0300000000000002
BCL2L1	NM_001191	chr20:30271497-30312299	20	1	2.1368
COX4I2	NM_032609	chr20:30271497-30312299	20	1	0.0
