GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
IGLL5	NM_001178126	chr22:23221256-23298696,chr22:23189934-23210010	1,174	1	5.388599999999999
FAM46C	NM_017709	chr1:118147752-118219052	2	1	2.1215
CCDC88C	NM_001080414	chr14:91815025-91885554	3	1	0.48360000000000003
ZBTB38	NM_001080412	chr3:141079289-141133158	4	1	1.5209
INPP4A	NM_004027	chr2:99060520-99107867	5	1	0.6315999999999999
CHMP4B	NM_176812	chr20:32398532-32473757	6	1	0.7464000000000001
QPCT	NM_012413	chr2:37531976-37584199,chr2:37601628-37622510	7,200	1	1.3016
PRKD3	NM_005813	chr2:37531976-37584199	7	1	0.3491
DUSP22	NM_020185	chr6:290004-337957	8	1	1.3719999999999999
CCL4L1	NM_001001435	chr17:34597394-34641990,chr17:34508277-34544344	9,13	1	1.355
CCL3L1	NM_021006	chr17:34597394-34641990,chr17:34508277-34544344	9,13	1	2.7354
CCL3L3	NM_001001437	chr17:34597394-34641990,chr17:34508277-34544344	9,13	1	2.7362
TBC1D3C	NM_001001418	chr17:34597394-34641990,chr17:34508277-34544344	9,13	1	0.02589999999999998
BCL2L1	NM_001191	chr20:30262457-30312225	10	1	0.9843
COX4I2	NM_032609	chr20:30262457-30312225	10	1	0.0
TPX2	NM_012112	chr20:30262457-30312225	10	1	0.0
SMAD7	NM_005904	chr18:46439428-46479863	11	1	0.9995999999999999
MUTED-TXNDC5	NR_037616	chr6:7888904-7921751,chr6:7959750-7978181	12,349	1	0.8802999999999999
TXNDC5	NM_001145549	chr6:7888904-7921751,chr6:7959750-7978181	12,349	1	3.2074000000000003
TBC1D3B	NM_001001417	chr17:34508277-34544344	13	1	0.06169999999999998
TMEM121	NM_025268	chr14:106024730-106057615,chr14:105947024-105958448	14,698	1	0.1278
LRRC23	NM_006992	chr12:7013287-7081058	15	1	0.175
ENO2	NM_001975	chr12:7013287-7081058	15	1	0.5067
ATN1	NM_001007026	chr12:7013287-7081058	15	1	0.6285
C12orf57	NM_138425	chr12:7013287-7081058	15	1	0.6635
PTPN6	NM_080548	chr12:7013287-7081058	15	1	1.2493999999999998
MIR200C	NR_029779	chr12:7013287-7081058	15	1	1.3229
MIR141	NR_029682	chr12:7013287-7081058	15	1	1.0544
EMG1	NM_006331	chr12:7013287-7081058	15	1	0.30610000000000004
PHB2	NM_007273	chr12:7013287-7081058	15	1	0.4877
SCARNA12	NR_003010	chr12:7013287-7081058	15	1	0.46709999999999996
TPI1	NM_001159287	chr12:7013287-7081058	15	1	0.36539999999999995
RPL13P5	NR_002803	chr12:7013287-7081058	15	1	0.0
DSTNP2	NR_033796	chr12:7013287-7081058	15	1	0.0
SPSB2	NM_001146316	chr12:7013287-7081058	15	1	0.3983
LPCAT3	NM_005768	chr12:7013287-7081058	15	1	0.013700000000000004
KLHL6	NM_130446	chr3:183227751-183274385	16	1	0.6927
CCL1	NM_002981	chr17:32688437-32726973	17	1	0.5492
CCL8	NM_005623	chr17:32688437-32726973	17	1	0.0
CCL13	NM_005408	chr17:32688437-32726973	17	1	0.08230000000000001
TXNDC11	NM_015914	chr16:11796833-11837881,chr16:11762266-11786163	18,52	1	1.1362
SNN	NM_003498	chr16:11762266-11786163,chr16:11796833-11837881,chr16:11712507-11719962	18,52,903	1	1.0541
CKS1B	NR_024163	chr1:154907933-154957604	19	1	0.8449000000000001
MIR4258	NR_036212	chr1:154907933-154957604	19	1	0.9536000000000001
FLAD1	NM_201398	chr1:154907933-154957604	19	1	0.06280000000000002
PMVK	NM_006556	chr1:154907933-154957604	19	1	1.522
PBXIP1	NM_020524	chr1:154907933-154957604	19	1	1.2095000000000002
PYGO2	NM_138300	chr1:154907933-154957604	19	1	1.1464
SHC1	NM_001130041	chr1:154907933-154957604	19	1	0.9154
LENEP	NM_018655	chr1:154907933-154957604	19	1	0.0007999999999999952
ZBTB7B	NM_015872	chr1:154907933-154957604	19	1	0.4353
DCST1	NM_001143687	chr1:154907933-154957604	19	1	0.13860000000000003
DCST2	NM_144622	chr1:154907933-154957604	19	1	0.10380000000000003
TNFRSF13B	NM_012452	chr17:16847846-16895580	20	1	1.0455
COPS7B	NM_022730	chr2:232687081-232714717	21	1	0.034
PDE6D	NM_002601	chr2:232687081-232714717	21	1	0.017999999999999995
MIR1471	NR_031717	chr2:232687081-232714717	21	1	0.0
GNG7	NM_052847	chr19:2594351-2638065	22	1	0.8542000000000001
TRAM2	NM_012288	chr6:52392551-52442954	24	1	0.5737
BTG2	NM_006763	chr1:203241548-203277855,chr1:203288213-203298125	25,385	1	1.0333999999999999
LOC730227	NR_034150	chr1:203241548-203277855,chr1:203288213-203298125	25,385	1	1.9583000000000002
CHIT1	NM_003465	chr1:203241548-203277855	25	1	0.019699999999999995
FMOD	NM_002023	chr1:203241548-203277855,chr1:203288213-203298125	25,385	1	0.005699999999999983
CHST15	NM_015892	chr10:125822163-125854573	26	1	0.4064
