GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
IGLL5	NM_001178126	chr22:23261486-23302894	1	1	0.1037
HIST2H4B	NM_001034077	chr1:149800426-149836503	2	1	2.4844
HIST2H2AA4	NM_001040874	chr1:149800426-149836503,chr1:149854536-149861585	2,158	1	3.9488
HIST2H3A	NM_001005464	chr1:149800426-149836503,chr1:149854536-149861585	2,158	1	3.9268
HIST2H2BC	NR_036461	chr1:149800426-149836503,chr1:149854536-149861585	2,158	1	4.0009
FCGR1A	NM_000566	chr1:149800426-149836503	2	1	0.1527
HIST2H2AC	NM_003517	chr1:149854536-149861585,chr1:149800426-149836503	2,158	1	3.3188
BOLA1	NM_016074	chr1:149800426-149836503,chr1:149854536-149861585	2,158	1	0.1864
HIST2H2BF	NM_001161334	chr1:149800426-149836503	2	1	0.3742
HIST2H3D	NM_001123375	chr1:149800426-149836503	2	1	1.0341
HIST2H2BE	NM_003528	chr1:149854536-149861585,chr1:149800426-149836503	2,158	1	2.8621
HIST2H2AB	NM_175065	chr1:149854536-149861585,chr1:149800426-149836503	2,158	1	3.2944
DUSP22	NM_020185	chr6:288919-309558,chr6:314834-334446	3,27	1	2.5724
IRF2BP2	NM_182972	chr1:234733395-234751394	4	1	5.9603
NCRNA00184	NR_033927	chr1:234733395-234751394	4	1	0.1126
GRIN1	NM_000832	chr9:140060422-140070654	5	1	2.7002
LRRC26	NM_001013653	chr9:140060422-140070654	5	1	8.2505
MIR3621	NR_037416	chr9:140060422-140070654	5	1	8.5745
ANAPC2	NM_013366	chr9:140060422-140070654,chr9:140115546-140122320,chr9:140130859-140137250	5,433,573	1	3.1506
SSNA1	NM_003731	chr9:140060422-140070654,chr9:140115546-140122320,chr9:140130859-140137250	5,433,573	1	1.3657
NDOR1	NM_001144026	chr9:140060422-140070654,chr9:140115546-140122320,chr9:140130859-140137250	5,433,573	1	1.1943
C9orf169	NM_199001	chr9:140115546-140122320,chr9:140060422-140070654,chr9:140130859-140137250	5,433,573	1	2.0992
TPRN	NM_001128228	chr9:140060422-140070654,chr9:140115546-140122320,chr9:140130859-140137250	5,433,573	1	1.4817
TMEM203	NM_053045	chr9:140060422-140070654,chr9:140115546-140122320,chr9:140130859-140137250	5,433,573	1	1.2828
RNF208	NM_031297	chr9:140115546-140122320,chr9:140060422-140070654,chr9:140130859-140137250	5,433,573	1	2.0428
NEAT1	NR_028272	chr11:65183463-65198852,chr11:65236364-65247894,chr11:65147461-65157478	6,290,310	1	5.64
FRMD8	NM_031904	chr11:65147461-65157478,chr11:65183463-65198852	6,310	1	1.3054
MIR612	NR_030343	chr11:65183463-65198852,chr11:65253775-65278842,chr11:65236364-65247894	6,7,290	1	0.4204
SLC25A45	NM_001077241	chr11:65147461-65157478,chr11:65183463-65198852	6,310	1	1.4079
MALAT1	NR_002819	chr11:65253775-65278842,chr11:65306962-65326880,chr11:65236364-65247894	7,265,290	1	3.0469
