GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZNRF2	NM_147128	chr7:30323435-30371307,chr7:30384069-30393194	2,408	1	0.8081
MIR550A1	NR_030319	chr7:30323435-30371307	2	1	2.3732
MIR550B1	NR_037513	chr7:30323435-30371307	2	1	2.3732
DKFZP586I1420	NR_002186	chr7:30323435-30371307,chr7:30384069-30393194	2,408	1	0.0689
TRIO	NM_007118	chr5:14199538-14253841,chr5:14142609-14179885	3,17	1	0.2806
IGLL5	NM_001178126	chr22:23261486-23302894,chr22:23241954-23249113	4,799	1	0.1037
DOK6	NM_152721	chr18:67272886-67315858	6	1	0.1275
SLC35A2	NM_001042498	chrX:48768094-48806065,chrX:48748772-48758755	7,1094	1	0.8334
PIM2	NM_006875	chrX:48768094-48806065,chrX:48748772-48758755	7,1094	1	1.8004
OTUD5	NM_001136158	chrX:48768094-48806065	7	1	1.2492
PQBP1	NM_144495	chrX:48748772-48758755,chrX:48768094-48806065	7,1094	1	0.7336
TIMM17B	NM_001167947	chrX:48748772-48758755,chrX:48768094-48806065	7,1094	1	0.7643
KCND1	NM_004979	chrX:48768094-48806065	7	1	0.5107
ERN1	NM_001433	chr17:62149806-62187294,chr17:62195191-62210170	8,116	1	0.8883
SNORD104	NR_004380	chr17:62149806-62187294,chr17:62195191-62210170	8,116	1	0.6531
SNORA76	NR_002995	chr17:62149806-62187294,chr17:62195191-62210170	8,116	1	0.6493
ANKRD55	NM_024669	chr5:55436898-55473599	9	1	0.6307
FCGR2A	NM_021642	chr1:161409424-161442633	10	1	0.1913
HIST1H1E	NM_005321	chr6:26155260-26208219,chr6:26120250-26127096	11,804	1	1.5433
HIST1H2BD	NM_138720	chr6:26155260-26208219,chr6:26120250-26127096	11,804	1	1.2563
HIST1H2BE	NM_003523	chr6:26155260-26208219	11	1	0.3788
HIST1H2BF	NM_003522	chr6:26155260-26208219	11	1	2.0794
HIST1H4E	NM_003545	chr6:26155260-26208219	11	1	1.3441
HIST1H4D	NM_003539	chr6:26155260-26208219	11	1	0.4773
HIST1H3D	NM_003530	chr6:26155260-26208219	11	1	1.6907
HIST1H2AD	NM_021065	chr6:26155260-26208219	11	1	1.9619
HIST1H2AC	NM_003512	chr6:26120250-26127096,chr6:26155260-26208219	11,804	1	1.4857
HIST1H2AE	NM_021052	chr6:26155260-26208219	11	1	0.9547
HIST1H3E	NM_003532	chr6:26155260-26208219	11	1	0.0925
HIST1H4F	NM_003540	chr6:26155260-26208219	11	1	0.1477
HIST1H2BH	NM_003524	chr6:26155260-26208219,chr6:26295400-26314637	11,289	1	0.7193
HIST1H1T	NM_005323	chr6:26155260-26208219,chr6:26120250-26127096	11,804	1	0.189
HIST1H2BC	NM_003526	chr6:26120250-26127096,chr6:26155260-26208219	11,804	1	1.5084
HIST1H2BG	NM_003518	chr6:26155260-26208219	11	1	0.9698
HIST1H1D	NM_005320	chr6:26155260-26208219	11	1	0.6827
HIST1H4G	NM_003547	chr6:26155260-26208219,chr6:26295400-26314637	11,289	1	0.6161
HIST1H3F	NM_021018	chr6:26155260-26208219,chr6:26295400-26314637	11,289	1	0.7156
CUL1	NM_003592	chr7:148394440-148425226	12	1	0.5498
LAIR1	NM_002287	chr19:54871003-54903503	13	1	1.2424
TTYH1	NM_001005367	chr19:54871003-54903503	13	1	0.0953
LILRA5	NM_181879	chr19:54871003-54903503	13	1	0.1079
LILRA4	NM_012276	chr19:54871003-54903503	13	1	0.1097
BTN3A2	NM_001197247	chr6:26320566-26368220,chr6:26382195-26390357	15,593	1	0.7494
HIST1H2BI	NM_003525	chr6:26320566-26368220,chr6:26295400-26314637	15,289	1	0.9169
BTN2A2	NM_001197240	chr6:26382195-26390357,chr6:26320566-26368220	15,593	1	0.6471
BTN3A1	NM_001145008	chr6:26320566-26368220,chr6:26382195-26390357	15,593	1	0.3713
HIST1H3G	NM_003534	chr6:26320566-26368220,chr6:26295400-26314637	15,289	1	0.9134
HIST1H4H	NM_003543	chr6:26320566-26368220,chr6:26295400-26314637	15,289	1	0.8222
HIST2H4B	NM_001034077	chr1:149800426-149836503	16	1	2.4844
HIST2H2AA4	NM_001040874	chr1:149800426-149836503,chr1:149854536-149861585	16,749	1	3.9488
HIST2H3A	NM_001005464	chr1:149800426-149836503,chr1:149854536-149861585	16,749	1	3.9268
HIST2H2BC	NR_036461	chr1:149800426-149836503,chr1:149854536-149861585	16,749	1	4.0009
FCGR1A	NM_000566	chr1:149800426-149836503	16	1	0.1527
HIST2H2AC	NM_003517	chr1:149854536-149861585,chr1:149800426-149836503	16,749	1	3.3188
BOLA1	NM_016074	chr1:149800426-149836503,chr1:149854536-149861585	16,749	1	0.1864
HIST2H2BF	NM_001161334	chr1:149800426-149836503	16	1	0.3742
HIST2H3D	NM_001123375	chr1:149800426-149836503	16	1	1.0341
HIST2H2BE	NM_003528	chr1:149854536-149861585,chr1:149800426-149836503	16,749	1	2.8621
HIST2H2AB	NM_175065	chr1:149854536-149861585,chr1:149800426-149836503	16,749	1	3.2944
UTP3	NM_020368	chr4:71522828-71555146	18	1	0.4615
IGJ	NM_144646	chr4:71522828-71555146	18	1	0.8413
ENAM	NM_031889	chr4:71522828-71555146	18	1	0.0561
RUFY3	NM_001130709	chr4:71522828-71555146	18	1	0.1703
MIR3679	NR_037450	chr2:134874950-134902031	19	1	2.3783
CXADRP2	NR_024387	chr15:22009749-22041464,chr15:21994444-22003812	21,499	1	0.9551
LOC646324	NR_037195	chr2:216686319-216707279,chr2:216744974-216785108	22,112	1	0.1571
MALAT1	NR_002819	chr11:65253775-65278842,chr11:65306962-65326880,chr11:65236364-65247894	23,266,383	1	3.0469
MIR612	NR_030343	chr11:65253775-65278842,chr11:65183463-65198852,chr11:65236364-65247894	23,104,383	1	0.4204
SCYL1	NM_001048218	chr11:65253775-65278842,chr11:65306962-65326880,chr11:65335473-65345785,chr11:65236364-65247894	23,266,303,383	1	0.7971
LTBP3	NM_021070	chr11:65306962-65326880,chr11:65253775-65278842,chr11:65335473-65345785,chr11:65352969-65359562	23,266,303,867	1	1.0048
CCL8	NM_005623	chr17:32690988-32720590	24	1	0.0634
CCL13	NM_005408	chr17:32690988-32720590	24	1	0.1086
CCL1	NM_002981	chr17:32690988-32720590	24	1	0.3715
C14orf4	NM_024496	chr14:77486852-77512274	25	1	2.8737
VOPP1	NM_030796	chr7:55612960-55642559,chr7:55594981-55605972	26,391	1	0.6741
CDK14	NM_012395	chr7:90337792-90367597	27	1	0.1325
ZBTB38	NM_001080412	chr3:141085002-141110871	28	1	0.4617
MUTED-TXNDC5	NR_037616	chr6:7897638-7921802	29	1	0.5318
TXNDC5	NM_001145549	chr6:7897638-7921802	29	1	1.5673
MEF2D	NM_005920	chr1:156450697-156479761	30	1	1.6727
TMEM121	NM_025268	chr14:106023698-106057526,chr14:105947170-105958242	31,735	1	0.114
TMC8	NM_152468	chr17:76117418-76152295,chr17:76163926-76177580	32,224	1	2.6236
C17orf99	NM_001163075	chr17:76117418-76152295,chr17:76163926-76177580	32,224	1	1.4452
TMC6	NM_007267	chr17:76117418-76152295,chr17:76163926-76177580	32,224	1	1.4232
SYNGR2	NM_004710	chr17:76163926-76177580,chr17:76117418-76152295	32,224	1	2.0855
AFMID	NR_027083	chr17:76117418-76152295,chr17:76163926-76177580	32,224	1	0.3737
TK1	NM_003258	chr17:76163926-76177580,chr17:76117418-76152295	32,224	1	1.3668
GPRIN3	NM_198281	chr4:90205515-90229988	33	1	0.4711
INPP4A	NM_004027	chr2:99071273-99106689	34	1	0.3367
BCL8	NR_027992	chr15:21003541-21033809,chr15:20987816-20997086	35,574	1	0.068
POTEB	NM_207355	chr15:21003541-21033809,chr15:21081118-21088235	35,820	1	0.0797
C21orf33	NM_198155	chr21:45552512-45581301,chr21:45590105-45597625	36,653	1	1.7227
PWP2	NM_005049	chr21:45552512-45581301	36	1	0.4524
SLC7A5	NM_003486	chr16:87883535-87905390	39	1	0.9004
C5orf56	NM_001013717	chr5:131744803-131767292,chr5:131790732-131804998	40,161	1	1.4611
SLC22A5	NM_003060	chr5:131744803-131767292	40	1	0.2447
MIR3936	NR_037500	chr5:131744803-131767292	40	1	0.4131
ATP5D	NM_001001975	chr19:1237471-1277560	41	1	1.7041
MIDN	NM_177401	chr19:1237471-1277560	41	1	1.6564
CIRBP	NM_001280	chr19:1237471-1277560	41	1	1.7415
C19orf24	NM_017914	chr19:1237471-1277560	41	1	0.9567
C19orf26	NM_152769	chr19:1237471-1277560	41	1	0.5517
C19orf23	NR_027271	chr19:1237471-1277560	41	1	1.154
STK11	NM_000455	chr19:1237471-1277560	41	1	0.419
EFNA2	NM_001405	chr19:1237471-1277560	41	1	0.134
PRDM1	NM_001198	chr6:106531251-106555558	42	1	0.7463
HIST1H2AG	NM_021064	chr6:27094329-27117307	43	1	1.55
HIST1H4I	NM_003495	chr6:27094329-27117307	43	1	1.0298
HIST1H2AH	NM_080596	chr6:27094329-27117307	43	1	1.13
MIR3143	NR_036096	chr6:27094329-27117307	43	1	1.1504
HIST1H2BJ	NM_021058	chr6:27094329-27117307	43	1	1.5285
HIST1H2BK	NM_080593	chr6:27094329-27117307	43	1	1.311
CDC42BPG	NM_017525	chr11:64611372-64638276	44	1	0.2928
EHD1	NM_006795	chr11:64611372-64638276	44	1	1.8794
MAP4K2	NM_004579	chr11:64611372-64638276	44	1	0.2599
MEN1	NM_130800	chr11:64611372-64638276	44	1	0.4424
MIR192	NR_029578	chr11:64611372-64638276	44	1	0.3133
MIR194-2	NR_029829	chr11:64611372-64638276	44	1	0.3164
ATG2A	NM_015104	chr11:64611372-64638276	44	1	0.332
C1orf186	NM_001007544	chr1:206282323-206310606	45	1	0.4738
CTSE	NM_148964	chr1:206282323-206310606	45	1	0.1097
BZRAP1	NM_004758	chr17:56405229-56430707	46	1	0.735
MIR142	NR_029683	chr17:56405229-56430707	46	1	3.6913
SUPT4H1	NM_003168	chr17:56405229-56430707	46	1	0.9716
MPO	NM_000250	chr17:56405229-56430707	46	1	0.0929
SREBF1	NM_004176	chr17:17721198-17744613	47	1	2.1755
SMCR5	NR_024007	chr17:17721198-17744613	47	1	0.4817
MIR33B	NR_030361	chr17:17721198-17744613	47	1	0.5438
OGDH	NM_002541	chr7:44653375-44680578	48	1	0.4563
