GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
IGLL5	NM_001178126	chr22:23190046-23298715	1	1	3.8158000000000003
MIR650	NR_030755	chr22:23190046-23298715	1	1	0.4817
INPP4A	NM_004027	chr2:99054342-99135432	2	1	1.1938
ZBTB38	NM_001080412	chr3:141079356-141134439	3	1	1.2567
BTG2	NM_006763	chr1:203236278-203298308	4	1	1.7989
LOC730227	NR_034150	chr1:203236278-203298308	4	1	2.7142
CHIT1	NM_003465	chr1:203236278-203298308	4	1	0.0446
FMOD	NM_002023	chr1:203236278-203298308	4	1	0.0014000000000000123
MUTED-TXNDC5	NR_037616	chr6:7886244-7922480,chr6:7958192-7978948	5,356	1	0.9056
TXNDC5	NM_001145549	chr6:7886244-7922480,chr6:7958192-7978948	5,356	1	2.9808
FAM46C	NM_017709	chr1:118141631-118230339	6	1	1.9529
QPCT	NM_012413	chr2:37526088-37593775,chr2:37600487-37625121	7,137	1	1.7241
PRKD3	NM_005813	chr2:37526088-37593775	7	1	0.6342
DUSP22	NM_020185	chr6:289806-338561	8	1	1.7169000000000003
CCL4L1	NM_001001435	chr17:34596755-34646103,chr17:34508251-34544290	9,15	1	2.2661
CCL3L1	NM_021006	chr17:34596755-34646103,chr17:34508251-34544290	9,15	1	3.0743
CCL3L3	NM_001001437	chr17:34596755-34646103,chr17:34508251-34544290	9,15	1	3.0752
TBC1D3C	NM_001001418	chr17:34596755-34646103,chr17:34508251-34544290	9,15	1	0.0
CCDC88C	NM_001080414	chr14:91812916-91885954	10	1	0.7231
CYTH1	NM_017456	chr17:76711045-76780745	11	1	0.8281
FOXO3	NM_201559	chr6:108878019-108958091,chr6:108986263-108997559	12,543	1	0.9176
TMEM121	NM_025268	chr14:106023350-106058027,chr14:105946905-105958458	13,737	1	0.077
PMVK	NM_006556	chr1:154907689-154935556,chr1:154829970-154861066,chr1:154942139-154957757	14,243,640	1	1.3387
PBXIP1	NM_020524	chr1:154907689-154935556,chr1:154966289-154979842,chr1:154942139-154957757	14,456,640	1	2.7122
PYGO2	NM_138300	chr1:154907689-154935556,chr1:154966289-154979842,chr1:154942139-154957757	14,456,640	1	2.4557
SHC1	NM_001130041	chr1:154907689-154935556,chr1:154942139-154957757,chr1:154966289-154979842	14,456,640	1	1.0461
CKS1B	NR_024163	chr1:154942139-154957757,chr1:154907689-154935556,chr1:154966289-154979842	14,456,640	1	1.1687
MIR4258	NR_036212	chr1:154942139-154957757,chr1:154907689-154935556,chr1:154966289-154979842	14,456,640	1	1.3878
FLAD1	NM_201398	chr1:154942139-154957757,chr1:154907689-154935556,chr1:154966289-154979842	14,456,640	1	0.13259999999999997
LENEP	NM_018655	chr1:154966289-154979842,chr1:154907689-154935556,chr1:154942139-154957757	14,456,640	1	0.13200000000000003
ZBTB7B	NM_015872	chr1:154966289-154979842,chr1:154907689-154935556,chr1:154942139-154957757	14,456,640	1	1.0293999999999999
TBC1D3B	NM_001001417	chr17:34508251-34544290	15	1	0.08339999999999997
CELF2	NM_001025077	chr10:11201898-11224442,chr10:11278350-11313014	16,97	1	0.40459999999999996
GNG7	NM_052847	chr19:2594495-2638050	17	1	0.4881
CHMP4B	NM_176812	chr20:32398703-32477908	18	1	0.7884
CCL1	NM_002981	chr17:32688371-32727809	19	1	1.2469999999999999
CCL8	NM_005623	chr17:32688371-32727809	19	1	0.0
CCL13	NM_005408	chr17:32688371-32727809	19	1	0.2038
NEAT1	NR_028272	chr11:65183309-65200157,chr11:65236057-65246513	20,353	1	4.9967
FRMD8	NM_031904	chr11:65183309-65200157	20	1	0.6296999999999999
MIR612	NR_030343	chr11:65183309-65200157,chr11:65253500-65278859,chr11:65236057-65246513	20,67,353	1	0.4557
SLC25A45	NM_001077241	chr11:65183309-65200157	20	1	0.5307
LOC723809	NR_027374	chr7:104562966-104606986	21	1	0.4001
MLL5	NM_182931	chr7:104650879-104658699,chr7:104562966-104606986,chr7:104620924-104625941	21,162,783	1	0.2976
