GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
TMEM121	NM_025268	chr14:106023613-106057829	1	1	0.1927
CCDC88C	NM_001080414	chr14:91829526-91857703,chr14:91879261-91885416,chr14:91861658-91867336,chr14:91871895-91878415,chr14:91781356-91786109	2,22,337,375,465	1	2.4255
MAP3K14	NM_003954	chr17:43386533-43397102,chr17:43338594-43340705	4,336	1	4.0705
LOC100133991	NR_024435	chr17:43338594-43340705,chr17:43386533-43397102,chr17:43299679-43307708	4,214,336	1	1.9502
C17orf46	NM_152343	chr17:43338594-43340705,chr17:43386533-43397102,chr17:43299679-43307708	4,214,336	1	1.4814
IGLL5	NM_001178126	chr22:23268226-23287802,chr22:23241753-23250487	5,88	1	0.3097
AHNAK	NM_024060	chr11:62223401-62234799,chr11:62210797-62219032,chr11:62305329-62315133,chr11:62199404-62204019,chr11:62317983-62326111	6,49,51,171,207	1	2.0351
SCGB1A1	NM_003357	chr11:62223401-62234799,chr11:62210797-62219032,chr11:62199404-62204019	6,49,171	1	0.6957
POU2AF1	NM_006235	chr11:111230527-111251877	7	1	2.7632
DUSP22	NM_020185	chr6:315191-330552,chr6:291072-298364,chr6:304409-308423	8,81,502	1	2.6229
NEAT1	NR_028272	chr11:65183550-65198693	9	1	5.7473
FRMD8	NM_031904	chr11:65183550-65198693	9	1	1.1734
MIR612	NR_030343	chr11:65183550-65198693	9	1	0.5726
SLC25A45	NM_001077241	chr11:65183550-65198693	9	1	1.3777
ZBTB38	NM_001080412	chr3:141116052-141133771,chr3:141094036-141111319,chr3:141085288-141093009	10,11,252	1	1.7686
CFLAR	NM_003879	chr2:201979622-201997775	13	1	1.5269
NDUFB3	NM_002491	chr2:201979622-201997775	13	1	0.4229
CASP10	NM_032974	chr2:201979622-201997775	13	1	0.3903
FAM126B	NM_173822	chr2:201979622-201997775	13	1	0.2503
SDC1	NM_002997	chr2:20404986-20426320	14	1	2.3647
FAM46C	NM_017709	chr1:118168564-118189651,chr1:118147707-118162113,chr1:118193625-118209346	15,16,66	1	2.134
NDUFV2	NM_021074	chr18:9101440-9109679,chr18:9060391-9072182,chr18:9134752-9147838,chr18:9079832-9085470	17,47,101,363	1	1.8399
ANKRD55	NM_024669	chr5:55435050-55449408	18	1	0.8104
MUTED-TXNDC5	NR_037616	chr6:7895779-7913728	19	1	0.6351
TXNDC5	NM_001145549	chr6:7895779-7913728	19	1	1.8311
MIR142	NR_029683	chr17:56407557-56417863	20	1	3.3809
MPO	NM_000250	chr17:56407557-56417863	20	1	0.1694
BZRAP1	NM_004758	chr17:56407557-56417863	20	1	0.8822
SUPT4H1	NM_003168	chr17:56407557-56417863	20	1	1.2962
PRKRIP1	NM_024653	chr7:102063619-102070411,chr7:102080498-102088958,chr7:102071639-102077008	21,23,96	1	1.9092
ORAI2	NM_032831	chr7:102080498-102088958,chr7:102071639-102077008,chr7:102063619-102070411	21,23,96	1	3.1657
LRWD1	NM_152892	chr7:102063619-102070411,chr7:102080498-102088958,chr7:102071639-102077008	21,23,96	1	0.859
ALKBH4	NM_017621	chr7:102063619-102070411,chr7:102080498-102088958,chr7:102071639-102077008	21,23,96	1	0.9514
POLR2J	NM_006234	chr7:102063619-102070411,chr7:102080498-102088958,chr7:102071639-102077008	21,23,96	1	0.735
BRD2	NM_005104	chr6:32935489-32942713	24	1	2.6044
HLA-DMB	NM_002118	chr6:32935489-32942713	24	1	0.2843
HLA-DMA	NM_006120	chr6:32935489-32942713	24	1	0.3789
HLA-DOA	NM_002119	chr6:32935489-32942713	24	1	0.156
LPIN1	NM_145693	chr2:11884117-11896200	25	1	0.7068
MEF2D	NM_005920	chr1:156456617-156472859	26	1	1.6519
VPS37B	NM_024667	chr12:123370643-123381598	28	1	1.9013
PPP1R16B	NM_015568	chr20:37498595-37507295	29	1	0.8713
FAM83D	NM_030919	chr20:37498595-37507295	29	1	0.3134
SEL1L	NM_005065	chr14:81935770-81957757	30	1	0.8567
ZFP36	NM_003407	chr19:39891590-39904475	32	1	3.7656
PLEKHG2	NM_022835	chr19:39891590-39904475	32	1	0.8881
MED29	NM_017592	chr19:39891590-39904475	32	1	1.9484
SUPT5H	NM_001130825	chr19:39891590-39904475	32	1	0.4003
PAF1	NM_019088	chr19:39891590-39904475	32	1	0.7067
RPS16	NM_001020	chr19:39891590-39904475	32	1	1.1307
