GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
MUTED-TXNDC5	NR_037616	chr6:7895439-7918973,chr6:7960820-7964622	1,295	1	0.3345
TXNDC5	NM_001145549	chr6:7895439-7918973	1	1	0.8559
MEF2D	NM_005920	chr1:156457032-156471720	2	1	0.5664
IRF2BP2	NM_182972	chr1:234738102-234749416,chr1:234734428-234737308	3,268	1	1.3293
NCRNA00184	NR_033927	chr1:234738102-234749416,chr1:234734428-234737308	3,268	1	0.1463
IGLL5	NM_001178126	chr22:23228548-23238624,chr22:23270486-23278790	4,9	1	1.0174
NEAT1	NR_028272	chr11:65184385-65194749	5	1	0.8055
FRMD8	NM_031904	chr11:65184385-65194749	5	1	0.1957
MIR612	NR_030343	chr11:65184385-65194749	5	1	0.1649
SLC25A45	NM_001077241	chr11:65184385-65194749	5	1	0.2127
BTG2	NM_006763	chr1:203271979-203280550,chr1:203289107-203298373,chr1:203255003-203261538,chr1:203239917-203244013,chr1:203266681-203270846	7,12,20,114,126	1	0.859
LOC730227	NR_034150	chr1:203271979-203280550,chr1:203266681-203270846,chr1:203289107-203298373,chr1:203255003-203261538,chr1:203239917-203244013	7,12,20,114,126	1	0.9235
FMOD	NM_002023	chr1:203289107-203298373,chr1:203271979-203280550,chr1:203266681-203270846	7,12,126	1	0.2156
FAM46C	NM_017709	chr1:118148098-118157810,chr1:118171962-118176641,chr1:118195423-118199475	8,64,107	1	0.5787
ARHGEF2	NM_001162384	chr1:155943972-155952150,chr1:155912342-155918420	10,52	1	0.4943
RXFP4	NM_181885	chr1:155912342-155918420,chr1:155943972-155952150	10,52	1	0.4575
SCARNA4	NR_003005	chr1:155943972-155952150,chr1:155912342-155918420	10,52	1	0.1949
KIAA0907	NM_014949	chr1:155943972-155952150,chr1:155912342-155918420	10,52	1	0.2447
SSR2	NM_003145	chr1:155943972-155952150	10	1	0.2739
C1orf220	NR_033186	chr1:178544409-178552251	11	1	0.2827
COMMD3	NM_012071	chr10:22604215-22611696	13	1	0.735
BMI1	NM_005180	chr10:22604215-22611696	13	1	0.5289
SPAG6	NM_172242	chr10:22604215-22611696	13	1	0.1358
MCL1	NM_001197320	chr1:150545396-150553044,chr1:150581515-150587147,chr1:150532563-150538008,chr1:150538863-150541737	14,30,35,271	1	0.8875
ADAMTSL4	NM_019032	chr1:150532563-150538008,chr1:150545396-150553044,chr1:150538863-150541737	14,35,271	1	0.5889
MIR4257	NR_036211	chr1:150545396-150553044,chr1:150532563-150538008,chr1:150538863-150541737	14,35,271	1	0.218
ENSA	NM_207046	chr1:150545396-150553044,chr1:150581515-150587147	14,30	1	0.4249
TRIB1	NM_025195	chr8:126441353-126448673	15	1	0.732
PRDM1	NM_001198	chr6:106533275-106540875	16	1	0.4316
CCDC88C	NM_001080414	chr14:91836027-91843380,chr14:91832859-91835433	17,380	1	0.2625
C1orf106	NM_018265	chr1:200859497-200866695	18	1	0.4076
GPR25	NM_005298	chr1:200859497-200866695	18	1	0.3068
SEC14L1	NM_001143998	chr17:75135948-75143547,chr17:75206165-75209235	19,374	1	0.2445
MALAT1	NR_002819	chr11:65264091-65270894	21	1	0.55
SCYL1	NM_001048218	chr11:65264091-65270894	21	1	0.1455
LOC148696	NR_026817	chr1:207993654-208000093	22	1	0.7446
MIR29C	NR_029832	chr1:207993654-208000093	22	1	0.2466
MIR29B2	NR_029518	chr1:207993654-208000093	22	1	0.2638
HDGF	NM_004494	chr1:156716265-156722427,chr1:156764128-156767256	23,242	1	0.5545
C1orf66	NM_001142560	chr1:156716265-156722427	23	1	0.4261
PRCC	NM_005973	chr1:156764128-156767256,chr1:156716265-156722427	23,242	1	0.3288
CRABP2	NM_001878	chr1:156716265-156722427,chr1:156629941-156633536	23,136	1	0.18
ISG20L2	NM_030980	chr1:156716265-156722427	23	1	0.3522
MRPL24	NM_145729	chr1:156716265-156722427	23	1	0.3789
CDKN1B	NM_004064	chr12:12867279-12873368,chr12:12875798-12879098	24,187	1	0.7777
APOLD1	NM_001130415	chr12:12875798-12879098,chr12:12867279-12873368	24,187	1	0.147
MIR613	NR_030344	chr12:12867279-12873368,chr12:12875798-12879098	24,187	1	0.0735
GPR19	NM_006143	chr12:12867279-12873368,chr12:12875798-12879098	24,187	1	0.1302
EYA4	NM_004100	chr6:133690739-133697434	25	1	0.1005
DUSP5	NM_004419	chr10:112255571-112262151	26	1	0.3684
POU2AF1	NM_006235	chr11:111237258-111243667,chr11:111247411-111251032	27,162	1	0.3876
IER2	NM_004907	chr19:13261210-13267004,chr19:13273236-13276150	28,264	1	0.5862
NACC1	NM_052876	chr19:13261210-13267004,chr19:13273236-13276150	28,264	1	0.248
LYL1	NM_005583	chr19:13261210-13267004	28	1	0.3326
TRMT1	NM_017722	chr19:13261210-13267004,chr19:13273236-13276150	28,264	1	0.3419
STX10	NM_003765	chr19:13261210-13267004,chr19:13273236-13276150	28,264	1	0.523
MED26	NM_004831	chr19:16694222-16700047,chr19:16737728-16740764,chr19:16770253-16773092	29,255,280	1	0.3906
CHERP	NM_006387	chr19:16694222-16700047	29	1	0.2245
SLC35E1	NM_024881	chr19:16694222-16700047	29	1	0.2273
SIN3A	NM_015477	chr15:75742644-75748690	31	1	0.1933
ACOXL	NM_001142807	chr2:111875335-111881502	32	1	0.1175
BCL2L11	NM_006538	chr2:111875335-111881502	32	1	0.2393
DERL1	NM_024295	chr8:124045930-124051754	33	1	0.3368
WDR67	NM_001145088	chr8:124045930-124051754	33	1	0.1348
MYC	NM_002467	chr8:128747002-128753168	34	1	0.5412
DUSP22	NM_020185	chr6:295030-300519,chr6:326940-330953,chr6:335630-339381,chr6:304618-307936,chr6:291104-294353,chr6:322211-325065,chr6:315911-318835	36,97,133,168,209,276,308	1	0.5992
JUNB	NM_002229	chr19:12899874-12905232	37	1	0.7865
BEST2	NM_017682	chr19:12899874-12905232,chr19:12832126-12835026	37,322	1	0.1883
RNASEH2A	NM_006397	chr19:12899874-12905232	37	1	0.203
MAST1	NM_014975	chr19:12899874-12905232	37	1	0.1669
HOOK2	NM_013312	chr19:12899874-12905232	37	1	0.2427
PRDX2	NM_181738	chr19:12899874-12905232	37	1	0.2684
RTBDN	NM_001080997	chr19:12899874-12905232	37	1	0.1668
RHOH	NM_004310	chr4:40197688-40204389	38	1	0.2333
RGS13	NM_002927	chr1:192601985-192607210	40	1	0.2883
CYTIP	NM_004288	chr2:158296130-158301374	41	1	0.2471
BRD2	NM_005104	chr6:32935806-32941166	42	1	0.3952
HLA-DMB	NM_002118	chr6:32935806-32941166	42	1	0.1009
HLA-DMA	NM_006120	chr6:32935806-32941166	42	1	0.1103
HLA-DOA	NM_002119	chr6:32935806-32941166	42	1	0.0802
CD48	NM_001778	chr1:160677193-160682788,chr1:160641429-160646442,chr1:160708971-160714223	43,49,51	1	0.4066
SLAMF7	NM_021181	chr1:160708971-160714223,chr1:160677193-160682788	43,51	1	0.416
GNG7	NM_052847	chr19:2697635-2702814	44	1	0.2514
DIRAS1	NM_145173	chr19:2697635-2702814	44	1	0.1706
SLC39A3	NM_213568	chr19:2697635-2702814	44	1	0.2267
ZBTB38	NM_001080412	chr3:141102398-141108133,chr3:141119424-141123745,chr3:141128557-141132351	45,90,145	1	0.2497
TCF3	NM_001136139	chr19:1648113-1653641	46	1	0.4124
UQCR11	NM_006830	chr19:1648113-1653641	46	1	0.373
FMNL1	NM_005892	chr17:43301758-43307502	47	1	0.2936
LOC100133991	NR_024434	chr17:43301758-43307502	47	1	0.131
C17orf46	NM_152343	chr17:43301758-43307502	47	1	0.1094
UFC1	NM_016406	chr1:161151781-161157668,chr1:161145091-161147850	48,307	1	0.4358
USP21	NM_012475	chr1:161151781-161157668,chr1:161145091-161147850	48,307	1	0.4034
PPOX	NM_000309	chr1:161151781-161157668,chr1:161145091-161147850	48,307	1	0.4398
NDUFS2	NM_004550	chr1:161151781-161157668,chr1:161145091-161147850	48,307	1	0.2468
FCER1G	NM_004106	chr1:161151781-161157668,chr1:161145091-161147850	48,307	1	0.1939
TOMM40L	NM_032174	chr1:161151781-161157668,chr1:161145091-161147850	48,307	1	0.2491
DEDD	NM_001039712	chr1:161151781-161157668,chr1:161145091-161147850	48,307	1	0.3988
B4GALT3	NM_003779	chr1:161145091-161147850,chr1:161151781-161157668	48,307	1	0.4631
ADAMTS4	NM_005099	chr1:161151781-161157668,chr1:161145091-161147850	48,307	1	0.3756
APOA2	NM_001643	chr1:161151781-161157668,chr1:161145091-161147850	48,307	1	0.2814
SLAMF1	NM_003037	chr1:160641429-160646442	49	1	0.3551
HIVEP1	NM_002114	chr6:12008172-12013456	50	1	0.1585
RIT1	NM_006912	chr1:155912342-155918420	52	1	0.1926
SNORA42	NR_002974	chr1:155912342-155918420	52	1	0.1835
