GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
NEAT1	NR_028272	chr11:65184015-65198769	1	1	5.2602
FRMD8	NM_031904	chr11:65184015-65198769	1	1	0.3589
MIR612	NR_030343	chr11:65184015-65198769	1	1	0.7101
SLC25A45	NM_001077241	chr11:65184015-65198769	1	1	0.5196
MALAT1	NR_002819	chr11:65263773-65274998	2	1	3.4437
SCYL1	NM_001048218	chr11:65263773-65274998	2	1	0.3021
TSC22D3	NM_004089	chrX:106953314-106963022,chrX:106916003-106922892	3,45	1	4.8105
IRF2BP2	NM_182972	chr1:234738137-234749209	4	1	3.8301
NCRNA00184	NR_033927	chr1:234738137-234749209	4	1	0.0829
ZSWIM4	NM_023072	chr19:13949174-13959358	5	1	0.1923
MIR181C	NR_029613	chr19:13949174-13959358	5	1	0.0792
MIR181D	NR_030179	chr19:13949174-13959358	5	1	0.0787
NANOS3	NM_001098622	chr19:13949174-13959358	5	1	0.6366
LOC284454	NR_036515	chr19:13949174-13959358	5	1	1.3953
MIR24-2	NR_029497	chr19:13949174-13959358	5	1	1.6552
MIR27A	NR_029501	chr19:13949174-13959358	5	1	1.7652
MIR23A	NR_029495	chr19:13949174-13959358	5	1	1.8636
ZFP36	NM_003407	chr19:39891738-39902285	6	1	3.1523
MED29	NM_017592	chr19:39891738-39902285	6	1	1.5589
PLEKHG2	NM_022835	chr19:39891738-39902285	6	1	0.6595
SUPT5H	NM_001130825	chr19:39891738-39902285	6	1	0.2329
PAF1	NM_019088	chr19:39891738-39902285	6	1	0.4724
RPS16	NM_001020	chr19:39891738-39902285	6	1	0.675
UBC	NM_021009	chr12:125396604-125406303	7	1	3.0493
SCARB1	NM_001082959	chr12:125396604-125406303	7	1	0.0538
MGAT2	NM_002408	chr14:50085654-50090886,chr14:50099447-50103413,chr14:50064197-50066990	8,15,528	1	4.5313
RPL36AL	NM_001001	chr14:50085654-50090886,chr14:50099447-50103413,chr14:50064197-50066990	8,15,528	1	4.8008
PPIL5	NM_152329	chr14:50064197-50066990,chr14:50085654-50090886,chr14:50099447-50103413	8,15,528	1	0.8818
RPS29	NM_001032	chr14:50085654-50090886,chr14:50099447-50103413,chr14:50064197-50066990	8,15,528	1	1.6693
C14orf104	NM_001083908	chr14:50099447-50103413,chr14:50085654-50090886,chr14:50064197-50066990	8,15,528	1	4.7202
BRD2	NM_005104	chr6:32935724-32941888	9	1	2.2357
HLA-DMB	NM_002118	chr6:32935724-32941888	9	1	0.0564
HLA-DMA	NM_006120	chr6:32935724-32941888	9	1	0.0851
HLA-DOA	NM_002119	chr6:32935724-32941888	9	1	0.0422
MCL1	NM_001197320	chr1:150545684-150553058,chr1:150581413-150587165	10,52	1	3.1115
ADAMTSL4	NM_019032	chr1:150545684-150553058	10	1	0.6067
MIR4257	NR_036211	chr1:150545684-150553058	10	1	0.1505
ENSA	NM_207046	chr1:150545684-150553058,chr1:150581413-150587165	10,52	1	0.5174
LOC100129716	NR_027435	chr5:90674770-90680773	11	1	1.0409
ARRDC3	NM_020801	chr5:90674770-90680773	11	1	2.0407
LOC148696	NR_026817	chr1:207993673-208001031	12	1	3.0332
MIR29C	NR_029832	chr1:207993673-208001031	12	1	0.2522
MIR29B2	NR_029518	chr1:207993673-208001031	12	1	0.2801
DUSP22	NM_020185	chr6:319871-330382,chr6:290292-294347	13,236	1	1.0148
XBP1	NM_001079539	chr22:29192885-29199015	14	1	3.1771
CCDC117	NM_173510	chr22:29192885-29199015	14	1	0.3408
C14orf182	NM_001012706	chr14:50465686-50471096	16	1	1.4564
HERPUD1	NM_001010989	chr16:56964200-56971199	17	1	1.9533
CETP	NM_000078	chr16:56964200-56971199	17	1	0.078
TRIB1	NM_025195	chr8:126441210-126449018	18	1	1.9499
KLF2	NM_016270	chr19:16434199-16440393	19	1	3.2777
COMMD3	NM_012071	chr10:22603806-22612863,chr10:22623528-22631179	20,22	1	1.6957
BMI1	NM_005180	chr10:22603806-22612863,chr10:22623528-22631179	20,22	1	1.827
SPAG6	NM_172242	chr10:22603806-22612863,chr10:22623528-22631179	20,22	1	0.3905
RHOH	NM_004310	chr4:40194652-40204004	21	1	0.5767
LAMC1	NM_002293	chr1:182990933-182999175	23	1	0.4087
ADM	NM_001124	chr11:10323813-10332200	24	1	1.7526
SBF2	NM_030962	chr11:10323813-10332200	24	1	0.0738
ARF1	NM_001024226	chr1:228269426-228273099	25	1	1.9202
MIR3620	NR_037415	chr1:228269426-228273099	25	1	0.1731
C1orf35	NM_024319	chr1:228269426-228273099	25	1	0.5187
MRPL55	NM_181441	chr1:228269426-228273099	25	1	1.2568
SLC1A5	NM_005628	chr19:47286579-47291997	26	1	1.5578
FKRP	NM_001039885	chr19:47286579-47291997	26	1	0.2306
STRN4	NM_013403	chr19:47286579-47291997	26	1	0.4085
SNAR-E	NR_024258	chr19:47286579-47291997	26	1	0.0422
SLC7A5	NM_003486	chr16:87883774-87891085,chr16:87899622-87903255	27,435	1	0.9863
MLLT3	NM_004529	chr9:20353152-20359020,chr9:20620192-20625206	28,94	1	0.4435
RFX3	NM_002919	chr9:3524405-3528323	29	1	0.2748
PRDM1	NM_001198	chr6:106531867-106540776	30	1	0.8174
MZB1	NM_016459	chr5:138723153-138729834	31	1	2.2689
LOC389333	NM_001161546	chr5:138723153-138729834	31	1	1.9588
PAIP2	NM_016480	chr5:138723153-138729834	31	1	0.2167
SLC23A1	NM_152685	chr5:138723153-138729834	31	1	0.2194
SPATA24	NM_194296	chr5:138723153-138729834	31	1	0.6898
DNAJC18	NM_152686	chr5:138723153-138729834	31	1	0.4429
SQSTM1	NM_001142298	chr5:179245128-179249076	32	1	1.1503
LTC4S	NM_145867	chr5:179245128-179249076	32	1	0.3939
MIR1229	NR_031598	chr5:179245128-179249076	32	1	0.4867
MGAT4B	NM_054013	chr5:179245128-179249076	32	1	0.7746
C5orf45	NM_016175	chr5:179245128-179249076	32	1	0.1898
TBXAS1	NM_001166254	chr7:139470675-139478562	33	1	0.1726
HIPK2	NM_022740	chr7:139470675-139478562	33	1	0.2278
IRF4	NM_001195286	chr6:389237-397134	34	1	0.8537
SETD1B	NM_015048	chr12:122237686-122243364	35	1	0.8329
LOC338799	NR_002809	chr12:122237686-122243364	35	1	1.7807
RHOF	NM_019034	chr12:122237686-122243364	35	1	0.1188
SEC61B	NM_006808	chr9:101983030-101986199	36	1	2.2829
ALG2	NM_033087	chr9:101983030-101986199	36	1	2.5393
AHNAK	NM_024060	chr11:62318211-62325115	37	1	0.2141
EEF1G	NM_001404	chr11:62318211-62325115	37	1	0.7692
TUT1	NM_022830	chr11:62318211-62325115	37	1	0.3225
MTA2	NM_004739	chr11:62318211-62325115	37	1	0.4459
MBNL2	NM_144778	chr13:97873708-97878850	38	1	0.2467
BHLHE41	NM_030762	chr12:26273559-26280255	39	1	1.8202
DUSP5	NM_004419	chr10:112256971-112264396	40	1	0.9896
ARPC5L	NM_030978	chr9:127630346-127636217	42	1	1.6318
WDR38	NM_001045476	chr9:127630346-127636217	42	1	0.8979
RPL35	NM_007209	chr9:127630346-127636217	42	1	0.9148
BTG2	NM_006763	chr1:203273472-203278129,chr1:203255397-203261218	43,194	1	1.2728
LOC730227	NR_034150	chr1:203273472-203278129,chr1:203255397-203261218	43,194	1	1.2984
TMEM154	NM_152680	chr4:153581308-153589063	44	1	0.6495
PRPS1	NM_002764	chrX:106916003-106922892	45	1	0.1952
LOC442421	NR_024496	chr9:66454645-66459394	46	1	1.0402
MKLN1	NM_001145354	chr7:130789983-130796208	47	1	0.1584
FLJ43663	NR_015431	chr7:130789983-130796208	47	1	0.3337
FNDC3A	NM_001079673	chr13:49549240-49555105	48	1	0.187
ARHGAP26	NM_015071	chr5:142430881-142438133,chr5:142599864-142603371	49,491	1	0.22
MLL5	NM_182931	chr7:104651857-104656448	50	1	0.4035
LOC100216545	NR_024586	chr7:104651857-104656448	50	1	2.4978
ZFAND5	NM_001102420	chr9:74976902-74981363	51	1	1.4583
IER2	NM_004907	chr19:13260640-13267076	53	1	1.6788
STX10	NM_003765	chr19:13260640-13267076	53	1	1.4037
NACC1	NM_052876	chr19:13260640-13267076	53	1	0.2389
LYL1	NM_005583	chr19:13260640-13267076	53	1	0.4916
TRMT1	NM_017722	chr19:13260640-13267076	53	1	0.5216
TAGLN2	NM_003564	chr1:159890465-159895741	54	1	1.7072
CCDC19	NM_012337	chr1:159890465-159895741	54	1	0.1118
IGSF9	NM_001135050	chr1:159890465-159895741	54	1	0.9387
SLAMF9	NM_001146172	chr1:159890465-159895741	54	1	0.082
CDKN1B	NM_004064	chr12:12867107-12873641,chr12:12875723-12879507	55,381	1	2.1901
APOLD1	NM_001130415	chr12:12875723-12879507,chr12:12867107-12873641	55,381	1	0.322
MIR613	NR_030344	chr12:12867107-12873641,chr12:12875723-12879507	55,381	1	0.0537
