GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
NEAT1	NR_028272	chr11:65184015-65198769	1	1	5.2602
FRMD8	NM_031904	chr11:65184015-65198769	1	1	0.3589
MIR612	NR_030343	chr11:65184015-65198769	1	1	0.7101
SLC25A45	NM_001077241	chr11:65184015-65198769	1	1	0.5196
MALAT1	NR_002819	chr11:65263773-65274998	2	1	3.4437
SCYL1	NM_001048218	chr11:65263773-65274998,chr11:65341979-65345072	2,646	1	0.3021
IRF2BP2	NM_182972	chr1:234738137-234749209,chr1:234734125-234737095	3,678	1	3.8301
NCRNA00184	NR_033927	chr1:234738137-234749209,chr1:234734125-234737095	3,678	1	0.0829
ZFP36	NM_003407	chr19:39891738-39902285	4	1	3.1523
MED29	NM_017592	chr19:39891738-39902285	4	1	1.5589
PLEKHG2	NM_022835	chr19:39891738-39902285	4	1	0.6595
SUPT5H	NM_001130825	chr19:39891738-39902285	4	1	0.2329
PAF1	NM_019088	chr19:39891738-39902285	4	1	0.4724
RPS16	NM_001020	chr19:39891738-39902285	4	1	0.675
ZSWIM4	NM_023072	chr19:13949174-13959358	5	1	0.1923
MIR181C	NR_029613	chr19:13949174-13959358	5	1	0.0792
MIR181D	NR_030179	chr19:13949174-13959358	5	1	0.0787
NANOS3	NM_001098622	chr19:13949174-13959358	5	1	0.6366
LOC284454	NR_036515	chr19:13949174-13959358	5	1	1.3953
MIR24-2	NR_029497	chr19:13949174-13959358	5	1	1.6552
MIR27A	NR_029501	chr19:13949174-13959358	5	1	1.7652
MIR23A	NR_029495	chr19:13949174-13959358	5	1	1.8636
TSC22D3	NM_004089	chrX:106953314-106963022,chrX:106916003-106922892	6,25	1	4.8105
DUSP22	NM_020185	chr6:319871-330382,chr6:290292-294347	7,214	1	1.0148
UBC	NM_021009	chr12:125396604-125406303	8	1	3.0493
SCARB1	NM_001082959	chr12:125396604-125406303	8	1	0.0538
COMMD3	NM_012071	chr10:22603806-22612863,chr10:22623528-22631179	9,23	1	1.6957
BMI1	NM_005180	chr10:22603806-22612863,chr10:22623528-22631179	9,23	1	1.827
SPAG6	NM_172242	chr10:22603806-22612863,chr10:22623528-22631179	9,23	1	0.3905
RHOH	NM_004310	chr4:40194652-40204004	10	1	0.5767
ADM	NM_001124	chr11:10323813-10332200	11	1	1.7526
SBF2	NM_030962	chr11:10323813-10332200	11	1	0.0738
LAMC1	NM_002293	chr1:182990933-182999175	12	1	0.4087
PRDM1	NM_001198	chr6:106531867-106540776,chr6:106545953-106550605	13,632	1	0.8174
TRIB1	NM_025195	chr8:126441210-126449018	14	1	1.9499
IRF4	NM_001195286	chr6:389237-397134	15	1	0.8537
LOC148696	NR_026817	chr1:207993673-208001031	16	1	3.0332
MIR29C	NR_029832	chr1:207993673-208001031	16	1	0.2522
MIR29B2	NR_029518	chr1:207993673-208001031	16	1	0.2801
TBXAS1	NM_001166254	chr7:139470675-139478562	17	1	0.1726
HIPK2	NM_022740	chr7:139470675-139478562	17	1	0.2278
TMEM154	NM_152680	chr4:153581308-153589063	18	1	0.6495
SLC7A5	NM_003486	chr16:87883774-87891085,chr16:87899622-87903255	19,395	1	0.9863
MCL1	NM_001197320	chr1:150545684-150553058,chr1:150581413-150587165,chr1:150532635-150536602	20,55,230	1	3.1115
ADAMTSL4	NM_019032	chr1:150532635-150536602,chr1:150545684-150553058	20,230	1	0.6067
MIR4257	NR_036211	chr1:150545684-150553058,chr1:150532635-150536602	20,230	1	0.1505
ENSA	NM_207046	chr1:150545684-150553058,chr1:150581413-150587165	20,55	1	0.5174
HERPUD1	NM_001010989	chr16:56964200-56971199	21	1	1.9533
CETP	NM_000078	chr16:56964200-56971199	21	1	0.078
DUSP5	NM_004419	chr10:112256971-112264396	22	1	0.9896
AHNAK	NM_024060	chr11:62309928-62314707,chr11:62318211-62325115	24,157	1	0.2141
EEF1G	NM_001404	chr11:62318211-62325115,chr11:62309928-62314707	24,157	1	0.7692
TUT1	NM_022830	chr11:62318211-62325115,chr11:62309928-62314707	24,157	1	0.3225
MTA2	NM_004739	chr11:62318211-62325115	24	1	0.4459
PRPS1	NM_002764	chrX:106916003-106922892	25	1	0.1952
BHLHE41	NM_030762	chr12:26273559-26280255	26	1	1.8202
MZB1	NM_016459	chr5:138723153-138729834,chr5:138749448-138752228	27,847	1	2.2689
LOC389333	NM_001161546	chr5:138723153-138729834,chr5:138749448-138752228	27,847	1	1.9588
PAIP2	NM_016480	chr5:138723153-138729834	27	1	0.2167
SLC23A1	NM_152685	chr5:138723153-138729834,chr5:138749448-138752228	27,847	1	0.2194
SPATA24	NM_194296	chr5:138723153-138729834,chr5:138749448-138752228	27,847	1	0.6898
DNAJC18	NM_152686	chr5:138749448-138752228,chr5:138723153-138729834	27,847	1	0.4429
ARHGAP26	NM_015071	chr5:142430881-142438133,chr5:142599864-142603371	28,362	1	0.22
CDKN1B	NM_004064	chr12:12867107-12873641,chr12:12875723-12879507	29,266	1	2.1901
APOLD1	NM_001130415	chr12:12875723-12879507,chr12:12867107-12873641	29,266	1	0.322
MIR613	NR_030344	chr12:12867107-12873641,chr12:12875723-12879507	29,266	1	0.0537
GPR19	NM_006143	chr12:12867107-12873641,chr12:12875723-12879507	29,266	1	0.2317
FNBP1	NM_015033	chr9:132646821-132653420,chr9:132749265-132755265,chr9:132768563-132772951	30,128,215	1	0.3853
USP20	NM_006676	chr9:132646821-132653420	30	1	0.3086
C9orf78	NM_016520	chr9:132646821-132653420	30	1	0.5886
MKLN1	NM_001145354	chr7:130789983-130796208	31	1	0.1584
FLJ43663	NR_015431	chr7:130789983-130796208	31	1	0.3337
ARID5B	NM_032199	chr10:63659076-63665371,chr10:63806173-63811821	32,106	1	0.3449
KLF2	NM_016270	chr19:16434199-16440393	33	1	3.2777
IER2	NM_004907	chr19:13260640-13267076	34	1	1.6788
STX10	NM_003765	chr19:13260640-13267076	34	1	1.4037
NACC1	NM_052876	chr19:13260640-13267076	34	1	0.2389
LYL1	NM_005583	chr19:13260640-13267076	34	1	0.4916
TRMT1	NM_017722	chr19:13260640-13267076	34	1	0.5216
BRD2	NM_005104	chr6:32935724-32941888	35	1	2.2357
HLA-DMB	NM_002118	chr6:32935724-32941888	35	1	0.0564
HLA-DMA	NM_006120	chr6:32935724-32941888	35	1	0.0851
HLA-DOA	NM_002119	chr6:32935724-32941888	35	1	0.0422
PTCH1	NM_001083603	chr9:98267814-98273967	36	1	0.4949
HDGF	NM_004494	chr1:156716015-156722321	38	1	1.2755
C1orf66	NM_001142560	chr1:156716015-156722321	38	1	0.8058
PRCC	NM_005973	chr1:156716015-156722321	38	1	0.2894
CRABP2	NM_001878	chr1:156716015-156722321,chr1:156630058-156633507	38,404	1	0.0762
ISG20L2	NM_030980	chr1:156716015-156722321	38	1	0.67
MRPL24	NM_145729	chr1:156716015-156722321	38	1	0.5088
IQGAP2	NM_006633	chr5:75837983-75844317,chr5:75696751-75700448	39,482	1	0.2457
KIF21B	NM_017596	chr1:200986694-200992859	40	1	0.4064
PTGES3	NM_006601	chr12:57076754-57083273	41	1	0.5983
BAZ2A	NM_013449	chr12:57076754-57083273	41	1	0.2458
SNORD59B	NR_003046	chr12:57076754-57083273	41	1	0.3269
SNORD59A	NR_002737	chr12:57076754-57083273	41	1	0.3245
ATP5B	NM_001686	chr12:57076754-57083273	41	1	0.4474
NACA	NM_005594	chr12:57076754-57083273	41	1	0.2652
ACOXL	NM_001142807	chr2:111875069-111881101	42	1	0.197
BCL2L11	NM_006538	chr2:111875069-111881101	42	1	0.4555
LOC100129716	NR_027435	chr5:90674770-90680773	43	1	1.0409
ARRDC3	NM_020801	chr5:90674770-90680773	43	1	2.0407
JUNB	NM_002229	chr19:12899387-12905361	44	1	1.6553
BEST2	NM_017682	chr19:12899387-12905361	44	1	0.0452
RNASEH2A	NM_006397	chr19:12899387-12905361	44	1	0.1606
MAST1	NM_014975	chr19:12899387-12905361	44	1	0.0653
HOOK2	NM_013312	chr19:12899387-12905361	44	1	0.2415
PRDX2	NM_181738	chr19:12899387-12905361	44	1	0.2982
RTBDN	NM_001080997	chr19:12899387-12905361	44	1	0.0648
MUTED-TXNDC5	NR_037616	chr6:7905358-7911784,chr6:7915678-7918455	45,851	1	0.4121
TXNDC5	NM_001145549	chr6:7905358-7911784,chr6:7915678-7918455	45,851	1	1.1874
ZBTB7B	NM_015872	chr1:154971274-154977150,chr1:154945917-154949235,chr1:154926142-154929470	46,437,687	1	0.9877
CKS1B	NR_024163	chr1:154945917-154949235,chr1:154971274-154977150,chr1:154908313-154911383,chr1:154926142-154929470	46,437,602,687	1	1.243
MIR4258	NR_036212	chr1:154945917-154949235,chr1:154971274-154977150,chr1:154908313-154911383,chr1:154926142-154929470	46,437,602,687	1	1.555
