GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ENGASE	NM_001042573	chr17:77074412-77298069,chr17:77015496-77057339	1,177	1	0.8242
RBFOX3	NM_001082575	chr17:77074412-77298069,chr17:77348059-77455849,chr17:77456906-77479500,chr17:77519506-77546479	1,18,415,495	1	1.2745
C1QTNF1	NM_198593	chr17:77015496-77057339,chr17:77074412-77298069	1,177	1	1.2796
PDE9A	NM_001001581	chr21:44032309-44231057,chr21:44010744-44030446	2,547	1	1.7681
CASZ1	NM_001079843	chr1:10700043-10904008	3	1	1.4663
ONECUT3	NM_001080488	chr19:1668952-1812376	4	1	2.0707999999999998
ATP8B3	NM_138813	chr19:1668952-1812376	4	1	1.6252000000000002
LOC100288123	NR_034114	chr19:1668952-1812376	4	1	0.0
TCF3	NM_001136139	chr19:1668952-1812376	4	1	0.0
MIR1909	NR_031730	chr19:1668952-1812376	4	1	0.25179999999999997
REXO1	NM_020695	chr19:1668952-1812376	4	1	0.060700000000000004
ATCAY	NM_033064	chr19:3798329-3953549	5	1	1.2832000000000001
ITGB1BP3	NM_170678	chr19:3798329-3953549	5	1	1.6802
MATK	NM_002378	chr19:3798329-3953549,chr19:3773448-3797133	5,504	1	1.2692999999999999
ZFR2	NM_015174	chr19:3798329-3953549	5	1	1.8
MRPL54	NM_172251	chr19:3798329-3953549,chr19:3708040-3746996,chr19:3773448-3797133	5,185,504	1	0.0
APBA3	NM_004886	chr19:3798329-3953549,chr19:3708040-3746996,chr19:3773448-3797133	5,185,504	1	0.05199999999999999
RAX2	NM_032753	chr19:3798329-3953549,chr19:3708040-3746996,chr19:3773448-3797133	5,185,504	1	0.3393
MIR637	NR_030367	chr19:3798329-3953549	5	1	0.0
DAPK3	NM_001348	chr19:3798329-3953549	5	1	0.002599999999999991
SNORD37	NR_002602	chr19:3798329-3953549	5	1	0.0
EEF2	NM_001961	chr19:3798329-3953549	5	1	0.0
BAHCC1	NM_001080519	chr17:79316643-79473430	6	1	1.6139
