GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079038-141149682	1	1	2.6112
QPCT	NM_012413	chr2:37526047-37607444,chr2:37614243-37624986	2,416	1	3.2624
PRKD3	NM_005813	chr2:37526047-37607444	2	1	0.6115
FOXO3	NM_201559	chr6:108878121-108954012,chr6:108986350-108997679	3,362	1	1.1760000000000002
BTG2	NM_006763	chr1:203254720-203301212,chr1:203236214-203248574	4,363	1	3.2494
LOC730227	NR_034150	chr1:203254720-203301212,chr1:203236214-203248574	4,363	1	5.3687
FMOD	NM_002023	chr1:203254720-203301212	4	1	0.04340000000000002
INPP4A	NM_004027	chr2:99054560-99108248	5	1	1.0673
TMEM121	NM_025268	chr14:106023385-106056887	6	1	0.172
MUTED-TXNDC5	NR_037616	chr6:7885879-7921536,chr6:7958205-7965614	7,750	1	1.2689000000000001
TXNDC5	NM_001145549	chr6:7885879-7921536,chr6:7958205-7965614	7,750	1	3.8406000000000002
CCDC88C	NM_001080414	chr14:91829368-91885988,chr14:91812828-91823775	8,460	1	0.9244000000000001
DUSP22	NM_020185	chr6:289928-338092	9	1	2.5069999999999997
BCL2L1	NM_001191	chr20:30261972-30312318	10	1	1.7834
COX4I2	NM_032609	chr20:30261972-30312318	10	1	0.0
TPX2	NM_012112	chr20:30261972-30312318	10	1	0.005699999999999983
CCL1	NM_002981	chr17:32688343-32727186	11	1	1.7978
CCL8	NM_005623	chr17:32688343-32727186	11	1	0.001799999999999996
CCL13	NM_005408	chr17:32688343-32727186	11	1	0.2423
FAM46C	NM_017709	chr1:118141856-118189275,chr1:118194477-118219411	12,51	1	2.3217999999999996
CCL4L1	NM_001001435	chr17:34597768-34641861,chr17:34509013-34540328	13,25	1	2.3853
CCL3L1	NM_021006	chr17:34597768-34641861,chr17:34509013-34540328	13,25	1	3.869
CCL3L3	NM_001001437	chr17:34597768-34641861,chr17:34509013-34540328	13,25	1	3.8698
TBC1D3C	NM_001001418	chr17:34597768-34641861	13	1	0.0
TXNDC11	NM_015914	chr16:11794100-11837945,chr16:11761456-11786380	14,72	1	2.4739
SNN	NM_003498	chr16:11761456-11786380,chr16:11794100-11837945	14,72	1	1.6255000000000002
IGLL5	NM_001178126	chr22:23217639-23247634,chr22:23265085-23286843,chr22:23188532-23211073	15,18,121	1	7.6418
DEPDC6	NM_022783	chr8:120912558-120951310	17	1	0.6569
DSCC1	NM_024094	chr8:120912558-120951310	17	1	0.07800000000000001
SMAD7	NM_005904	chr18:46439433-46482984	19	1	1.5746
GPRIN3	NM_198281	chr4:90204731-90230270	20	1	2.0096
ERN1	NM_001433	chr17:62150031-62187309,chr17:62196759-62211357	21,251	1	1.1422
SNORD104	NR_004380	chr17:62150031-62187309,chr17:62196759-62211357	21,251	1	0.7048000000000001
SNORA76	NR_002995	chr17:62150031-62187309,chr17:62196759-62211357	21,251	1	0.7014
CHST15	NM_015892	chr10:125821816-125854980	22	1	1.1553
TNFRSF13B	NM_012452	chr17:16858797-16895686	23	1	1.7175
TBC1D3B	NM_001001417	chr17:34509013-34540328	25	1	0.0016999999999999793
KLHL6	NM_130446	chr3:183227750-183260906,chr3:183268743-183279130	26,1073	1	1.3734
PRDM1	NM_001198	chr6:106530472-106556477	27	1	3.1529
FNDC3B	NM_001135095	chr3:171801653-171827315	28	1	0.3561
PRKRIP1	NM_024653	chr7:102063575-102093220	29	1	1.3668
ORAI2	NM_032831	chr7:102063575-102093220	29	1	2.0845
LRWD1	NM_152892	chr7:102063575-102093220	29	1	0.13759999999999997
ALKBH4	NM_017621	chr7:102063575-102093220	29	1	0.3186
POLR2J	NM_006234	chr7:102063575-102093220	29	1	0.05750000000000002
REPIN1	NM_013400	chr7:150052558-150084926,chr7:150100543-150118956	30,341	1	3.5194
ZNF775	NM_173680	chr7:150052558-150084926,chr7:150100543-150118956,chr7:150124592-150134391	30,341,601	1	2.197
LRRC61	NM_001142928	chr7:150052558-150084926	30	1	0.5486
C7orf29	NM_138434	chr7:150052558-150084926	30	1	0.0
LOC728743	NR_027237	chr7:150100543-150118956,chr7:150052558-150084926,chr7:150124592-150134391	30,341,601	1	2.577
LOC285972	NR_034033	chr7:150124592-150134391,chr7:150052558-150084926,chr7:150100543-150118956	30,341,601	1	1.0880999999999998
ACTR3C	NM_001164458	chr7:150052558-150084926	30	1	0.13480000000000003
RARRES2	NM_002889	chr7:150052558-150084926	30	1	0.0
PDCD4	NM_145341	chr10:112599770-112633348	31	1	0.3681
LOC282997	NR_026932	chr10:112599770-112633348	31	1	2.8135000000000003
SHOC2	NM_007373	chr10:112599770-112633348	31	1	0.001700000000000007
NCRNA00081	NM_001195306	chr10:112599770-112633348	31	1	0.1602
UTP3	NM_020368	chr4:71523463-71555180	32	1	0.715
IGJ	NM_144646	chr4:71523463-71555180	32	1	2.1666
ENAM	NM_031889	chr4:71523463-71555180	32	1	0.0
RUFY3	NM_001130709	chr4:71523463-71555180	32	1	0.045700000000000005
CEACAM21	NM_001098506	chr19:42022224-42062902	33	1	0.021100000000000008
GAS2	NM_001143830	chr11:22676868-22704028	34	1	0.7071
FANCF	NM_022725	chr11:22676868-22704028	34	1	0.3909
TRAM2	NM_012288	chr6:52392473-52424382,chr6:52430638-52443092,chr6:52358328-52366298	35,590,913	1	1.2618999999999998
CCR3	NM_001837	chr3:46317555-46347535,chr3:46245535-46263851	36,170	1	0.018299999999999997
CCR2	NM_001123396	chr3:46389408-46397088,chr3:46317555-46347535	36,827	1	1.4638
CD28	NM_006139	chr2:204523795-204574128	37	1	1.2909
CELF2	NM_001025077	chr10:11202249-11224033,chr10:11282742-11304890	38,112	1	0.46599999999999997
VOPP1	NM_030796	chr7:55614390-55643569,chr7:55569065-55586212,chr7:55594724-55605404	39,148,168	1	1.5334
NDUFV2	NM_021074	chr18:9101579-9126458,chr18:9133184-9157584,chr18:9054061-9084925	40,74,76	1	1.5936
FEM1B	NM_015322	chr15:68568812-68599539	41	1	1.4079
ITGA11	NM_001004439	chr15:68568812-68599539	41	1	0.11720000000000001
CLN6	NM_017882	chr15:68568812-68599539,chr15:68478249-68485862	41,807	1	0.501
C5orf56	NM_001013717	chr5:131744847-131774520,chr5:131790170-131804390	42,243	1	2.2662
SLC22A5	NM_003060	chr5:131744847-131774520	42	1	0.04619999999999999
MIR3936	NR_037500	chr5:131744847-131774520	42	1	0.1477
CPEB4	NM_030627	chr5:173309390-173344078	43	1	0.5504
ADAMTSL4	NM_019032	chr1:150531781-150553921	44	1	3.5177
MCL1	NM_001197320	chr1:150531781-150553921	44	1	0.9992000000000001
MIR4257	NR_036211	chr1:150531781-150553921	44	1	0.0
ENSA	NM_207046	chr1:150531781-150553921	44	1	0.41709999999999997
C1orf186	NM_001007544	chr1:206282002-206311340	45	1	1.3118999999999998
CTSE	NM_148964	chr1:206282002-206311340	45	1	0.01770000000000002
NEAT1	NR_028272	chr11:65183167-65199976	46	1	7.6703
FRMD8	NM_031904	chr11:65183167-65199976	46	1	1.0569
MIR612	NR_030343	chr11:65183167-65199976,chr11:65254255-65278981	46,129	1	0.31409999999999993
SLC25A45	NM_001077241	chr11:65183167-65199976	46	1	0.8168
UBE2J1	NM_016021	chr6:90056089-90086260	48	1	1.2891000000000001
RRAGD	NM_021244	chr6:90056089-90086260	48	1	0.3928
GABRR2	NM_002043	chr6:90056089-90086260	48	1	0.19499999999999998
FLI1	NM_002017	chr11:128585312-128610036	50	1	0.6965
COPS7B	NM_022730	chr2:232687115-232714641	52	1	0.0322
PDE6D	NM_002601	chr2:232687115-232714641	52	1	0.017199999999999993
MIR1471	NR_031717	chr2:232687115-232714641	52	1	0.0
SDC1	NM_002997	chr2:20404556-20426545	53	1	2.5978
KLF13	NM_015995	chr15:31628780-31660689	54	1	1.298
CHMP4B	NM_176812	chr20:32423906-32452547,chr20:32398515-32418745	55,213	1	1.7734
LOC400958	NR_036586	chr2:65155656-65179029,chr2:65139752-65146860	57,766	1	1.7918
SLC1A4	NM_001193493	chr2:65155656-65179029	57	1	0.368
IRF2	NM_002199	chr4:185317366-185350248,chr4:185366581-185381695	58,496	1	1.9156000000000002
CDC6	NM_001254	chr17:38459184-38484823	59	1	0.06709999999999999
RARA	NM_000964	chr17:38459184-38484823	59	1	1.5343
GJD3	NM_152219	chr17:38459184-38484823	59	1	0.0030000000000000027
LOC284632	NR_027087	chr1:24511940-24533858	60	1	1.1079
IL28RA	NM_173065	chr1:24511940-24533858	60	1	1.7318
IL22RA1	NM_021258	chr1:24511940-24533858	60	1	0.0
PMVK	NM_006556	chr1:154907845-154935745	61	1	1.4333
PBXIP1	NM_020524	chr1:154907845-154935745	61	1	2.2831
PYGO2	NM_138300	chr1:154907845-154935745	61	1	1.7323
