GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
FOXO3	NM_201559	chr6:108878121-108954012,chr6:108986350-108997679	1,355	1	1.1760000000000002
QPCT	NM_012413	chr2:37526047-37607444,chr2:37614243-37624986	2,404	1	3.2624
PRKD3	NM_005813	chr2:37526047-37607444	2	1	0.6115
ZBTB38	NM_001080412	chr3:141079038-141149682	3	1	2.6112
INPP4A	NM_004027	chr2:99054560-99108248	4	1	1.0673
CCDC88C	NM_001080414	chr14:91829368-91885988,chr14:91812828-91823775,chr14:91781739-91792053	5,391,1019	1	0.9244000000000001
BCL2L1	NM_001191	chr20:30261972-30312318	6	1	1.7834
COX4I2	NM_032609	chr20:30261972-30312318	6	1	0.0
TPX2	NM_012112	chr20:30261972-30312318	6	1	0.005699999999999983
FAM46C	NM_017709	chr1:118141856-118189275,chr1:118194477-118219411	7,55	1	2.3217999999999996
BTG2	NM_006763	chr1:203254720-203301212,chr1:203236214-203248574	8,353	1	3.2494
LOC730227	NR_034150	chr1:203254720-203301212,chr1:203236214-203248574	8,353	1	5.3687
FMOD	NM_002023	chr1:203254720-203301212	8	1	0.04340000000000002
SMAD7	NM_005904	chr18:46439433-46482984	9	1	1.5746
CCL4L1	NM_001001435	chr17:34597768-34641861,chr17:34509013-34540328	10,31	1	2.3853
CCL3L1	NM_021006	chr17:34597768-34641861,chr17:34509013-34540328	10,31	1	3.869
CCL3L3	NM_001001437	chr17:34597768-34641861,chr17:34509013-34540328	10,31	1	3.8698
TBC1D3C	NM_001001418	chr17:34597768-34641861	10	1	0.0
DUSP22	NM_020185	chr6:289928-338092	11	1	2.5069999999999997
DEPDC6	NM_022783	chr8:120912558-120951310	12	1	0.6569
DSCC1	NM_024094	chr8:120912558-120951310	12	1	0.07800000000000001
CCL1	NM_002981	chr17:32688343-32727186	13	1	1.7978
CCL8	NM_005623	chr17:32688343-32727186	13	1	0.001799999999999996
CCL13	NM_005408	chr17:32688343-32727186	13	1	0.2423
TXNDC11	NM_015914	chr16:11794100-11837945,chr16:11761456-11786380	14,64	1	2.4739
SNN	NM_003498	chr16:11761456-11786380,chr16:11794100-11837945,chr16:11712508-11719786	14,64,1153	1	1.6255000000000002
MUTED-TXNDC5	NR_037616	chr6:7885879-7921536,chr6:7958205-7965614	15,1011	1	1.2689000000000001
TXNDC5	NM_001145549	chr6:7885879-7921536,chr6:7958205-7965614	15,1011	1	3.8406000000000002
ERN1	NM_001433	chr17:62150031-62187309,chr17:62196759-62211357	16,192	1	1.1422
SNORD104	NR_004380	chr17:62150031-62187309,chr17:62196759-62211357	16,192	1	0.7048000000000001
SNORA76	NR_002995	chr17:62150031-62187309,chr17:62196759-62211357	16,192	1	0.7014
TMEM121	NM_025268	chr14:106023385-106056887,chr14:105947369-105958441	18,1226	1	0.172
CHST15	NM_015892	chr10:125821816-125854980	19	1	1.1553
CCR3	NM_001837	chr3:46317555-46347535,chr3:46245535-46263851	21,199	1	0.018299999999999997
CCR2	NM_001123396	chr3:46389408-46397088,chr3:46317555-46347535,chr3:46421090-46439163	21,219,912	1	1.4638
KLHL6	NM_130446	chr3:183227750-183260906,chr3:183268743-183279130	22,1096	1	1.3734
