GENE	H3k18ac_8_DMSO_compare_TSS_SIGNAL	H3k18ac_8_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
BRD2	42979.9564	9527.6594	-33452.297	0.18145290458989	-2.17347027427661
LPXN	40215.194	11770.5873	-28444.6067	0.226419359402799	-1.77255437344387
NCRNA00167	19256.0204	1558.6448	-17697.3756	0.074882049988486	-3.6269454809017
PRDM10	19041.328	1558.6448	-17482.6832	0.0756624688358812	-3.61077000565689
FLJ43663	24839.6493	8215.4496	-16624.1997	0.248538043248753	-1.5962333693238
UBE2D3	19073.3796	2749.2507	-16324.1289	0.125981637511405	-2.79445012138356
RTP4	17326.6	1099.2064	-16227.3936	0.0596558096909126	-3.97845436778825
CALM3	15308.6	100.2358	-15208.3642	0.00650508586768119	-7.25480067110506
PTPN7	16458.7784	1275.7441	-15183.0343	0.0719356328877758	-3.68944638558044
SMC4	18969.7081	3877.7343	-15091.9738	0.169722905177343	-2.29041161981966
FARSB	20921.2	6039.9762	-14881.2238	0.224024951849096	-1.79235083432507
EIF4A2	19507.8408	4845.9781	-14661.8627	0.19898226721231	-2.00919431388564
GART	15110.031	629.4257	-14480.6053	0.0399903066539775	-4.58532672380343
C12orf61	17158.5199	2977.182	-14181.3379	0.147855883782229	-2.52690578713025
PJA2	17340	3193.1081	-14146.8919	0.155510217179444	-2.44107059848022
CLN3	14587.32	795.1865	-13792.1335	0.0516942086128811	-4.1972777794461
RPRD2	16014.4	2688.3616	-13326.0384	0.143741424795791	-2.5745706396989
CBLL1	13449	204.4838	-13244.5162	0.0149766757697402	-6.03936854320142
CLTC	14492.4	1521.7454	-12970.6546	0.0950250770172225	-3.25149762091617
SON	13546.8452	629.4257	-12917.4195	0.0443999486494012	-4.42777701817433
USP1	13325.6384	586.9908	-12738.6476	0.0421912200463159	-4.50472294861758
KCTD9	12886.3424	220.5132	-12665.8292	0.0168242640897028	-5.86883400505439
ZNF335	13550.6	887.016	-12663.584	0.0614378440318679	-3.9332527950118
C7orf55	14833.8	2240.2161	-12593.5839	0.131206160687643	-2.72717841069238
BRP44	12566.769	278.9087	-12287.8603	0.0217122604594073	-5.49367702364669
IFT80	15911.471	3877.7343	-12033.7367	0.195951997122391	-2.03678135823073
CCM2	29188.5768	17385.813	-11802.7638	0.3732912674682	-0.747493336143829
FAM36A	20785.4	9004.3553	-11781.0447	0.302263486534916	-1.20687562197884
CGGBP1	11878.8524	410.8011	-11468.0513	0.0334265811481178	-4.85381161105393
CDCA2	11682.8192	220.5132	-11462.306	0.0185253332923812	-5.7273796264633
PAXIP1	11561.206	190.5084	-11370.6976	0.0162111155458305	-5.92329347808189
UBQLN1	12095.4	743.2593	-11352.1407	0.0578922831919062	-4.02444906051196
DCAF6	11563.061	278.9087	-11284.1523	0.0235525598414595	-5.37358661465004
UPF2	11992.9605	722.9471	-11270.0134	0.0568537553701633	-4.05215394116689
HNRNPK	11767.4606	517.858	-11249.6026	0.0421525901656307	-4.50610265649095
HSPA9	12874.8	1714.0939	-11160.7061	0.117493067791795	-2.90903197213323
ZC3H6	11206.0936	164.1609	-11041.9327	0.0144377507117365	-6.09302909220994
LOC202781	11219.518	190.5084	-11029.0096	0.0166965783707564	-5.88001227643578
USF1	24637.8	13837.1784	-10800.6216	0.359640966036254	-0.832323651560565
FAM53C	11423.7856	693.6688	-10730.1168	0.0572454227680032	-4.04165000204986
RMI1	11200.3472	517.858	-10682.4892	0.0441926038298083	-4.43484308904628
MAT2A	14391.2	4017.6587	-10373.5413	0.218245941558561	-1.84075997771253
EIF3B	22440.2	12100.1322	-10340.0678	0.350318929474569	-0.891062724382659
MIRLET7I	13296.5084	2977.182	-10319.3264	0.182944490574799	-2.15902812689909
RFX3	12670.4	2361.7043	-10308.6957	0.157110691415306	-2.42356182376054
LOC100129387	10284.0922	45.8964	-10238.1958	0.00444302523238022	-7.80781773755281
ZNF398	17840.436	7707.5511	-10132.8849	0.301689172999465	-1.21080641917204
FLJ10038	10167.8536	45.8964	-10121.9572	0.00449358952392608	-7.7914184512344
MSL2	17650.8696	7580.2108	-10070.6588	0.300431478946894	-1.21942938772491
UBE2M	11089.4522	1043.0107	-10046.4415	0.0859685876311231	-3.4103622372753
MDM2	16548	6593.928	-9954.072	0.284934254397473	-1.32744682346285
LOC348840	10585.4	654.7019	-9930.6981	0.0582469719424875	-4.01509381080632
SMC2	10091.628	195.0111	-9896.6169	0.0189577079650826	-5.69345887693437
PFN1	23939.6	14100.3759	-9839.2241	0.370672577108547	-0.763665423152464
LOC100131691	10877.1918	1043.0107	-9834.1811	0.0874994111886942	-3.38248027607389
ITGA4	15324.2	5497.6382	-9826.5618	0.264032317761455	-1.47892788876022
C11orf10	11313.0064	1579.404	-9733.6024	0.122506494208407	-2.84053021811187
FEN1	11312.9488	1579.404	-9733.5448	0.122507041538609	-2.84052287263331
MIR611	11300.0848	1579.404	-9720.6808	0.122629401253876	-2.83888144483231
