GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
FAM46C	NM_017709	chr1:118147638-118177052,chr1:118195668-118202868	1,87	1	0.9317
MUTED-TXNDC5	NR_037616	chr6:7887536-7914378,chr6:7914979-7919007	2,293	1	0.3437
TXNDC5	NM_001145549	chr6:7887536-7914378,chr6:7914979-7919007	2,293	1	0.8858
NEAT1	NR_028272	chr11:65184022-65199000	3	1	1.6733
FRMD8	NM_031904	chr11:65184022-65199000	3	1	0.2843
MIR612	NR_030343	chr11:65184022-65199000,chr11:65243826-65245897	3,633	1	0.194
SLC25A45	NM_001077241	chr11:65184022-65199000	3	1	0.3454
MALAT1	NR_002819	chr11:65263664-65275373,chr11:65243826-65245897	4,633	1	1.0962
SCYL1	NM_001048218	chr11:65263664-65275373,chr11:65336113-65345413,chr11:65243826-65245897	4,42,633	1	0.217
MEF2C	NM_001131005	chr5:88167972-88186923,chr5:88118515-88123773,chr5:88025683-88031330	5,486,495	1	0.2822
IGLL5	NM_001178126	chr22:23222842-23239085,chr22:23270093-23281814	6,9	1	0.9891
MKLN1	NM_001145354	chr7:130788667-130797060	7	1	0.1779
FLJ43663	NR_015431	chr7:130788667-130797060	7	1	0.2523
CHD2	NM_001042572	chr15:93443158-93452098,chr15:93424574-93429742	10,25	1	0.4217
MIR3175	NR_036136	chr15:93443158-93452098,chr15:93424574-93429742	10,25	1	1.5117
LOC100507217	NR_037600	chr15:93424574-93429742,chr15:93443158-93452098,chr15:93373946-93377861	10,25,209	1	0.8173
MLL5	NM_182931	chr7:104650757-104659004,chr7:104622409-104625633	11,258	1	0.2889
LOC100216545	NR_024586	chr7:104650757-104659004,chr7:104622409-104625633	11,258	1	1.1584
SIN3A	NM_015477	chr15:75742245-75748896	12	1	0.3262
LOC442421	NR_024496	chr9:66454627-66460801	13	1	0.4125
COMMD3	NM_012071	chr10:22601782-22615475,chr10:22623859-22630689	14,204	1	0.9554
BMI1	NM_005180	chr10:22601782-22615475,chr10:22623859-22630689	14,204	1	0.71
SPAG6	NM_172242	chr10:22601782-22615475,chr10:22623859-22630689	14,204	1	0.1286
CCDC88C	NM_001080414	chr14:91829901-91843518,chr14:91879592-91885172	15,251	1	0.2961
UBC	NM_021009	chr12:125395651-125406439	16	1	0.8374
SCARB1	NM_001082959	chr12:125395651-125406439	16	1	0.0698
LOC723809	NR_027374	chr7:104581275-104587186	17	1	0.1483
ISG20	NM_002201	chr15:89177497-89185772,chr15:89164481-89171966	18,113	1	0.6434
MIR1179	NR_031590	chr15:89177497-89185772,chr15:89164481-89171966	18,113	1	0.1161
MIR7-2	NR_029606	chr15:89177497-89185772,chr15:89164481-89171966	18,113	1	0.1319
AEN	NM_022767	chr15:89164481-89171966,chr15:89177497-89185772	18,113	1	0.5733
GLCCI1	NM_138426	chr7:8004623-8017761	19	1	0.2749
LOC100129716	NR_027435	chr5:90674182-90680862	20	1	0.3372
ARRDC3	NM_020801	chr5:90674182-90680862	20	1	0.5975
B2M	NM_004048	chr15:45001924-45007781,chr15:45018114-45023258	21,59	1	0.8671
TRIM69	NM_182985	chr15:45001924-45007781,chr15:45018114-45023258	21,59	1	0.2202
SPG11	NM_001160227	chr15:45001924-45007781	21	1	0.1951
PATL2	NM_001145112	chr15:45001924-45007781,chr15:45018114-45023258	21,59	1	0.3893
KIAA1370	NM_019600	chr15:52968642-52973492	22	1	0.3159
ZFP36	NM_003407	chr19:39892759-39902518	23	1	0.9696
MED29	NM_017592	chr19:39892759-39902518	23	1	0.4754
PLEKHG2	NM_022835	chr19:39892759-39902518	23	1	0.2252
SUPT5H	NM_001130825	chr19:39892759-39902518	23	1	0.1359
PAF1	NM_019088	chr19:39892759-39902518	23	1	0.2268
RPS16	NM_001020	chr19:39892759-39902518	23	1	0.1174
PRDM1	NM_001198	chr6:106531929-106542798,chr6:106544856-106551847	24,343	1	0.581
VPS37B	NM_024667	chr12:123371421-123381439	26	1	0.4928
KLF13	NM_015995	chr15:31616408-31622191,chr15:31636633-31642151,chr15:31644171-31647387,chr15:31651466-31655114,chr15:31656499-31660991	27,104,326,475,627	1	0.6608
IL16	NM_172217	chr15:81584233-81596561	28	1	0.271
STARD5	NM_181900	chr15:81584233-81596561	28	1	0.3757
ZFP91-CNTF	NR_024091	chr11:58340282-58347880	29	1	0.3021
ZFP91	NM_053023	chr11:58340282-58347880	29	1	0.316
LPXN	NM_004811	chr11:58340282-58347880	29	1	0.2803
CNTF	NM_000614	chr11:58340282-58347880	29	1	0.1768
ARIH1	NM_005744	chr15:72765212-72768332	30	1	0.2376
CSK	NM_001127190	chr15:75073636-75086411	31	1	0.5251
CYP1A2	NM_000761	chr15:75073636-75086411	31	1	0.1184
LMAN1L	NM_021819	chr15:75073636-75086411	31	1	0.1261
CPLX3	NM_001030005	chr15:75073636-75086411	31	1	0.1346
ULK3	NM_001099436	chr15:75073636-75086411	31	1	0.2253
FAM100B	NM_182565	chr17:74258539-74269400	32	1	0.7168
RNF157	NM_052916	chr17:74258539-74269400	32	1	0.1212
QRICH2	NM_032134	chr17:74258539-74269400	32	1	0.1665
TRIB1	NM_025195	chr8:126441283-126449912	34	1	0.6571
FMNL1	NM_005892	chr17:43298275-43307738	35	1	0.4316
LOC100133991	NR_024434	chr17:43298275-43307738	35	1	0.1405
C17orf46	NM_152343	chr17:43298275-43307738	35	1	0.0941
IRF2BP2	NM_182972	chr1:234738307-234748948	36	1	0.7973
NCRNA00184	NR_033927	chr1:234738307-234748948	36	1	0.0657
ZBTB38	NM_001080412	chr3:141101463-141111821,chr3:141118013-141126734,chr3:141128053-141135038,chr3:141085771-141089774,chr3:141097327-141100773	37,55,144,277,612	1	0.4081
IDH2	NM_002168	chr15:90637369-90646493	38	1	0.4892
KLF2	NM_016270	chr19:16434794-16439814,chr19:16475522-16478662,chr19:16481082-16484155	39,364,619	1	0.8713
SPERT	NM_152719	chr13:46268371-46277206	40	1	0.408
SSSCA1	NM_006396	chr11:65336113-65345413,chr11:65353769-65358037,chr11:65380843-65384120	42,514,660	1	0.8547
FAM89B	NM_001098785	chr11:65336113-65345413,chr11:65353769-65358037,chr11:65380843-65384120	42,514,660	1	0.8601
EHBP1L1	NM_001099409	chr11:65336113-65345413,chr11:65353769-65358037,chr11:65380843-65384120	42,514,660	1	0.4615
PCNXL3	NM_032223	chr11:65380843-65384120,chr11:65336113-65345413,chr11:65353769-65358037	42,514,660	1	0.251
LTBP3	NM_021070	chr11:65336113-65345413,chr11:65353769-65358037	42,514	1	0.2387
KCNK7	NM_033455	chr11:65336113-65345413,chr11:65353769-65358037,chr11:65380843-65384120	42,514,660	1	0.3198
MAP3K11	NM_002419	chr11:65380843-65384120,chr11:65336113-65345413,chr11:65353769-65358037	42,514,660	1	0.2572
ZBTB20	NM_001164347	chr3:114164983-114176203	43	1	0.1581
TEX9	NM_198524	chr15:56656791-56666617	44	1	0.2425
IQSEC1	NM_001134382	chr3:13050480-13059307	45	1	0.1538
NR3C1	NM_001020825	chr5:142779465-142785642	46	1	0.2161
JUNB	NM_002229	chr19:12898969-12905258	47	1	0.8364
BEST2	NM_017682	chr19:12898969-12905258	47	1	0.0705
RNASEH2A	NM_006397	chr19:12898969-12905258	47	1	0.0902
MAST1	NM_014975	chr19:12898969-12905258	47	1	0.0681
HOOK2	NM_013312	chr19:12898969-12905258	47	1	0.1727
PRDX2	NM_181738	chr19:12898969-12905258	47	1	0.133
