GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
ZBTB38	NM_001080412	chr3:141079237-141160651	1	1	3.6307
RASA2	NM_006506	chr3:141079237-141160651	1	1	0.018000000000000002
SNN	NM_003498	chr16:11761624-11843184	2	1	2.3506
TXNDC11	NM_015914	chr16:11761624-11843184	2	1	3.7737000000000003
ZC3H7A	NM_014153	chr16:11761624-11843184	2	1	0.3278
FOXO3	NM_201559	chr6:108878091-108960787,chr6:108986320-108997462	3,304	1	1.6412
QPCT	NM_012413	chr2:37525743-37606696,chr2:37615230-37625044	4,677	1	4.2553
PRKD3	NM_005813	chr2:37525743-37606696	4	1	0.9715999999999999
CCDC88C	NM_001080414	chr14:91812872-91885991,chr14:91781662-91802214	5,263	1	1.5467000000000002
BMP6	NM_001718	chr6:7878401-7919873	6	1	0.022900000000000004
MUTED-TXNDC5	NR_037616	chr6:7878401-7919873	6	1	1.738
TXNDC5	NM_001145549	chr6:7878401-7919873	6	1	5.9895000000000005
BCL2L1	NM_001191	chr20:30261876-30312405	7	1	2.9184
COX4I2	NM_032609	chr20:30261876-30312405	7	1	0.0
TPX2	NM_012112	chr20:30261876-30312405	7	1	0.06450000000000002
INPP4A	NM_004027	chr2:99054702-99108245	8	1	1.444
TMEM121	NM_025268	chr14:106023355-106052918	9	1	0.1006
DUSP22	NM_020185	chr6:290082-337919	10	1	3.2743
CHMP4B	NM_176812	chr20:32398606-32452433	11	1	2.5751999999999997
FAM46C	NM_017709	chr1:118141992-118188232,chr1:118194891-118219254	12,63	1	3.7309
SMAD7	NM_005904	chr18:46440389-46480229	13	1	2.579
IGLL5	NM_001178126	chr22:23217679-23247213,chr22:23268151-23286136,chr22:23189059-23210051	14,21,124	1	10.0081
GPRIN3	NM_198281	chr4:90205172-90230109	15	1	2.713
NEAT1	NR_028272	chr11:65183170-65212855,chr11:65148383-65157287	16,879	1	12.0858
MIR612	NR_030343	chr11:65183170-65212855	16	1	0.48919999999999997
FRMD8	NM_031904	chr11:65148383-65157287,chr11:65183170-65212855	16,879	1	1.718
SLC25A45	NM_001077241	chr11:65148383-65157287,chr11:65183170-65212855	16,879	1	1.4685000000000001
CCL4L1	NM_001001435	chr17:34597754-34641571,chr17:34509765-34540161	17,40	1	1.8498999999999999
CCL3L1	NM_021006	chr17:34597754-34641571,chr17:34509765-34540161	17,40	1	4.520700000000001
CCL3L3	NM_001001437	chr17:34597754-34641571,chr17:34509765-34540161	17,40	1	4.5231
TBC1D3C	NM_001001418	chr17:34597754-34641571	17	1	0.0
ERN1	NM_001433	chr17:62150126-62187177,chr17:62195764-62210498	18,199	1	1.6062
SNORD104	NR_004380	chr17:62150126-62187177,chr17:62195764-62210498	18,199	1	0.8346
SNORA76	NR_002995	chr17:62150126-62187177,chr17:62195764-62210498	18,199	1	0.835
CHST15	NM_015892	chr10:125822014-125854871	19	1	1.597
BTG2	NM_006763	chr1:203254961-203281721,chr1:203288206-203298404,chr1:203236315-203248405	20,54,447	1	4.1843
LOC730227	NR_034150	chr1:203254961-203281721,chr1:203288206-203298404,chr1:203236315-203248405	20,54,447	1	7.1023
FMOD	NM_002023	chr1:203254961-203281721,chr1:203288206-203298404	20,54	1	0.0
PRKRIP1	NM_024653	chr7:102063371-102093296	22	1	2.1477999999999997
ORAI2	NM_032831	chr7:102063371-102093296	22	1	3.2345
LRWD1	NM_152892	chr7:102063371-102093296	22	1	0.3516
ALKBH4	NM_017621	chr7:102063371-102093296	22	1	0.5814
POLR2J	NM_006234	chr7:102063371-102093296	22	1	0.2583
VOPP1	NM_030796	chr7:55569163-55605701,chr7:55616347-55643009	24,61	1	2.0974000000000004
CCL1	NM_002981	chr17:32688361-32719727	25	1	1.4911
CCL8	NM_005623	chr17:32688361-32719727	25	1	0.0
CCL13	NM_005408	chr17:32688361-32719727	25	1	0.016699999999999993
SELPLG	NM_003006	chr12:109009359-109036441	26	1	7.3102
TMEM119	NM_181724	chr12:109009359-109036441,chr12:108952822-108970688	26,150	1	0.0
PRDM1	NM_001198	chr6:106530329-106556460	27	1	4.5849
PMVK	NM_006556	chr1:154907906-154936167,chr1:154942227-154957814	28,391	1	2.2296
PBXIP1	NM_020524	chr1:154907906-154936167,chr1:154942227-154957814,chr1:154971127-154979633	28,391,618	1	3.8572999999999995
PYGO2	NM_138300	chr1:154907906-154936167,chr1:154942227-154957814,chr1:154971127-154979633	28,391,618	1	3.4376
SHC1	NM_001130041	chr1:154907906-154936167,chr1:154942227-154957814,chr1:154971127-154979633	28,391,618	1	2.3924
CKS1B	NR_024163	chr1:154942227-154957814,chr1:154907906-154936167,chr1:154971127-154979633	28,391,618	1	2.3061000000000003
MIR4258	NR_036212	chr1:154942227-154957814,chr1:154907906-154936167,chr1:154971127-154979633	28,391,618	1	2.7870999999999997
FLAD1	NM_201398	chr1:154942227-154957814,chr1:154907906-154936167,chr1:154971127-154979633	28,391,618	1	0.2822
LENEP	NM_018655	chr1:154907906-154936167,chr1:154942227-154957814,chr1:154971127-154979633	28,391,618	1	0.1266
ZBTB7B	NM_015872	chr1:154971127-154979633,chr1:154907906-154936167,chr1:154942227-154957814	28,391,618	1	1.4013
WWOX	NM_016373	chr16:78763280-78804943	29	1	0.017599999999999998
CELF2	NM_001025077	chr10:11202468-11223902,chr10:11278900-11304714	30,78	1	0.7081000000000001
TRAM2	NM_012288	chr6:52389115-52424728,chr6:52430683-52443007	31,450	1	1.8635000000000002
ZNF740	NM_001004304	chr12:53582067-53607643	32	1	0.9281999999999999
ITGB7	NM_000889	chr12:53582067-53607643	32	1	5.7486
RARG	NM_000966	chr12:53582067-53607643	32	1	1.6113
MFSD5	NM_001170790	chr12:53582067-53607643	32	1	0.3108
CSAD	NM_015989	chr12:53582067-53607643	32	1	0.324
GAS2	NM_001143830	chr11:22676612-22704067	33	1	0.9218999999999999
FANCF	NM_022725	chr11:22676612-22704067	33	1	0.7379
DEPDC6	NM_022783	chr8:120915644-120948191	34	1	0.754
DSCC1	NM_024094	chr8:120915644-120948191	34	1	0.1405
KLHL6	NM_130446	chr3:183219892-183261117	35	1	1.7808000000000002
FEM1B	NM_015322	chr15:68568572-68599548	36	1	2.4277
ITGA11	NM_001004439	chr15:68568572-68599548	36	1	0.195
CLN6	NM_017882	chr15:68568572-68599548,chr15:68478638-68485688	36,758	1	0.7098
C5orf56	NM_001013717	chr5:131744658-131774500,chr5:131789744-131816129	37,134	1	3.2124
SLC22A5	NM_003060	chr5:131744658-131774500	37	1	0.06269999999999999
MIR3936	NR_037500	chr5:131744658-131774500	37	1	0.2519
ADAMTSL4	NM_019032	chr1:150532171-150553199	38	1	5.0023
MCL1	NM_001197320	chr1:150532171-150553199	38	1	1.3668
MIR4257	NR_036211	chr1:150532171-150553199	38	1	0.0
ENSA	NM_207046	chr1:150532171-150553199	38	1	0.7177
ATN1	NM_001007026	chr12:7045650-7085673	39	1	1.5495
C12orf57	NM_138425	chr12:7045650-7085673	39	1	2.2220999999999997
PTPN6	NM_080548	chr12:7045650-7085673	39	1	3.6325
MIR200C	NR_029779	chr12:7045650-7085673	39	1	2.9634
MIR141	NR_029682	chr12:7045650-7085673	39	1	2.2148
EMG1	NM_006331	chr12:7045650-7085673	39	1	0.4471
PHB2	NM_007273	chr12:7045650-7085673	39	1	0.9766
SCARNA12	NR_003010	chr12:7045650-7085673	39	1	0.7238
LPCAT3	NM_005768	chr12:7045650-7085673	39	1	0.06109999999999999
LRRC23	NM_006992	chr12:7045650-7085673	39	1	0.44630000000000003
ENO2	NM_001975	chr12:7045650-7085673	39	1	1.1694
TBC1D3B	NM_001001417	chr17:34509765-34540161	40	1	0.0
PLA2G15	NM_012320	chr16:68278059-68320716	41	1	1.8167
SLC7A6	NM_003983	chr16:68278059-68320716	41	1	0.8327
PRMT7	NM_001184824	chr16:68278059-68320716	41	1	0.19780000000000003
ESRP2	NM_024939	chr16:68278059-68320716	41	1	0.2342
SLC7A6OS	NM_032178	chr16:68278059-68320716	41	1	0.2549
REPIN1	NM_013400	chr7:150062674-150084758	42	1	5.4891000000000005
ZNF775	NM_173680	chr7:150062674-150084758	42	1	3.1464000000000003
LRRC61	NM_001142928	chr7:150062674-150084758	42	1	0.5304
C7orf29	NM_138434	chr7:150062674-150084758	42	1	0.0
LOC728743	NR_027237	chr7:150062674-150084758	42	1	4.0068
LOC285972	NR_034033	chr7:150062674-150084758	42	1	1.3657000000000001
