GENE	H3k18ac_4_DMSO_compare_TSS_SIGNAL	H3k18ac_4_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
FARSB	32654	4288.0767	-28365.9233	0.116075680715589	-2.9288571113116
EIF3B	38510.6	11541.3808	-26969.2192	0.230587893136889	-1.73843976368647
BRD2	33840.0972	6946.6781	-26893.4191	0.170316923779949	-2.28433856097661
NCRNA00167	24695.1592	956.4858	-23738.6734	0.0372875033940318	-4.69034090854784
ZNF335	24596.6	903.7598	-23692.8402	0.0354410607178962	-4.76637570854201
PRDM10	24473.7252	956.4858	-23517.2394	0.0376121849716465	-4.67734635325667
CALM3	22599	76.4319	-22522.5681	0.00337069213662916	-8
LPXN	28495.6913	6489.5043	-22006.187	0.185492868875085	-2.13456360514908
C11orf10	21837.2772	1812.1622	-20025.115	0.0766260108474284	-3.5910089871546
FEN1	21826.8068	1812.1622	-20014.6446	0.0766599507787332	-3.59031708694455
MIR611	21812.3192	1812.1622	-20000.157	0.0767069621261612	-3.58935917640151
YY1AP1	19950.3788	966.9035	-18983.4753	0.0462251016232639	-4.36690041768956
DAP3	19556.689	966.9035	-18589.7855	0.047111805596413	-4.33814641719199
FAM53C	18901.5856	349.1974	-18552.3882	0.0181393868498751	-5.75832063564993
CLTC	19479.6	991.6903	-18487.9097	0.0484429796787162	-4.29593059837435
FLCN	21763.8	3322.3134	-18441.4866	0.132436354210214	-2.71167039888407
PAXIP1	18504.688	157.5092	-18347.1788	0.00844001369785118	-6.87631090306332
HSPA9	20483.6	2455.364	-18028.236	0.107039010131408	-3.06046047127401
LOC202781	18080.89	157.5092	-17923.3808	0.00863613074112338	-6.84288578553916
STK35	19153.6867	1882.0544	-17271.6323	0.0894693650702898	-3.34724187441612
UBE2D3	19332.0421	2146.9803	-17185.0618	0.0999570771898818	-3.17061318301951
CD164	19889.2	3390.5498	-16498.6502	0.145643738834341	-2.55239410809996
EPC1	20223.3056	3810.5829	-16412.7227	0.158550411016511	-2.4079352252737
PFDN4	17481.9382	1506.0468	-15975.8914	0.0793157778458325	-3.53702663626907
C12orf61	17972.2239	2207.5872	-15764.6367	0.109395830766721	-3.02522660957837
GART	15855.7176	441.6603	-15414.0573	0.0271000833821249	-5.16592220525505
ATG16L2	25314.4	9935.1407	-15379.2593	0.281851635587411	-1.34934598603684
C1orf77	18169.5214	2871.9802	-15297.5412	0.136491218858639	-2.66140271022679
S100A13	18169.5214	2871.9802	-15297.5412	0.136491218858639	-2.66140271022679
USP1	15928.2744	646.0884	-15282.186	0.0389811908787226	-4.62371459695563
UPF2	16265.4155	1350.8088	-14914.6067	0.0766798138463757	-3.58991228828632
C7orf27	15319.6947	528.2009	-14791.4938	0.0333294030533619	-4.85815697672702
ASAH1	14949.8164	280.0762	-14669.7402	0.0183898998736209	-5.73816456353709
SLBP	16771.8	2308.1827	-14463.6173	0.120974045746907	-2.86120820406523
RNF187	29965	15637.5658	-14327.4342	0.342909779870325	-0.938262418909161
SON	14602.8458	441.6603	-14161.1855	0.0293569158777502	-5.04716858132572
TOR3A	21101.4	7314.5202	-13786.8798	0.257409232166974	-1.52850358139796
EEF1D	18922.138	5426.6613	-13495.4767	0.222871823498911	-1.80193833491806
THAP5	13842.8899	563.5692	-13279.3207	0.0391192031357657	-4.61840857918161
DNAJB9	13822.9369	563.5692	-13259.3677	0.0391734585230531	-4.61632759318036
TIGD5	18448.4332	5426.6613	-13021.7719	0.227293814481027	-1.7653615232489
DOHH	19761.3234	6954.9905	-12806.3329	0.26032747354417	-1.50655911702191
LUC7L2	14795.4	2100.7942	-12694.6058	0.124335348844416	-2.81614195755814
HNRNPK	12894.4679	251.312	-12643.1559	0.019117313838489	-5.68112886952296
HNRNPA0	14935.6	2431.2666	-12504.3334	0.139994545705787	-2.61897518988325
CENPP	13003.6893	522.8741	-12480.8152	0.0386553542491066	-4.636313571074
NOL8	13003.3968	522.8741	-12480.5227	0.0386561901551151	-4.63628111928007
SMC4	14835.6274	2369.5179	-12466.1095	0.137721469867505	-2.6464004751641
RHBDD3	21352.1053	9061.1553	-12290.95	0.297934358935523	-1.23661141424297
EWSR1	21344.2452	9061.1553	-12283.0899	0.298011377945836	-1.23608023407013
HNRNPL	15212	3021.0864	-12190.9136	0.165692540128587	-2.33207049470103
FLJ43663	17710.8907	5545.4956	-12165.3951	0.238450442320009	-1.67524846394847
RMI1	12414.3866	251.312	-12163.0746	0.0198419374988127	-5.62638960818723
RPN2	13650.1403	1656.1406	-11993.9997	0.108200065765159	-3.04301871721079
C19orf48	12485.3022	640.7422	-11844.56	0.0488145689953631	-4.28434291997321
MIRLET7I	13969.3763	2207.5872	-11761.7891	0.136464868700483	-2.66172527845811
UFD1L	17363.9864	5683.1726	-11680.8138	0.24658885722097	-1.61132976140587
EFCAB2	15907.9565	4360.2885	-11547.668	0.215129060261508	-1.86725302254902
UBQLN1	12158.6	681.9381	-11476.6619	0.0531082182607285	-4.15619251848484
CEP76	13322.9301	1976.6646	-11346.2655	0.129197187164703	-2.75277140714479
TCF3	21690.2624	10365.6267	-11324.6357	0.323361073145215	-1.06524016263492
PSMG2	13285.5741	1976.6646	-11308.9095	0.129513411423712	-2.74872057054384
C20orf132	12964.7489	1656.1406	-11308.6083	0.113272219176542	-2.96869720204616
DUT	11217.3912	37.999	-11179.3922	0.00337607131559064	-8
CDC45	16805.6264	5683.1726	-11122.4538	0.252711254167019	-1.56417588121851
BLCAP	11753.5487	686.8565	-11066.6922	0.0552117466398924	-4.09694388063782
CLN3	12036.584	1011.9651	-11024.6189	0.0775538408327712	-3.5721945699746
XPO1	13612.2	2587.9066	-11024.2934	0.159746269817755	-2.39504279850745
MAT2A	13165	2153.6865	-11011.3135	0.140592112776771	-2.61182735608838
RNU4ATAC	12156.4	1157.1078	-10999.2922	0.0869123162266822	-3.39312086980778
FNBP4	12423.6	1443.4385	-10980.1615	0.104091331397111	-3.10550173976878
GLUD1	12601.1424	1627.0376	-10974.1048	0.114353177989033	-2.9532350356993
NDUFA4	12362.8	1391.6547	-10971.1453	0.101178471291923	-3.151132333873
LOC348840	11373.4	406.2706	-10967.1294	0.0344891307911445	-4.80707882536963
WDR34	15670.2	4734.9582	-10935.2418	0.232047120320782	-1.72659999834375
STAM	10928.4	0	-10928.4	0	-8
IQCG	11823.8394	935.8764	-10887.963	0.0733461790739885	-3.65923676127022
USP37	13606.5941	2812.4967	-10794.0974	0.171294302118117	-2.27438267881189
ZC3H6	10873.3352	158.1141	-10715.2211	0.0143330305656211	-6.10368469141501
FAM35A	12238.512	1627.0376	-10611.4744	0.117343895261101	-2.91110866446618
FAM36A	16799.6	6483.0631	-10316.5369	0.278450238795922	-1.37367936278561
RAB28	13059.4	2771.0222	-10288.3778	0.175044112215782	-2.2365984412381
RBL1	14169.4	3887.4838	-10281.9162	0.215290957346693	-1.86587010061715
SRSF4	11207	926.0456	-10280.9544	0.0763242495355	-3.59717308890098
DGAT2	12987.1755	2780.5859	-10206.5896	0.176346269420338	-2.22362689034185
NUP205	10412.985	220.7169	-10192.2681	0.0207563557898872	-5.56004278347046
RQCD1	12942.1969	2812.4967	-10129.7002	0.178518019544347	-2.20215922269434
NCAPG2	11935.6	1855.7408	-10079.8592	0.134558403487499	-2.68520397052333
BCL6	12437.325	2381.7854	-10055.5396	0.160723912280187	-2.38456088962744
HNRNPH3	11027.7459	990.9107	-10036.8352	0.0824477088396053	-3.47623907134943
FLJ10038	10027.8695	18.5535	-10009.316	0.00184677670848619	-8
