GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
DUSP22	NM_020185	chr6:290113-334389,chr6:335072-342847,chr6:251424-260696	1,122,218	1	5.4081
LOC146481	NR_026980	chr16:34711835-34749348	2	1	1.5606
LOC100130700	NR_034019	chr16:34711835-34749348,chr16:34785550-34797835	2,70	1	5.3676
TMEM121	NM_025268	chr14:106024765-106057944,chr14:105951922-105958822	3,320	1	1.2826
RASGRP3	NM_170672	chr2:33700412-33724819	6	1	0.6155
TRAM2	NM_012288	chr6:52397792-52419960,chr6:52355015-52366005,chr6:52392209-52397242,chr6:52458050-52463553	7,74,689,701	1	1.8181
FLI1	NM_002017	chr11:128585757-128607418	8	1	0.8711
MUTED-TXNDC5	NR_037616	chr6:7900113-7922455,chr6:7958018-7968968	9,81	1	1.3085
TXNDC5	NM_001145549	chr6:7900113-7922455,chr6:7958018-7968968	9,81	1	2.7812
OGDH	NM_002541	chr7:44660675-44681790	10	1	2.2097
DDX56	NM_019082	chr7:44660675-44681790	10	1	1.079
TMED4	NM_182547	chr7:44660675-44681790	10	1	2.1057
IGLL5	NM_001178126	chr22:23266830-23287875,chr22:23219757-23227372,chr22:23205188-23211520,chr22:23197301-23202398	11,286,386,844	1	0.4302
INPP5A	NM_005539	chr10:134352000-134374166	12	1	0.4652
EHD1	NM_006795	chr11:64614575-64634685	13	1	3.935
MAP4K2	NM_004579	chr11:64614575-64634685	13	1	0.2864
MEN1	NM_130800	chr11:64614575-64634685	13	1	0.572
CDC42BPG	NM_017525	chr11:64614575-64634685	13	1	0.4405
MIR192	NR_029578	chr11:64614575-64634685	13	1	0.8129
MIR194-2	NR_029829	chr11:64614575-64634685	13	1	0.8117
ETV6	NM_001987	chr12:11900835-11920644,chr12:11800984-11807061,chr12:11881074-11886407,chr12:12045534-12050890	14,479,691,694	1	0.7467
PWWP2B	NM_001098637	chr10:134218287-134237961,chr10:134209460-134216846	15,279	1	1.8184
C10orf91	NM_173541	chr10:134218287-134237961,chr10:134209460-134216846	15,279	1	2.0916
C14orf145	NM_152446	chr14:81391981-81411079,chr14:81421143-81429377	17,185	1	0.2787
TSHR	NM_000369	chr14:81421143-81429377,chr14:81391981-81411079	17,185	1	0.4173
FCHSD2	NM_014824	chr11:72851491-72869444	18	1	0.204
APOBEC3G	NM_021822	chr22:39456613-39474687,chr22:39482691-39496653,chr22:39506183-39515167	19,44,164	1	2.8208
APOBEC3C	NM_014508	chr22:39456613-39474687,chr22:39376661-39384281	19,248	1	1.065
APOBEC3D	NM_152426	chr22:39456613-39474687,chr22:39376661-39384281	19,248	1	0.5714
APOBEC3F	NM_001006666	chr22:39456613-39474687,chr22:39482691-39496653	19,44	1	0.7874
APOBEC3H	NM_181773	chr22:39482691-39496653,chr22:39456613-39474687,chr22:39539743-39549548,chr22:39506183-39515167	19,44,120,164	1	1.3483
FAM78A	NM_033387	chr9:134136712-134154776,chr9:134127050-134133951	20,322	1	2.5622
PPAPDC3	NM_032728	chr9:134136712-134154776,chr9:134127050-134133951	20,322	1	0.1108
NCRNA00152	NR_024204	chr2:87808940-87826590,chr2:87782587-87788042,chr2:87795917-87801136	21,635,646	1	1.6089
VOPP1	NM_030796	chr7:55612926-55630704,chr7:55593828-55607663,chr7:55631602-55642443,chr7:55574667-55580257	22,47,84,559	1	2.3366
FAM46C	NM_017709	chr1:118147619-118160816,chr1:118193495-118210891,chr1:118171025-118181573	23,54,89	1	1.8321
LOC400958	NR_036586	chr2:65157852-65175204,chr2:65139975-65146662	25,410	1	0.9308
SLC1A4	NM_001193493	chr2:65157852-65175204	25	1	0.385
ST6GALNAC4	NM_175039	chr9:130665285-130681730	26	1	5.287
ENG	NM_000118	chr9:130665285-130681730	26	1	0.1166
AK1	NM_000476	chr9:130665285-130681730	26	1	0.2198
ST6GALNAC6	NM_013443	chr9:130665285-130681730	26	1	0.6754
PIP5KL1	NM_173492	chr9:130665285-130681730,chr9:130730702-130736128	26,565	1	1.1534
DPM2	NM_003863	chr9:130665285-130681730,chr9:130730702-130736128	26,565	1	0.495
FAM102A	NM_203305	chr9:130665285-130681730,chr9:130730702-130736128	26,565	1	0.3599
LOC541471	NR_015395	chr2:112184914-112201605,chr2:112206817-112211953	27,808	1	0.7865
ZNF217	NM_006526	chr20:52195495-52211914	28	1	1.0385
DERL3	NM_001002862	chr22:24178999-24194940	30	1	2.8326
SMARCB1	NM_001007468	chr22:24178999-24194940	30	1	0.5379
SLC2A11	NM_001024938	chr22:24178999-24194940	30	1	0.5194
MIF	NM_002415	chr22:24178999-24194940	30	1	1.8148
LOC100129726	NR_027251	chr2:43443770-43459057,chr2:43394793-43409023,chr2:43417496-43426036	31,39,175	1	4.7079
ZFP36L2	NM_006887	chr2:43443770-43459057,chr2:43394793-43409023,chr2:43417496-43426036	31,39,175	1	7.0772
THADA	NM_001083953	chr2:43443770-43459057	31	1	0.2642
LRRC38	NM_001010847	chr1:13813235-13829457	32	1	1.1577
PDCD4	NM_145341	chr10:112618522-112633645,chr10:112599284-112607351	33,190	1	0.9664
LOC282997	NR_026932	chr10:112618522-112633645,chr10:112599284-112607351	33,190	1	3.9268
SHOC2	NM_007373	chr10:112618522-112633645	33	1	0.1619
NCRNA00081	NM_001195306	chr10:112618522-112633645	33	1	0.4173
NEAT1	NR_028272	chr11:65183445-65198344,chr11:65148100-65154726	34,350	1	10.5464
FRMD8	NM_031904	chr11:65148100-65154726,chr11:65183445-65198344	34,350	1	1.7003
MIR612	NR_030343	chr11:65183445-65198344,chr11:65257458-65269437	34,61	1	0.9434
SLC25A45	NM_001077241	chr11:65148100-65154726,chr11:65183445-65198344	34,350	1	2.0668
BHLHE41	NM_030762	chr12:26265719-26280534,chr12:26305680-26313295	35,253	1	3.6637
OTUD5	NM_001136158	chrX:48790098-48805507,chrX:48773772-48778925	36,640	1	1.9861
PQBP1	NM_144495	chrX:48790098-48805507,chrX:48773772-48778925	36,640	1	0.6091
TIMM17B	NM_001167947	chrX:48790098-48805507,chrX:48773772-48778925	36,640	1	0.6977
SLC35A2	NM_005660	chrX:48790098-48805507,chrX:48773772-48778925	36,640	1	0.4791
PIM2	NM_006875	chrX:48773772-48778925,chrX:48790098-48805507	36,640	1	1.5306
KCND1	NM_004979	chrX:48790098-48805507,chrX:48773772-48778925	36,640	1	0.6441
JAKMIP3	NM_001105521	chr10:133972353-133977064,chr10:133870426-133884586,chr10:133885457-133893933	38,193,856	1	0.1979
TAB1	NM_153497	chr22:39831381-39845802	40	1	0.7335
MGAT3	NM_002409	chr22:39831381-39845802	40	1	0.285
CDKN1B	NM_004064	chr12:12866017-12880217	41	1	4.828
APOLD1	NM_001130415	chr12:12866017-12880217	41	1	0.6265
MIR613	NR_030344	chr12:12866017-12880217	41	1	0.0712
GPR19	NM_006143	chr12:12866017-12880217	41	1	0.3149
HTR5A	NM_024012	chr7:154873362-154887420	42	1	2.4726
BTN3A2	NM_001197247	chr6:26354247-26368144	45	1	1.7774
BTN2A2	NM_001197240	chr6:26354247-26368144	45	1	0.4703
BTN3A1	NM_001145008	chr6:26354247-26368144	45	1	0.2681
CFLAR	NM_003879	chr2:201979555-201992854	48	1	1.2898
NDUFB3	NM_002491	chr2:201979555-201992854	48	1	0.3561
FAM126B	NM_173822	chr2:201979555-201992854	48	1	0.1213
FAM117A	NM_030802	chr17:47814684-47828647	49	1	1.368
MYST2	NM_001199155	chr17:47814684-47828647	49	1	0.5581
SLC35B1	NM_005827	chr17:47814684-47828647	49	1	0.7441
CHST15	NM_015892	chr10:125821711-125835058	50	1	0.608
BATF	NM_006399	chr14:75950761-75963858	51	1	0.4262
RASA3	NM_007368	chr13:114829544-114834795,chr13:114892577-114897223,chr13:114905293-114918090	52,613,832	1	0.5985
ZBTB38	NM_001080412	chr3:141094113-141106913,chr3:141086718-141092004,chr3:141119108-141123940	53,846,880	1	0.7179
ZFP36	NM_003407	chr19:39891466-39904305	55	1	3.426
PLEKHG2	NM_022835	chr19:39891466-39904305	55	1	0.6018
MED29	NM_017592	chr19:39891466-39904305	55	1	2.0734
SUPT5H	NM_001130825	chr19:39891466-39904305	55	1	0.36
PAF1	NM_019088	chr19:39891466-39904305	55	1	0.637
RPS16	NM_001020	chr19:39891466-39904305	55	1	0.769
IQSEC1	NM_001134382	chr3:13046755-13059609	56	1	0.5777
EDEM1	NM_014674	chr3:5227714-5241402	58	1	1.0418
HES1	NM_005524	chr3:193847777-193860506,chr3:193812555-193823915,chr3:193797800-193807961	59,68,102	1	3.7365
CRYBB1	NM_001887	chr22:27003003-27015203,chr22:26984624-26993694	60,162	1	2.0657
CRYBA4	NM_001886	chr22:27003003-27015203,chr22:26984624-26993694,chr22:27064139-27070061	60,162,503	1	0.4802
MIAT	NR_003491	chr22:27064139-27070061,chr22:27003003-27015203	60,503	1	1.289
TPST2	NM_001008566	chr22:27003003-27015203,chr22:26984624-26993694	60,162	1	0.1057
MALAT1	NR_002819	chr11:65257458-65269437	61	1	3.4333
SCYL1	NM_001048218	chr11:65257458-65269437,chr11:65335954-65345292	61,133	1	1.0145
LOC285972	NR_034033	chr7:150123534-150135652,chr7:150100482-150106294	62,471	1	2.7587
ZNF775	NM_173680	chr7:150069421-150079560,chr7:150123534-150135652,chr7:150062701-150068861,chr7:150100482-150106294	62,104,411,471	1	1.6729
LOC728743	NR_027237	chr7:150100482-150106294,chr7:150123534-150135652,chr7:150069421-150079560,chr7:150062701-150068861	62,104,411,471	1	3.1185
GIMAP8	NM_175571	chr7:150123534-150135652,chr7:150100482-150106294	62,471	1	0.137
LRRC16A	NM_001173977	chr6:25403393-25415139	63	1	0.2748
RAPGEF1	NM_005312	chr9:134599424-134611810,chr9:134548847-134555896,chr9:134528786-134535104	64,296,462	1	0.842
PRSS1	NM_002769	chr7:142498309-142510141	65	1	0.2538
TRY6	NR_001296	chr7:142498309-142510141	65	1	0.1631
PRSS2	NM_002770	chr7:142498309-142510141	65	1	0.1521
EPHB6	NM_004445	chr7:142498309-142510141	65	1	0.1619
MAP3K14	NM_003954	chr17:43382967-43395376	66	1	0.7115
LOC100133991	NR_024435	chr17:43382967-43395376,chr17:43298321-43307351	66,134	1	0.101
C17orf46	NM_152343	chr17:43382967-43395376,chr17:43298321-43307351	66,134	1	0.1154
SLC12A3	NM_001126108	chr16:56944280-56955757	69	1	0.7646
HERPUD1	NM_001010989	chr16:56944280-56955757	69	1	1.2856
CETP	NM_000078	chr16:56944280-56955757	69	1	0.1485
PLCG2	NM_002661	chr16:81847141-81858580,chr16:81864321-81872390,chr16:81839908-81845233	71,206,592	1	0.5522
HIST1H2AI	NM_003509	chr6:27774374-27785954,chr6:27801663-27807943	72,475	1	2.6527
HIST1H3H	NM_003536	chr6:27774374-27785954,chr6:27801663-27807943	72,475	1	3.6444
HIST1H2BM	NM_003521	chr6:27774374-27785954,chr6:27801663-27807943	72,475	1	3.3018
HIST1H2BL	NM_003519	chr6:27774374-27785954,chr6:27801663-27807943	72,475	1	2.3744
HIST1H2AJ	NM_021066	chr6:27774374-27785954,chr6:27801663-27807943	72,475	1	3.3623
