GENE_NAME	REFSEQ_ID	PROXIMAL_ENHANCERS	ENHANCER_RANKS	IS_SUPER	TSS_SIGNAL
TMEM121	NM_025268	chr14:106024765-106057944	1	1	1.2826
DUSP22	NM_020185	chr6:290113-334389,chr6:335072-342847,chr6:251424-260696	2,217,270	1	5.4081
OGDH	NM_002541	chr7:44660675-44681790	3	1	2.2097
DDX56	NM_019082	chr7:44660675-44681790	3	1	1.079
TMED4	NM_182547	chr7:44660675-44681790	3	1	2.1057
LOC146481	NR_026980	chr16:34711835-34749348	4	1	1.5606
LOC100130700	NR_034019	chr16:34711835-34749348	4	1	5.3676
MUTED-TXNDC5	NR_037616	chr6:7900113-7922455,chr6:7958018-7968968	5,144	1	1.3085
TXNDC5	NM_001145549	chr6:7900113-7922455,chr6:7958018-7968968	5,144	1	2.7812
NEAT1	NR_028272	chr11:65183445-65198344,chr11:65148100-65154726	6,246	1	10.5464
FRMD8	NM_031904	chr11:65148100-65154726,chr11:65183445-65198344	6,246	1	1.7003
MIR612	NR_030343	chr11:65183445-65198344,chr11:65257458-65269437,chr11:65243365-65246947	6,63,292	1	0.9434
SLC25A45	NM_001077241	chr11:65148100-65154726,chr11:65183445-65198344	6,246	1	2.0668
EHD1	NM_006795	chr11:64614575-64634685	10	1	3.935
MAP4K2	NM_004579	chr11:64614575-64634685	10	1	0.2864
MEN1	NM_130800	chr11:64614575-64634685	10	1	0.572
CDC42BPG	NM_017525	chr11:64614575-64634685	10	1	0.4405
MIR192	NR_029578	chr11:64614575-64634685	10	1	0.8129
MIR194-2	NR_029829	chr11:64614575-64634685	10	1	0.8117
IGLL5	NM_001178126	chr22:23266830-23287875	11	1	0.4302
VOPP1	NM_030796	chr7:55593828-55607663,chr7:55612926-55630704,chr7:55631602-55642443	12,68,81	1	2.3366
FAM46C	NM_017709	chr1:118147619-118160816,chr1:118193495-118210891,chr1:118171025-118181573	13,202,213	1	1.8321
DERL3	NM_001002862	chr22:24178999-24194940	14	1	2.8326
SMARCB1	NM_001007468	chr22:24178999-24194940	14	1	0.5379
SLC2A11	NM_001024938	chr22:24178999-24194940	14	1	0.5194
MIF	NM_002415	chr22:24178999-24194940	14	1	1.8148
LOC100129726	NR_027251	chr2:43443770-43459057,chr2:43394793-43409023,chr2:43417496-43426036	16,24,82	1	4.7079
ZFP36L2	NM_006887	chr2:43443770-43459057,chr2:43394793-43409023,chr2:43417496-43426036	16,24,82	1	7.0772
THADA	NM_001083953	chr2:43443770-43459057	16	1	0.2642
ST6GALNAC4	NM_175039	chr9:130665285-130681730	17	1	5.287
ENG	NM_000118	chr9:130665285-130681730	17	1	0.1166
AK1	NM_000476	chr9:130665285-130681730	17	1	0.2198
ST6GALNAC6	NM_013443	chr9:130665285-130681730	17	1	0.6754
PIP5KL1	NM_173492	chr9:130665285-130681730	17	1	1.1534
DPM2	NM_003863	chr9:130665285-130681730	17	1	0.495
FAM102A	NM_203305	chr9:130665285-130681730	17	1	0.3599
C14orf145	NM_152446	chr14:81391981-81411079,chr14:81421143-81429377	19,97	1	0.2787
TSHR	NM_000369	chr14:81421143-81429377,chr14:81391981-81411079	19,97	1	0.4173
FCHSD2	NM_014824	chr11:72851491-72869444	21	1	0.204
TRAM2	NM_012288	chr6:52397792-52419960,chr6:52355015-52366005	22,138	1	1.8181
INPP5A	NM_005539	chr10:134352000-134374166	23	1	0.4652
HES1	NM_005524	chr3:193847777-193860506,chr3:193812555-193823915,chr3:193797800-193807961	25,73,91	1	3.7365
FLI1	NM_002017	chr11:128585757-128607418	26	1	0.8711
RASA3	NM_007368	chr13:114829544-114834795,chr13:114905293-114918090	27,273	1	0.5985
HTR5A	NM_024012	chr7:154873362-154887420	28	1	2.4726
LOC285972	NR_034033	chr7:150123534-150135652,chr7:150100482-150106294	29,106	1	2.7587
ZNF775	NM_173680	chr7:150069421-150079560,chr7:150123534-150135652,chr7:150100482-150106294,chr7:150062701-150068861	29,106,110,186	1	1.6729
LOC728743	NR_027237	chr7:150100482-150106294,chr7:150123534-150135652,chr7:150069421-150079560,chr7:150062701-150068861	29,106,110,186	1	3.1185
GIMAP8	NM_175571	chr7:150123534-150135652,chr7:150100482-150106294	29,106	1	0.137
RASGRP3	NM_170672	chr2:33700412-33724819	30	1	0.6155
ETV6	NM_001987	chr12:11900835-11920644	31	1	0.7467
CDKN1B	NM_004064	chr12:12866017-12880217	32	1	4.828
APOLD1	NM_001130415	chr12:12866017-12880217	32	1	0.6265
MIR613	NR_030344	chr12:12866017-12880217	32	1	0.0712
GPR19	NM_006143	chr12:12866017-12880217	32	1	0.3149
APOBEC3G	NM_021822	chr22:39456613-39474687,chr22:39482691-39496653,chr22:39506183-39515167	34,86,297	1	2.8208
APOBEC3C	NM_014508	chr22:39456613-39474687,chr22:39376661-39384281	34,156	1	1.065
APOBEC3D	NM_152426	chr22:39456613-39474687,chr22:39376661-39384281	34,156	1	0.5714
APOBEC3F	NM_001006666	chr22:39456613-39474687,chr22:39482691-39496653	34,86	1	0.7874
APOBEC3H	NM_181773	chr22:39482691-39496653,chr22:39456613-39474687,chr22:39539743-39549548,chr22:39506183-39515167	34,86,170,297	1	1.3483
BCL2	NM_000633	chr18:60821228-60830754	35	1	0.7597
MLL5	NM_182931	chr7:104649227-104656456	37	1	0.7567
LOC100216545	NR_024586	chr7:104649227-104656456	37	1	5.2254
C12orf75	NM_001145199	chr12:105717678-105726537	40	1	1.501
CFLAR	NM_003879	chr2:201979555-201992854	42	1	1.2898
NDUFB3	NM_002491	chr2:201979555-201992854	42	1	0.3561
FAM126B	NM_173822	chr2:201979555-201992854	42	1	0.1213
BHLHE41	NM_030762	chr12:26265719-26280534,chr12:26305680-26313295	43,218	1	3.6637
RGS6	NM_004296	chr14:72982397-72991773	44	1	0.1904
TRAF3	NM_003300	chr14:103363626-103370932	45	1	0.7055
AMN	NM_030943	chr14:103363626-103370932	45	1	0.23
CRYAA	NM_000394	chr21:44579851-44589058	46	1	2.8974
NCRNA00152	NR_024204	chr2:87808940-87826590	47	1	1.6089
BTG2	NM_006763	chr1:203288433-203297655,chr1:203255033-203261586	48,95	1	1.8875
LOC730227	NR_034150	chr1:203288433-203297655,chr1:203255033-203261586	48,95	1	2.4647
FMOD	NM_002023	chr1:203288433-203297655	48	1	0.1367
ATP6V0C	NM_001198569	chr16:2556411-2565440	49	1	3.048
C16orf59	NM_025108	chr16:2556411-2565440	49	1	0.4036
NTN3	NM_006181	chr16:2556411-2565440	49	1	0.8356
TBC1D24	NM_001199107	chr16:2556411-2565440	49	1	1.1622
AMDHD2	NM_015944	chr16:2556411-2565440	49	1	0.9547
PDPK1	NM_002613	chr16:2556411-2565440	49	1	0.3784
CEMP1	NM_001048212	chr16:2556411-2565440	49	1	1.3041
MIR3178	NR_036139	chr16:2556411-2565440	49	1	1.4826
TRIB1	NM_025195	chr8:126441165-126448607	50	1	3.6001
PDCD4	NM_145341	chr10:112618522-112633645,chr10:112599284-112607351	51,88	1	0.9664
LOC282997	NR_026932	chr10:112618522-112633645,chr10:112599284-112607351	51,88	1	3.9268
SHOC2	NM_007373	chr10:112618522-112633645	51	1	0.1619
NCRNA00081	NM_001195306	chr10:112618522-112633645	51	1	0.4173
CREB3L2	NM_194071	chr7:137664429-137675496,chr7:137676273-137688031	52,237	1	0.8104
IQSEC1	NM_001134382	chr3:13046755-13059609	54	1	0.5777
LOC442421	NR_024496	chr9:66454607-66459237	55	1	1.0671
BRD2	NM_005104	chr6:32935471-32941330	56	1	2.7071
HLA-DMB	NM_002118	chr6:32935471-32941330	56	1	1.0853
HLA-DMA	NM_006120	chr6:32935471-32941330	56	1	0.7014
HLA-DOA	NM_002119	chr6:32935471-32941330	56	1	0.0757
FAM117A	NM_030802	chr17:47814684-47828647	57	1	1.368
MYST2	NM_001199155	chr17:47814684-47828647	57	1	0.5581
SLC35B1	NM_005827	chr17:47814684-47828647	57	1	0.7441
SYPL1	NM_182715	chr7:105696826-105705953	58	1	0.5047
PRSS1	NM_002769	chr7:142498309-142510141,chr7:142493821-142497639	59,141	1	0.2538
TRY6	NR_001296	chr7:142498309-142510141,chr7:142493821-142497639	59,141	1	0.1631
PRSS2	NM_002770	chr7:142498309-142510141,chr7:142493821-142497639	59,141	1	0.1521
EPHB6	NM_004445	chr7:142498309-142510141	59	1	0.1619
ADAMTSL4	NM_019032	chr1:150532053-150542746	60	1	2.0888
MIR4257	NR_036211	chr1:150532053-150542746	60	1	0.2108
MCL1	NM_001197320	chr1:150532053-150542746	60	1	1.2165
CCM2	NR_030770	chr7:45031173-45041865,chr7:45063420-45069297,chr7:45024604-45028071	61,121,210	1	1.2898
MYO1G	NM_033054	chr7:45031173-45041865,chr7:45063420-45069297,chr7:45024604-45028071	61,121,210	1	0.2882
SNORA9	NR_002952	chr7:45024604-45028071,chr7:45031173-45041865,chr7:45063420-45069297	61,121,210	1	3.6537
